Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
3538	0	15.48741	0	15.48741	0.000229618	1.62897	0.112188	0.000493351	3.49996	0.241043	-8.37909	0.487948	-2.18758	0.7648027	0.0005974577	0.000344628	0.00220318	0	0	0.000314266	0.000610337	0.000597458	0.000597458	0.0003446282	0.002203182	0.0003142659	0.0006103372	0.214528	0.423965	0.0301852	0.034377	0.122243	0.174701	0.0274443	0.0148185	0.0402408	0.337769	0.182378	0.495261	-3.5956	-4.21188	-3.21287	2.510205
3539	1	25.22247	0	25.22247	2.3319	0.00473706	0.115255	1.30182	0.00264454	0.0643434	0.846682	-5.35234	-2.1606	-0.5829175	5.567854e-05	0.000292134	0.000225919	0	0	0.000715553	3.97265e-05	5.56785e-05	5.56785e-05	0.000292134	0.0002259194	0.0007155531	3.972652e-05	0.00604005	0.130698	0.15779	0.0778536	0.426633	0.200986	0.0543654	0.028103	0.00404729	0.104034	0.0537779	0.00774488	-2.91203	-3.57188	-5.50971	0.6489842
3540	0	20.20954	0	20.20954	0.591324	0.250857	0.14593	0.177631	0.0753563	0.0438367	-0.525391	-1.38287	-1.92463	-1.202656	0.0009810889	0.000747802	0.00071796	0	0	0.000300466	0.000983073	0.000981089	0.000981089	0.0007478025	0.0007179596	0.0003004657	0.0009830729	0.175932	0.0831963	0.0346237	0.26237	0.140218	0.30366	0.00264937	0.00918986	0.681968	0.00387745	0.0134497	0.998085	-5.93343	-4.68965	-0.382773	0.380856
3541	1	17.60892	0	17.60892	0.0714721	0.00886691	0.000419455	0.186969	0.0231957	0.00109729	-2.63845	-4.72543	-7.77655	0.9616381	0.0003034219	0.000442804	0.000766998	0	0	0.00146976	0.000657128	0.000303422	0.000303422	0.0004428035	0.0007669981	0.001469764	0.0006571279	0.0946377	0.0187051	0.463957	0.139002	0.218506	0.0651926	0.00913109	1.36259	0.411189	0.0265698	3.96488	1.19649	-4.69607	0.309385	-0.888702	1.06809
3542	0	22.60344	0	22.60344	0.46815	0.106675	0.646923	0.212593	0.0484428	0.293777	-0.758968	-2.23796	-0.435527	-0.7894077	0.0006442829	0.000138618	8.63066e-05	0	0	0.000204597	0.00164208	0.000644283	0.000644283	0.0001386179	8.630656e-05	0.0002045972	0.001642077	0.109111	0.136326	0.157271	0.269652	0.314613	0.0130269	0.0281757	0.00268933	0.24415	0.0834555	0.00796571	0.723165	-3.5693	-5.91846	-1.40997	1.085854
3543	1	20.73573	0	20.73573	0.0214621	0.0807597	0.661748	0.00382082	0.0143773	0.117809	-3.84147	-2.51628	-0.41287	-1.725824	0.0003763902	0.000542384	0.000635018	0	0	0.00147877	0.000787636	0.00037639	0.00037639	0.0005423836	0.0006350179	0.001478771	0.0007876356	0.0951575	0.0771679	0.0607868	0.617362	0.0804809	0.0690449	0.0146256	0.0644322	0.00328532	0.015536	0.0684429	0.00348982	-4.22498	-2.74214	-5.71829	0.06038614
3544	0	21.72437	0	21.72437	0.0115514	0.0474438	1.27127	0.00665057	0.0273152	0.731917	-4.46095	-3.04821	0.240014	-0.5521032	0.0001574835	0.00102928	0.00031109	0	0	0.00030898	0.00131091	0.000157483	0.000157483	0.001029277	0.0003110901	0.0003089801	0.001310909	0.158593	0.0310243	0.19254	0.0415978	0.17896	0.397285	0.0709098	0.0103671	0.139303	0.564901	0.0825889	1.10976	-2.64635	-4.56912	-1.9711	2.075242
3545	1	19.42922	0	19.42922	0.859013	0.00367368	0.0156907	0.706391	0.00302097	0.0129029	-0.151971	-5.60656	-4.15469	-0.1956159	0.000583315	0.00051713	0.000776512	0	0	0.000531839	0.000725898	0.000583315	0.000583315	0.0005171298	0.0007765118	0.0005318391	0.0007258984	0.419305	0.0698967	0.00304688	0.324217	0.159639	0.0238951	0.00279788	0.00539853	0.0833227	0.0289272	0.0558151	0.861469	-5.87889	-5.22163	-2.48503	2.335918
3546	0	24.85585	0	24.85585	0.0707669	0.0417348	0.044701	0.042919	0.0253115	0.0271105	-2.64836	-3.17642	-3.10776	-0.5000751	0.0001597442	9.21332e-06	0.00133612	0	0	0.000375594	0.00109159	0.000159744	0.000159744	9.213317e-06	0.001336123	0.000375594	0.001091585	0.190493	0.0395935	0.00526069	0.0339999	0.582981	0.147672	0.028507	0.0404928	0.0485222	0.0850218	0.120769	0.144717	-3.55761	-3.20663	-3.02573	1.092758
3547	1	22.92346	0	22.92346	0.0130982	0.0227441	0.01996	0.00540504	0.00938546	0.00823658	-4.33528	-3.78345	-3.91402	-0.8851451	0.0009971353	0.000715507	0.000617037	0	0	1.56141e-06	0.000659109	0.000997135	0.000997135	0.0007155074	0.000617037	1.561414e-06	0.0006591092	0.0296846	0.234127	0.00859169	0.365006	0.356712	0.00587915	0.0649544	1.30328	0.0631861	0.200642	4.0258	0.19518	-2.73407	0.264888	-2.76167	1.127837
3548	0	25.39012	0	25.39012	0.00316269	0.151752	0.191355	0.000650942	0.0312336	0.0393846	-5.75633	-1.88551	-1.65362	-1.580756	6.523589e-05	0.000164722	0.000431637	0	0	0.000317282	0.000762662	6.52359e-05	6.52359e-05	0.0001647216	0.0004316368	0.000317282	0.0007626622	0.313367	0.296755	0.0918612	0.107315	0.0777874	0.112914	0.0475104	0.0252873	0.242147	0.0704628	0.0375036	0.359128	-3.04681	-3.67745	-1.41821	0.3941355
3549	1	26.65459	0	26.65459	0.492197	0.332714	0.650324	0.52364	0.353968	0.691868	-0.708876	-1.10047	-0.430284	0.0619242	1.617796e-05	8.29299e-05	0.000673272	0	0	0.000121078	0.000310228	1.6178e-05	1.6178e-05	8.292993e-05	0.0006732724	0.0001210783	0.0003102284	0.350919	0.234334	0.110453	0.059316	0.241934	0.00304346	0.0115629	0.0468252	0.0654726	0.0418746	0.169576	0.237106	-4.45995	-3.06133	-2.72612	1.286877
3550	0	24.04313	0	24.04313	0.0902007	0.00979997	0.403746	0.104261	0.0113276	0.466683	-2.40572	-4.62538	-0.906969	0.1448637	4.509547e-05	0.000184894	0.000530992	0	0	0.000438654	0.000549211	4.50955e-05	4.50955e-05	0.0001848944	0.0005309925	0.0004386541	0.0005492107	0.321508	0.206633	0.109355	0.0608228	0.198862	0.102821	0.00230437	0.00122357	0.048272	0.00358742	0.00190484	0.0751495	-6.07295	-6.70598	-3.0309	0.4426267
3551	1	29.23605	0	29.23605	0.00852811	0.0510191	0.0436073	0.00490181	0.0293249	0.0250647	-4.76439	-2.97555	-3.13253	-0.5537648	0.0003184121	0.000219752	5.31808e-05	0	0	1.80223e-08	0.000250404	0.000318412	0.000318412	0.0002197517	5.318082e-05	1.802233e-08	0.0002504042	0.233574	0.316276	0.0476844	0.0919494	0.303673	0.00684284	0.0225213	0.0149131	0.0459996	0.0286932	0.0189999	0.0586057	-3.79329	-4.20552	-3.07912	0.242198
3552	0	20.3587	0	20.3587	0.0540704	0.20642	0.0526448	0.104477	0.398854	0.101723	-2.91747	-1.57784	-2.94419	0.6586818	0.0005209795	0.000622864	0.000495455	0	0	0.00298386	0.000723785	0.00052098	0.00052098	0.0006228642	0.0004954549	0.002983865	0.0007237845	0.182354	0.201311	0.195781	0.0138544	0.163232	0.243468	0.260284	0.0118675	0.076057	0.266609	0.0121559	0.0779052	-1.34598	-4.43395	-2.57627	0.02401013
3553	1	25.71592	0	25.71592	0.050195	0.0943747	2.30965	0.0410245	0.0771327	1.88769	-2.99184	-2.36048	0.837098	-0.2017461	0.0007581128	0.000732179	0.000134686	0	0	4.94213e-06	5.25126e-05	0.000758113	0.000758113	0.0007321786	0.0001346862	4.942127e-06	5.251258e-05	0.496284	0.116405	0.0636732	0.0462709	0.249316	0.0280514	0.118643	0.00762099	0.881479	0.122645	0.00787809	0.911216	-2.13164	-4.87685	-0.126154	0.0331792
3554	0	19.96907	0	19.96907	6.22845	0.0126561	0.00232384	2.37832	0.00483269	0.000887351	1.82913	-4.36962	-6.06454	-0.9627347	1.526674e-05	0.001024	0.00136472	0	0	0.000430789	0.000158946	1.52667e-05	1.52667e-05	0.001024002	0.00136472	0.0004307888	0.0001589463	0.239499	0.137731	0.150475	0.087106	0.193507	0.191682	0.021479	0.0387078	0.0266667	0.0682059	0.122915	0.0846794	-3.84068	-3.25171	-3.62434	1.155455
3555	1	22.48085	0	22.48085	0.00602425	0.210842	0.00287457	0.0148529	0.519835	0.00708731	-5.11196	-1.55664	-5.85185	0.9024016	0.000536514	0.000565432	0.000211557	0	0	0.000362429	0.000387515	0.000536514	0.000536514	0.0005654315	0.000211557	0.0003624291	0.0003875152	0.176416	0.0138737	0.119326	0.203549	0.254401	0.232434	0.00222062	0.0359211	0.143261	0.0107645	0.174129	0.694461	-6.10997	-3.32643	-1.94309	1.57847
3556	0	23.22981	0	23.22981	1.60548	0.0524043	0.182189	0.75014	0.0244853	0.0851255	0.473422	-2.94877	-1.70271	-0.7609179	0.0003768515	8.49561e-05	0.000253161	0	0	0.000613201	0.000464508	0.000376852	0.000376852	8.495607e-05	0.0002531609	0.000613201	0.0004645081	0.248753	0.0329707	0.22733	0.327826	0.0904146	0.072705	0.00138013	0.156146	0.210812	0.00664463	0.751762	1.01495	-6.58558	-1.85697	-1.55679	1.571631
3557	1	20.35403	0	20.35403	0.0405765	0.331051	0.0433103	0.0931169	0.759713	0.0993906	-3.20457	-1.10548	-3.13937	0.8306679	0.0009204195	0.000867888	0.00145295	0	0	3.05622e-05	0.00122974	0.000920419	0.000920419	0.0008678877	0.00145295	3.056217e-05	0.001229738	0.0452178	0.125948	0.529631	0.0544793	0.0210346	0.22369	0.0928115	0.810982	0.0320735	0.293081	2.56092	0.101282	-2.37719	-0.209509	-3.43973	1.149877
3558	0	25.54666	0	25.54666	0.038296	0.0457169	0.271191	0.0606136	0.0723591	0.429232	-3.26241	-3.08529	-1.30493	0.4591739	0.0003203475	0.000912974	0.000785527	0	0	0.000357855	0.000124037	0.000320348	0.000320348	0.0009129745	0.0007855272	0.0003578545	0.0001240365	0.112878	0.0247024	0.220084	0.133534	0.396982	0.11182	0.383505	0.0147203	0.0118109	0.472788	0.0181473	0.0145606	-0.958402	-4.21853	-4.43873	0.2092935
3559	1	22.25427	0	22.25427	0.0532799	0.0275634	0.0723159	0.0607095	0.031407	0.0824001	-2.9322	-3.59127	-2.62671	0.1305421	0.001419135	0.000262455	0.00036325	0	0	0.00124729	0.000457808	0.00141914	0.00141914	0.0002624554	0.0003632495	0.001247286	0.0004578075	0.0493852	0.0944939	0.149504	0.359067	0.169395	0.178155	0.109301	0.204063	0.00462636	0.369855	0.690513	0.0156548	-2.21365	-1.58933	-5.37599	1.219007
3560	0	20.27822	0	20.27822	0.00216337	0.343483	0.0257316	0.000256346	0.0407007	0.00304904	-6.13609	-1.06862	-3.66003	-2.132893	0.0001520566	0.000298263	6.18175e-05	0	0	0.000560893	0.000525126	0.000152057	0.000152057	0.0002982628	6.181752e-05	0.0005608927	0.0005251258	0.611216	0.0433603	0.0184258	0.0495279	0.0537288	0.223741	0.081275	0.0110417	0.0203428	4.58797	0.623305	1.14835	-2.50992	-4.50607	-3.89503	4.033354
3561	1	18.12696	0	18.12696	0.070185	0.106381	0.000491906	0.111237	0.168605	0.00077963	-2.65662	-2.24073	-7.61722	0.4605329	0.0003306637	0.000201421	0.00314148	0	0	0.000947496	2.49731e-05	0.000330664	0.000330664	0.0002014214	0.003141482	0.0009474959	2.497311e-05	0.0787689	0.127499	0.298002	0.383734	0.0702687	0.0417279	0.0741359	0.59263	0.0155604	0.150713	1.20477	0.0316332	-2.60185	-0.523186	-4.16303	0.709477
3562	0	24.24575	0	24.24575	0.205349	0.00716171	0.00134536	0.211295	0.00736911	0.00138432	-1.58305	-4.93901	-6.6111	0.02854751	0.0008897505	0.000293656	0.00028349	0	0	0.0007339	8.66194e-05	0.00088975	0.00088975	0.0002936556	0.0002834898	0.0007339001	8.661944e-05	0.266609	0.0189135	0.0712043	0.287627	0.0234362	0.33221	0.0134832	0.113789	0.27037	0.0155566	0.131287	0.311947	-4.30631	-2.17341	-1.30797	0.1430447
3563	1	24.92242	0	24.92242	0.00506632	0.00350823	0.0979397	0.00260806	0.00180598	0.0504177	-5.28514	-5.65264	-2.3234	-0.6640087	0.0002683744	0.000316239	0.000406163	0	0	6.71995e-05	0.000858035	0.000268374	0.000268374	0.0003162394	0.0004061628	6.719948e-05	0.000858035	0.797453	0.0426975	0.0700164	0.0480504	0.0220394	0.019743	0.735441	0.0164593	0.144096	0.999164	0.0223615	0.195768	-0.307285	-4.10686	-1.93728	0.3064488
3564	0	20.11914	0	20.11914	0.0700874	0.0911096	0.0375024	0.0659781	0.0857677	0.0353035	-2.65801	-2.39569	-3.28335	-0.0604209	0.0008762501	0.000353272	0.00300723	0	0	0.00104753	7.25937e-05	0.00087625	0.00087625	0.0003532722	0.003007226	0.001047529	7.259374e-05	0.661973	0.0177076	0.0448952	0.143112	0.0064357	0.125876	0.102175	0.370795	0.67284	0.111896	0.406073	0.736855	-2.28107	-0.992106	-0.396247	0.09088298
3565	1	22.47215	0	22.47215	1.78104	0.319258	0.00185163	1.51912	0.272309	0.00157934	0.577195	-1.14176	-6.29169	-0.1590623	0.0007591416	0.000431775	0.00030966	0	0	0.000118173	4.41076e-05	0.000759142	0.000759142	0.0004317746	0.00030966	0.000118173	4.410762e-05	0.0707639	0.249009	0.597028	0.0461608	0.0206937	0.0163447	0.00443744	2.69511	0.0784556	0.0073881	4.48721	0.130624	-5.41768	0.991439	-2.54522	0.5097922
3566	0	21.31809	0	21.31809	0.0186288	3.07594	0.0315026	0.00534042	0.881796	0.00903103	-3.98305	1.12361	-3.45769	-1.249404	0.0007137844	0.00120631	7.31779e-05	0	0	0.000386347	0.000887998	0.000713784	0.000713784	0.001206308	7.317785e-05	0.000386347	0.0008879983	0.375936	0.0752269	0.223248	0.0322474	0.211485	0.0818571	0.0177632	0.00419554	0.187558	0.020137	0.0047562	0.212622	-4.03062	-5.47373	-1.67367	0.1254271
3567	1	26.62933	0	26.62933	0.249765	0.107743	0.0122657	0.362384	0.156325	0.0177963	-1.38723	-2.228	-4.40095	0.3721831	0.0002434412	0.000120117	2.7405e-06	0	0	0.000307768	0.000148154	0.000243441	0.000243441	0.0001201172	2.740499e-06	0.0003077676	0.000148154	0.0183395	0.121247	0.148433	0.0820777	0.58553	0.0443727	0.00281597	0.167955	0.00766732	0.0116167	0.692864	0.0316299	-5.87245	-1.78406	-4.87079	1.417136
3568	0	25.63536	0	25.63536	0.0496681	0.0725374	0.195652	0.0620596	0.0906344	0.244464	-3.00239	-2.62365	-1.63142	0.2227313	0.0006079981	0.000995102	0.000401751	0	0	0.000233763	0.000218758	0.000607998	0.000607998	0.0009951019	0.0004017509	0.0002337632	0.0002187576	0.0424327	0.149711	0.356258	0.208267	0.240091	0.0032397	0.00732035	0.315303	0.0673538	0.0127523	0.549267	0.117332	-4.9171	-1.15422	-2.6978	0.5550501
3569	1	23.63993	0	23.63993	0.190749	0.257643	0.611436	0.0530435	0.0716453	0.170028	-1.6568	-1.35618	-0.491945	-1.279847	0.0001384144	0.000102928	0.000232604	0	0	0.00114996	6.45547e-05	0.000138414	0.000138414	0.0001029284	0.000232604	0.001149957	6.45547e-05	0.233764	0.0579195	0.161106	0.0191738	0.459297	0.0687397	0.00718976	1.66777	0.116404	0.0294018	6.82018	0.476023	-4.9351	0.511488	-2.15069	1.408398
3570	0	26.68672	0	26.68672	0.0113393	0.0149754	0.108898	0.00991091	0.013089	0.0951804	-4.47948	-4.20134	-2.21734	-0.1346417	0.0005583009	0.000154546	6.70304e-05	0	0	0.00022917	8.05104e-05	0.000558301	0.000558301	0.0001545463	6.703042e-05	0.0002291698	8.05104e-05	0.43345	0.0646007	0.030574	0.176245	0.285936	0.00919428	0.00434875	0.0357221	0.0331805	0.0238547	0.195951	0.182009	-5.43787	-3.33198	-3.40579	1.702095
3571	1	17.44832	0	17.44832	0.0247986	0.00822446	0.017538	0.0580531	0.0192534	0.0410563	-3.69697	-4.80064	-4.04338	0.8505726	6.715954e-05	0.00146825	0.000220928	0	0	0.000710459	0.000121474	6.71595e-05	6.71595e-05	0.001468251	0.000220928	0.0007104588	0.0001214742	0.110925	0.11137	0.0918453	0.0761595	0.551775	0.0579259	0.0732345	5.52946	3.47637	3.56275	269	169.12	-2.61409	1.71009	1.24599	3.884622
3572	0	22.84148	0	22.84148	0.0120096	0.0216325	0.192396	0.0379992	0.0684463	0.60875	-4.42205	-3.83356	-1.6482	1.151855	0.0008550919	0.000216522	0.000504867	0	0	1.32136e-05	0.00126492	0.000855092	0.000855092	0.0002165218	0.0005048666	1.321364e-05	0.001264919	0.0603518	0.604717	0.141233	0.129648	0.0488718	0.015178	1.10361	0.045425	0.812266	1.80358	0.0742358	1.32745	0.0985873	-3.09169	-0.207927	0.4911838
3573	1	19.46853	0	19.46853	0.166178	0.265108	0.00973124	0.362179	0.577794	0.0212089	-1.7947	-1.32762	-4.63241	0.7790805	0.0001280021	0.000105036	0.000916592	0	0	0.00140476	0.00124827	0.000128002	0.000128002	0.0001050362	0.0009165917	0.001404762	0.001248271	0.130908	0.243749	0.182779	0.130863	0.102609	0.209092	0.0272715	0.0108712	9.86991	0.0369403	0.0147254	13.3692	-3.60191	-4.52164	2.28949	0.3034608
3574	0	16.86016	0	16.86016	0.368458	0.000179554	0.00316141	0.39017	0.000190135	0.00334771	-0.998429	-8.62503	-5.75674	0.05725768	0.001122786	0.000155655	0.00023336	0	0	0.000101262	0.00136591	0.00112279	0.00112279	0.0001556549	0.0002333596	0.0001012622	0.00136591	0.120411	0.167743	0.0154368	0.626829	0.0226594	0.0469207	0.00388618	0.0537467	0.263357	0.0380556	0.526318	2.57894	-5.55033	-2.92347	-1.33425	2.281623
3575	1	25.75755	0	25.75755	1.7222	0.039856	0.020485	2.74342	0.0634897	0.0326321	0.543602	-3.22248	-3.88806	0.4656046	0.0001008542	0.000341225	4.47959e-05	0	0	0.00057105	0.00104169	0.000100854	0.000100854	0.000341225	4.479591e-05	0.0005710497	0.001041693	0.288308	0.0973022	0.091984	0.148926	0.25462	0.118859	0.0578506	0.0232587	0.449028	0.0581936	0.0233966	0.451691	-2.84989	-3.76108	-0.800669	0.005912409
3576	0	24.33647	0	24.33647	0.18752	0.000586141	0.0370742	0.259849	0.000812225	0.0513743	-1.67387	-7.44195	-3.29483	0.3262175	0.0005914586	5.53353e-05	0.000136289	0	0	0.000400768	0.000586036	0.000591459	0.000591459	5.533529e-05	0.0001362894	0.000400768	0.0005860363	0.0152615	0.454924	0.157442	0.0629723	0.126408	0.182992	0.0475681	0.0884314	0.00251959	0.0487211	0.0905749	0.00258067	-3.04559	-2.42553	-5.98366	0.02395017
3577	1	22.27446	0	22.27446	0.0228246	0.0399903	1.57339	0.0335766	0.0588286	2.31457	-3.77992	-3.21912	0.453233	0.3859904	0.0002140944	5.26597e-05	0.000132401	0	0	9.75207e-05	0.00220277	0.000214094	0.000214094	5.26597e-05	0.0001324014	9.752072e-05	0.002202774	0.208274	0.135907	0.0926576	0.161555	0.102686	0.29892	0.0136011	0.0503852	0.0217717	0.173632	0.643216	0.277937	-4.2976	-2.98806	-3.82714	2.546784
3578	0	18.52789	0	18.52789	0.620642	0.360722	0.011283	0.437922	0.254524	0.00796123	-0.477	-1.01965	-4.48446	-0.348715	0.001123005	0.00225512	6.44982e-05	0	0	0.000893971	0.00018576	0.001123	0.001123	0.002255121	6.44982e-05	0.0008939709	0.0001857597	0.00135612	0.114368	0.167621	0.178309	0.532886	0.00545963	0.17037	1.54465	0.0570915	0.93642	8.49002	0.313798	-1.76979	0.434798	-2.8631	1.704094
3579	1	18.81104	0	18.81104	0.00138697	0.0329451	0.00137246	0.000621774	0.0147692	0.000615271	-6.58064	-3.41291	-6.59115	-0.8022988	0.00174382	0.000215714	0.00118484	0	0	7.28612e-05	0.000601725	0.00174382	0.00174382	0.0002157144	0.001184837	7.286115e-05	0.0006017247	0.417225	0.0802713	0.0361505	0.300013	0.0127701	0.15357	0.0184999	0.00484369	0.018872	0.0277432	0.00726379	0.0283012	-3.98999	-5.33008	-3.97007	0.4052245
3580	0	20.24424	0	20.24424	0.154615	0.0177725	0.00964983	0.786722	0.0904313	0.049101	-1.86682	-4.0301	-4.64081	1.626938	0.001900776	0.000845523	0.000235509	0	0	0.000419067	0.000954961	0.00190078	0.00190078	0.0008455233	0.0002355085	0.0004190669	0.0009549607	0.0255599	0.0715889	0.147124	0.363544	0.234448	0.157735	0.0393078	0.0155893	0.404735	0.057638	0.022859	0.593473	-3.23633	-4.16117	-0.904524	0.3827594
3581	1	22.38333	0	22.38333	0.00215528	0.102408	2.35656	0.0040658	0.193185	4.4455	-6.13983	-2.27879	0.857204	0.6346874	0.00103999	0.000154899	7.94406e-05	0	0	9.35909e-05	0.000851267	0.00103999	0.00103999	0.0001548993	7.944055e-05	9.359088e-05	0.0008512673	0.0449322	0.243305	0.107563	0.0434335	0.0379965	0.52277	0.0271309	0.423943	0.124115	0.122515	1.91439	0.560462	-3.60708	-0.858157	-2.08655	1.507557
3582	0	24.51733	0	24.51733	0.0890804	0.00873527	0.0507234	0.170154	0.0166854	0.0968876	-2.41822	-4.74039	-2.98137	0.647164	0.001480275	0.000196338	0.00071579	0	0	0.0001012	1.77154e-05	0.00148028	0.00148028	0.000196338	0.0007157896	0.0001012004	1.771537e-05	0.223474	0.105636	0.131765	0.271877	0.0794409	0.187807	0.014343	0.0213277	0.16329	0.0574736	0.085462	0.654319	-4.24449	-3.84775	-1.81222	1.388065
3583	1	25.04123	0	25.04123	0.306433	0.17863	0.0955329	0.185877	0.108354	0.0579486	-1.18276	-1.72244	-2.34828	-0.4999139	1.515322e-05	0.0014122	6.67841e-05	0	0	3.0051e-05	0.000471225	1.51532e-05	1.51532e-05	0.001412198	6.678414e-05	3.005102e-05	0.0004712248	0.0616204	0.389317	0.0788313	0.0472907	0.203704	0.219237	0.0244634	0.0764361	0.087574	0.291387	0.910444	1.04311	-3.71058	-2.5713	-2.43527	2.477477
3584	0	25.05536	0	25.05536	0.0373566	0.766109	0.162007	0.0222557	0.45642	0.096518	-3.28724	-0.266431	-1.82012	-0.5179106	0.0001140709	0.000735442	0.000113967	0	0	0.000260627	0.000713909	0.000114071	0.000114071	0.0007354417	0.0001139674	0.0002606266	0.0007139091	0.254112	0.016803	0.288939	0.0684417	0.234243	0.137461	0.0423307	0.00326458	0.0477481	0.127621	0.00984227	0.143954	-3.16224	-5.72462	-3.04182	1.103555
3585	1	26.2714	0	26.2714	0.0811321	0.0149223	0.289	0.0439857	0.00809014	0.156681	-2.51168	-4.2049	-1.24133	-0.6122141	0.0002158122	0.000673664	0.000487311	0	0	0.000450489	0.00027433	0.000215812	0.000215812	0.0006736638	0.0004873105	0.0004504894	0.0002743302	0.0698758	0.0874034	0.066184	0.35623	0.106345	0.313962	0.0328597	0.388031	0.177747	0.0495083	0.58463	0.267804	-3.41551	-0.94667	-1.72739	0.4098933
3586	0	20.49745	0	20.49745	0.0194126	0.0148233	0.0206111	0.518304	0.395771	0.550303	-3.94183	-4.21156	-3.88192	3.284638	0.0006010472	0.000833218	0.00031454	0	0	0.000422016	1.70494e-05	0.000601047	0.000601047	0.0008332178	0.0003145399	0.0004220157	1.704944e-05	0.328404	0.180493	0.249479	0.071261	0.0815126	0.0888506	0.0303972	0.0686167	0.101754	0.10472	0.236388	0.350549	-3.49341	-2.67922	-2.28519	1.236938
3587	1	22.60914	0	22.60914	0.352557	0.0166886	0.131336	2.41757	0.114438	0.900605	-1.04254	-4.09303	-2.02999	1.925306	0.0002286616	0.000359849	0.000187697	0	0	0.000294248	0.00149296	0.000228662	0.000228662	0.0003598485	0.0001876967	0.0002942476	0.001492965	0.0142942	0.654883	0.0170043	0.0167437	0.156189	0.140886	0.0252136	0.328877	0.00389868	0.0428074	0.558364	0.00661916	-3.68037	-1.11207	-5.54712	0.5293289
3588	0	23.7001	0	23.7001	0.838334	0.147021	0.219478	0.706265	0.12386	0.184902	-0.176339	-1.91718	-1.5165	-0.1714261	0.0007185292	0.00163162	0.000151968	0	0	0.000355478	2.93837e-05	0.000718529	0.000718529	0.001631617	0.000151968	0.0003554779	2.938369e-05	0.00213373	0.236465	0.164907	0.0594546	0.265084	0.271956	0.228231	0.214253	0.197285	0.65823	0.617916	0.56898	-1.4774	-1.5406	-1.6231	1.059196
3589	1	27.22824	0	27.22824	0.00941484	0.0276105	1.44844	0.0136005	0.0398856	2.09238	-4.66547	-3.58956	0.370485	0.3678181	0.0002390056	0.000205574	0.000242194	0	0	0.000119925	1.48447e-05	0.000239006	0.000239006	0.0002055737	0.0002421944	0.0001199253	1.484468e-05	0.223531	0.353096	0.0259786	0.0215452	0.286129	0.0897197	0.111074	0.815815	0.380092	0.154764	1.1367	0.529596	-2.19756	-0.203568	-0.967342	0.3317006
3590	0	23.32794	0	23.32794	0.554384	0.322161	0.000682782	0.25814	0.150009	0.000317926	-0.589897	-1.1327	-7.28933	-0.7643564	0.0001154916	2.00877e-05	0.000412369	0	0	2.38866e-06	5.41086e-05	0.000115492	0.000115492	2.008773e-05	0.0004123685	2.388657e-06	5.410858e-05	0.110732	0.176406	0.0530828	0.0494813	0.586974	0.0233238	0.0995332	5.82357	0.0127931	0.292427	17.1096	0.0375861	-2.30726	1.76191	-4.35885	1.077725
3591	1	24.54533	0	24.54533	0.0686968	0.00427058	0.162237	0.160255	0.00996239	0.378466	-2.67805	-5.45601	-1.8187	0.8470664	0.001056968	0.000852773	2.67995e-05	0	0	0.000337798	0.000212298	0.00105697	0.00105697	0.0008527733	2.67995e-05	0.0003377981	0.0002122984	0.18226	0.164452	0.0884196	0.199797	0.215032	0.15004	0.563223	0.00689864	0.0357831	0.586616	0.00718517	0.0372693	-0.574079	-4.97643	-3.33028	0.04069492
