Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
440	20.58696	0	20.58696	0.191355	0.185256	0.103744	0.114739	0.111082	0.0622065	-1.65363	-1.68601	-2.26582	-0.5114721	0.001701119	0.000581207	0.00133179	0	0	0.000447311	0.000679099	0.00170112	0.00170112	0.000581207	0.001331791	0.0004473105	0.0006790994	0.0172858	0.191217	0.265781	0.435492	0.0253516	0.0648727	0.0361229	0.487528	0.0713053	0.101404	1.36859	0.200169	-3.32083	-0.718407	-2.64078	1.03219
450	23.93313	0	23.93313	0.0654812	0.00222781	1.79319	0.0598079	0.00203479	1.63783	-2.72599	-6.10674	0.583995	-0.09062422	0.0006030478	0.000152591	0.000590162	0	0	0.000849815	6.89716e-05	0.000603048	0.000603048	0.0001525907	0.0005901623	0.0008498152	6.897162e-05	0.0726489	0.0495975	0.539277	0.263743	0.0392798	0.0354541	0.0370323	0.00687587	0.0477137	0.0485333	0.00901128	0.062532	-3.29597	-4.97974	-3.04254	0.2704596
460	19.8176	0	19.8176	0.824376	0.0150089	0.042916	1.32549	0.0241324	0.0690035	-0.193129	-4.19911	-3.14851	0.4749115	0.0002440578	6.17711e-05	0.000605251	0	0	0.000474791	0.00295686	0.000244058	0.000244058	6.177115e-05	0.0006052515	0.0004747915	0.002956856	0.362051	0.178865	0.174572	0.226276	0.00252945	0.0557071	0.0120868	0.225421	1.32451	0.0247507	0.461605	2.71226	-4.41564	-1.48979	0.281039	0.716742
470	26.80668	0	26.80668	0.267215	0.179341	0.219036	0.267498	0.17953	0.219267	-1.3197	-1.71847	-1.51852	0.001055423	0.0008017086	0.000188012	0.000586305	0	0	0.000337982	0.000259722	0.000801709	0.000801709	0.0001880118	0.0005863052	0.0003379818	0.0002597217	0.161512	0.123153	0.0366972	0.500808	0.16223	0.015599	0.0260217	0.0394161	0.0162586	0.029282	0.0443548	0.0182957	-3.64883	-3.23358	-4.11913	0.1180448
480	18.7125	0	18.7125	0.121492	0.0900196	0.153005	0.0609648	0.045172	0.0767783	-2.10791	-2.40773	-1.87728	-0.6895492	0.0002106374	0.0017826	0.000210744	0	0	0.00116831	0.000489465	0.000210637	0.000210637	0.001782596	0.0002107442	0.001168306	0.0004894649	0.0656775	0.143646	0.0690066	0.295183	0.416872	0.00961395	0.0188449	0.070393	0.00296683	0.964849	3.60408	0.1519	-3.97151	-2.65366	-5.82026	3.935728
490	20.93026	0	20.93026	0.0120748	0.0156765	0.0116326	0.00227842	0.00295804	0.00219499	-4.41664	-4.15559	-4.45394	-1.667637	0.0009859546	0.000587367	0.00117104	0	0	0.000107446	0.000241348	0.000985955	0.000985955	0.0005873674	0.001171041	0.0001074463	0.0002413476	0.105571	0.0892726	0.231318	0.386049	0.0956928	0.0920966	0.850743	0.401454	0.00659008	1.8942	0.893848	0.014673	-0.161645	-0.912662	-5.02219	0.8004421
500	23.66703	0	23.66703	0.0360892	0.166587	0.0557728	0.0467802	0.215936	0.072295	-3.32176	-1.79224	-2.88647	0.2594681	0.0001480991	0.00034852	0.000358544	0	0	0.000888679	0.00130537	0.000148099	0.000148099	0.0003485198	0.000358544	0.0008886788	0.001305373	0.00914064	0.00230288	0.134377	0.00525881	0.0991306	0.74979	0.00869044	0.738151	0.0117678	0.0160454	1.36287	0.0217272	-4.74553	-0.303606	-4.44239	0.6131988
510	22.10501	0	22.10501	0.0231343	0.452893	0.0448857	0.00274035	0.0536471	0.0053169	-3.76644	-0.792099	-3.10364	-2.133229	0.000800979	0.000859939	0.00021295	0	0	0.000131386	0.000871842	0.000800979	0.000800979	0.0008599387	0.0002129503	0.0001313861	0.0008718417	0.359053	0.0572536	0.108145	0.284764	0.0669374	0.123846	0.128196	0.0251718	0.0543606	0.44862	0.0880881	0.190234	-2.05419	-3.68203	-2.91212	1.252615
520	25.11961	0	25.11961	0.0180648	0.117278	0.00140343	0.0392408	0.254753	0.00304857	-4.01379	-2.14321	-6.56883	0.7757508	0.000213457	0.000118587	0.000678359	0	0	9.79514e-05	4.5272e-05	0.000213457	0.000213457	0.0001185867	0.000678359	9.795136e-05	4.527201e-05	0.157679	0.692561	0.0214993	0.0616549	0.0498203	0.016785	0.127335	1.97206	0.022523	0.281502	4.35966	0.0497918	-2.06093	0.67908	-3.79322	0.7933152
530	23.53361	0	23.53361	2.90959	0.329466	0.0929201	0.752568	0.0852166	0.0240338	1.06801	-1.11028	-2.37602	-1.352276	8.267066e-05	0.000378324	0.000249634	0	0	8.59143e-05	0.000508913	8.26707e-05	8.26707e-05	0.000378324	0.0002496343	8.59143e-05	0.0005089131	0.029419	0.335009	0.111783	0.143085	0.320929	0.0597753	0.366829	0.00337419	0.278157	1.3368	0.0122963	1.01366	-1.00286	-5.6916	-1.27957	1.293139
540	22.41017	0	22.41017	0.381763	1.34146	0.596704	0.287329	1.00963	0.449102	-0.962956	0.293759	-0.516335	-0.2841707	9.383595e-05	0.0005713	0.000354183	0	0	0.000532166	0.000397479	9.3836e-05	9.3836e-05	0.0005712996	0.000354183	0.0005321659	0.0003974793	0.0612954	0.369007	0.336115	0.0304446	0.150839	0.0522984	0.0826464	0.186327	0.985242	1.14233	2.57539	13.6179	-2.49318	-1.68025	-0.0148678	2.626252
550	26.50105	0	26.50105	0.0978539	0.0891071	0.0580507	0.0186692	0.0170004	0.0110753	-2.32428	-2.41792	-2.84644	-1.656601	0.0002338398	0.000195217	5.18208e-05	0	0	0.000483298	9.40714e-05	0.00023384	0.00023384	0.0001952166	5.182084e-05	0.0004832981	9.407141e-05	0.156509	0.423768	0.198219	0.0102364	0.0506219	0.160645	0.00316145	0.126564	0.426107	0.00573937	0.229766	0.773564	-5.75672	-2.06701	-0.853064	0.5963174
560	19.51634	0	19.51634	0.000239774	0.283247	0.0129915	4.87821e-05	0.0576268	0.00264313	-8.33581	-1.26143	-4.34346	-1.592333	0.0002813886	0.000162588	9.50571e-06	0	0	0.00082475	0.00022398	0.000281389	0.000281389	0.0001625882	9.505708e-06	0.0008247502	0.0002239798	0.58313	0.17819	0.100291	0.00563296	0.065366	0.0673896	0.0246304	1.3266	0.00776408	0.207382	11.1696	0.0653716	-3.70377	0.282619	-4.85825	2.130581
570	24.97222	0	24.97222	0.223933	0.120206	0.198012	0.104873	0.056295	0.0927329	-1.49641	-2.11855	-1.61943	-0.7586019	0.0004125262	0.000959544	0.000319331	0	0	0.00114565	0.000269082	0.000412526	0.000412526	0.0009595443	0.0003193315	0.001145647	0.0002690822	0.389012	0.295413	0.176015	0.032609	0.0235851	0.0833665	0.0589101	0.0793636	0.0617106	0.0790061	0.106437	0.082762	-2.83174	-2.53372	-2.7853	0.2935128
580	21.99892	0	21.99892	0.0126929	0.0176868	0.251075	0.00408167	0.00568755	0.0807383	-4.36671	-4.03494	-1.382	-1.134538	0.0009661659	0.00175698	4.72406e-05	0	0	0.000864317	0.000212785	0.000966166	0.000966166	0.001756976	4.724057e-05	0.0008643172	0.0002127845	0.147904	0.120306	0.100888	0.268171	0.301548	0.0611833	0.0145246	0.290183	0.127087	0.0220167	0.439866	0.192642	-4.23191	-1.23724	-2.06288	0.4159577
590	26.94473	0	26.94473	0.053047	0.26514	0.0103966	0.200733	1.0033	0.0393411	-2.93658	-1.3275	-4.56628	1.330795	0.0001964002	7.91492e-05	0.000683622	0	0	0.000296134	8.3259e-05	0.0001964	0.0001964	7.914922e-05	0.0006836219	0.0002961335	8.325901e-05	0.179794	0.0824715	0.363599	0.0652708	0.20121	0.107654	0.200404	0.0336593	0.128511	0.445025	0.0747452	0.285378	-1.60742	-3.39147	-2.05174	0.7977957
600	23.8275	0	23.8275	0.015955	0.0121382	0.126067	0.0287001	0.0218345	0.226772	-4.13798	-4.41139	-2.07094	0.5871286	0.0005029436	0.000197664	0.0016449	0	0	0.000126871	1.80715e-05	0.000502944	0.000502944	0.0001976643	0.001644902	0.000126871	1.807151e-05	0.053332	0.297035	0.108505	0.0785016	0.0173202	0.445306	0.0279959	0.00694959	0.00688305	0.0968264	0.0240358	0.0238057	-3.5757	-4.96907	-4.97869	1.240863
610	24.50377	0	24.50377	0.0127647	0.00519284	0.174122	0.0142834	0.00581064	0.194838	-4.36107	-5.26048	-1.748	0.1124104	2.816161e-05	0.000409081	0.000391011	0	0	0.000277069	0.000220556	2.81616e-05	2.81616e-05	0.0004090809	0.0003910113	0.0002770687	0.0002205564	0.0490702	0.185555	0.330436	0.104405	0.0164042	0.314129	0.424892	0.04702	0.00253321	3.39832	0.376069	0.0202608	-0.855919	-3.05718	-5.97827	2.0792
620	28.9016	0	28.9016	0.058017	0.0342696	0.300612	0.0477971	0.0282329	0.247659	-2.84702	-3.3735	-1.20193	-0.1937703	1.45227e-05	0.000591378	5.56245e-05	0	0	0.000116164	7.45437e-05	1.45227e-05	1.45227e-05	0.0005913783	5.56245e-05	0.0001161638	7.454365e-05	0.0101433	0.522805	0.0391538	0.345768	0.0726411	0.00948868	0.34582	0.0177147	0.0951633	0.7083	0.0362828	0.194911	-1.06184	-4.03336	-2.35216	0.7169484
630	23.39361	0	23.39361	0.0124251	0.161047	0.00140631	0.0241506	0.313025	0.00273342	-4.38803	-1.82606	-6.56679	0.6645869	0.0003418848	0.000258959	0.000981554	0	0	0.00032398	1.75525e-07	0.000341885	0.000341885	0.0002589588	0.0009815539	0.0003239797	1.755251e-07	0.144513	0.21315	0.296864	0.132872	0.194776	0.0178243	0.00595104	0.0200066	0.771799	0.0142879	0.0480339	1.85301	-5.12419	-3.91169	-0.259031	0.8758446
640	22.78067	0	22.78067	0.0638193	0.0953776	0.00938134	0.0433672	0.064812	0.0063749	-2.7517	-2.34991	-4.66903	-0.3863534	0.0001355462	0.000559344	0.000387392	0	0	0.000333947	0.000711845	0.000135546	0.000135546	0.0005593441	0.0003873923	0.0003339465	0.0007118446	0.327336	0.283602	0.141785	0.159791	0.00276298	0.0847227	0.0858907	0.000828542	0.00161896	0.148426	0.00143179	0.00279769	-2.45468	-7.09584	-6.42597	0.5470111
650	18.36853	0	18.36853	0.866406	0.16737	0.0292256	0.0412975	0.00797773	0.00139305	-0.143401	-1.78755	-3.53271	-3.043552	0.0003328082	0.000304649	0.000565991	0	0	0.000141659	0.00171723	0.000332808	0.000332808	0.0003046485	0.0005659907	0.0001416592	0.001717226	0.523842	0.194013	0.144016	0.000545145	0.00184979	0.135734	0.345535	0.450985	0.00481069	0.488267	0.637276	0.00679787	-1.06266	-0.79632	-5.33691	0.3457683
660	20.55168	0	20.55168	0.0595855	0.0829177	0.211608	0.0805973	0.112157	0.286228	-2.82034	-2.48991	-1.55302	0.3020524	0.0003783047	0.00165996	0.000349789	0	0	0.000217995	0.000483977	0.000378305	0.000378305	0.00165996	0.0003497888	0.0002179954	0.000483977	0.175837	0.0684797	0.311992	0.00448183	0.183691	0.255518	0.0135948	0.0108168	0.0012293	0.174584	0.138909	0.0157866	-4.29807	-4.52666	-6.70131	2.552716
670	22.96246	0	22.96246	0.0345056	0.0481977	0.0190984	0.0312963	0.043715	0.0173221	-3.36663	-3.03244	-3.95815	-0.09762043	0.001635767	6.18422e-05	5.14907e-05	0	0	0.000659566	0.000406802	0.00163577	0.00163577	6.184224e-05	5.149072e-05	0.0006595663	0.0004068023	0.356752	0.139785	0.054861	0.00185547	0.422262	0.0244846	0.00312732	0.685063	1.25283	0.00466571	1.02206	1.86912	-5.76758	-0.378244	0.225407	0.4000624
680	24.08673	0	24.08673	0.00805953	0.248432	0.00350864	0.0152402	0.469774	0.00663467	-4.8209	-1.39258	-5.65253	0.6370822	0.0007981661	0.000549493	0.000252092	0	0	0.000328223	0.000123605	0.000798166	0.000798166	0.0005494926	0.0002520922	0.0003282232	0.0001236054	0.254371	0.0157126	0.302447	0.00880394	0.235244	0.183422	0.202544	0.105747	0.0492327	1.2206	0.637262	0.296692	-1.5968	-2.24671	-3.0112	1.796135
690	20.67162	0	20.67162	0.216699	0.0552662	0.00939006	0.220789	0.0563093	0.00956729	-1.52925	-2.89559	-4.6681	0.01869775	0.001284348	0.000122785	0.000262606	0	0	0.00229846	0.000322298	0.00128435	0.00128435	0.000122785	0.000262606	0.002298462	0.0003222982	0.413871	0.0524495	0.274531	0.00391041	0.202433	0.0528051	0.00871508	0.582277	0.032688	0.0250519	1.67378	0.0939632	-4.7427	-0.540809	-3.42075	1.055896
700	22.75299	0	22.75299	0.00464229	0.423528	0.0391194	0.00851609	0.776945	0.0717628	-5.37255	-0.859135	-3.24114	0.6067491	7.880198e-05	0.000619654	0.000117158	0	0	0.000659618	0.000380806	7.8802e-05	7.8802e-05	0.0006196536	0.0001171582	0.0006596178	0.0003808059	0.0361269	0.0480311	0.468378	0.00287329	0.3545	0.090091	0.00633356	0.0685305	0.0492232	0.22216	2.40382	1.72659	-5.06189	-2.68048	-3.01139	3.557536
710	27.2058	0	27.2058	0.0528121	0.029365	1.45067	0.0659	0.0366422	1.81018	-2.94102	-3.52795	0.372027	0.2213991	0.0002276305	0.000639828	1.7219e-05	0	0	0.000158218	7.04378e-06	0.00022763	0.00022763	0.0006398279	1.721896e-05	0.0001582181	7.043781e-06	0.273452	0.298788	0.0930682	0.0103799	0.0522741	0.272037	0.0269692	0.74584	0.288884	0.0449113	1.24203	0.481073	-3.61306	-0.293244	-1.24173	0.5099945
720	23.58526	0	23.58526	0.994455	0.250676	0.00695821	0.419209	0.105671	0.00293321	-0.00556028	-1.38359	-4.96783	-0.8638265	0.0005196806	0.000189244	0.000545605	0	0	0.000129447	0.000848763	0.000519681	0.000519681	0.000189244	0.0005456045	0.0001294474	0.0008487627	0.268745	0.428785	0.0659858	0.0375315	0.0490637	0.149889	0.0558271	0.00777107	0.475366	0.142852	0.0198848	1.21638	-2.8855	-4.85735	-0.743669	0.9395496
730	21.59704	0	21.59704	0.169723	3.20507	0.0329056	0.554065	10.463	0.107421	-1.77359	1.16473	-3.41411	1.183111	0.0002585399	0.000654749	8.69708e-05	0	0	0.000220623	0.0015754	0.00025854	0.00025854	0.0006547487	8.697076e-05	0.0002206227	0.001575404	0.0949436	0.0896771	0.0858184	0.117581	0.116893	0.495087	0.0227534	0.00785161	0.00987837	0.0674646	0.0232803	0.0292897	-3.78304	-4.84704	-4.61741	1.086888
740	25.61224	0	25.61224	0.0127923	0.00800238	0.0304232	0.0307186	0.0192165	0.0730566	-4.35891	-4.82802	-3.49255	0.8760277	0.000891662	0.000182238	0.000688219	0	0	0.000378403	0.000193494	0.000891662	0.000891662	0.0001822381	0.0006882191	0.0003784034	0.0001934941	0.0721975	0.28237	0.0929687	0.225082	0.269822	0.0575602	0.0200449	0.0267889	0.103724	0.0272779	0.0364554	0.141152	-3.90978	-3.61977	-2.26602	0.3081014
750	25.83183	0	25.83183	0.405102	0.0167223	0.0349325	0.130712	0.00539568	0.0112715	-0.903617	-4.09101	-3.35434	-1.131141	0.0001462839	2.85616e-05	0.000471691	0	0	8.54361e-05	0.000301449	0.000146284	0.000146284	2.856162e-05	0.0004716907	8.543613e-05	0.0003014486	0.166628	0.172973	0.0689807	0.0749762	0.0748218	0.44162	0.314194	0.0235168	0.0118269	2.91491	0.218175	0.109723	-1.15774	-3.75004	-4.43738	2.227582
760	20.51075	0	20.51075	0.0017887	0.00710192	0.0199245	0.00231601	0.0091956	0.0257983	-6.32627	-4.94739	-3.9158	0.2583593	0.0001716406	0.00130036	0.000419728	0	0	0.000721639	0.000865499	0.000171641	0.000171641	0.001300364	0.0004197284	0.0007216393	0.0008654986	0.234464	0.0575923	0.0804621	0.00841095	0.574094	0.0449764	0.0253166	0.0655023	0.128329	0.20737	0.536533	1.05115	-3.67629	-2.72567	-2.05316	2.103043
770	21.65847	0	21.65847	0.0311037	0.00350236	1.27169	0.0553165	0.00622878	2.26164	-3.47043	-5.65432	0.240345	0.5757443	0.001647823	0.000284122	0.000223684	0	0	0.000927084	3.80331e-05	0.00164782	0.00164782	0.0002841215	0.000223684	0.0009270845	3.803307e-05	0.0712598	0.453591	0.217129	0.0268122	0.0790525	0.152155	0.731024	0.118669	0.0165483	1.71625	0.278604	0.0388509	-0.313309	-2.13141	-4.10147	0.8534506
780	19.42176	0	19.42176	0.0210248	0.00179711	0.00830141	0.0180174	0.00154004	0.00711395	-3.86205	-6.32158	-4.79133	-0.1543677	0.000195018	0.002901	6.92932e-05	0	0	0.000984065	0.000569248	0.000195018	0.000195018	0.002900997	6.929323e-05	0.0009840648	0.0005692479	0.0969444	0.0852278	0.160385	0.0775343	0.127135	0.452774	0.0963857	0.333592	0.00974793	0.111705	0.386612	0.0112972	-2.3394	-1.09784	-4.6307	0.1475031
790	22.06199	0	22.06199	0.0184271	0.016715	0.748281	0.066452	0.0602777	2.69846	-3.99393	-4.09145	-0.289977	1.282657	0.001651413	5.75603e-05	0.000309175	0	0	0.000256478	0.000549617	0.00165141	0.00165141	5.756035e-05	0.0003091755	0.0002564782	0.000549617	0.0487885	0.391884	0.00517069	0.192239	0.0760399	0.285878	0.290081	0.146435	2.85962	0.395637	0.199721	3.9002	-1.2376	-1.92117	1.05069	0.3103395
800	23.50219	0	23.50219	0.0228032	0.527402	0.890311	0.08236	1.90486	3.21561	-3.78085	-0.639793	-0.116184	1.2842	0.0003680644	0.000592328	0.000530128	0	0	0.000102398	0.000115315	0.000368064	0.000368064	0.0005923283	0.000530128	0.0001023983	0.0001153152	0.0120539	0.16116	0.00119703	0.455317	0.154222	0.216049	1.34734	0.0506578	0.00332214	2.65536	0.0998374	0.00654734	0.298131	-2.98266	-5.70715	0.6784504
810	26.29432	0	26.29432	0.500621	0.0296732	0.0839872	0.343885	0.020383	0.0576923	-0.691905	-3.51751	-2.47709	-0.375542	0.0003085086	0.000110503	0.00047822	0	0	0.000318152	0.00104124	0.000308509	0.000308509	0.000110503	0.00047822	0.000318152	0.001041235	0.0064006	0.491419	0.0192293	0.16201	0.0798176	0.241124	0.130692	0.0188426	0.0343077	0.199149	0.0287125	0.0522783	-2.03491	-3.97163	-3.37239	0.4212104
820	18.22903	0	18.22903	0.000506702	0.225209	0.00218502	0.00157836	0.701521	0.00680627	-7.58759	-1.49072	-6.12613	1.136219	9.546872e-05	6.23102e-05	0.00160208	0	0	0.00154203	0.000158379	9.54687e-05	9.54687e-05	6.231022e-05	0.001602082	0.001542028	0.0001583794	0.368119	0.0407293	0.0741414	0.044853	0.125079	0.347079	0.137456	0.0347196	0.063082	0.739934	0.186897	0.339573	-1.98445	-3.36045	-2.76332	1.683254
830	25.35731	0	25.35731	0.00766743	0.0160831	0.219886	0.0072183	0.015141	0.207006	-4.87077	-4.12999	-1.51465	-0.0603613	0.0003453219	0.000549173	4.12121e-05	0	0	0.00185895	1.1669e-05	0.000345322	0.000345322	0.0005491726	4.121213e-05	0.001858951	1.166899e-05	0.195358	0.0491518	0.282047	0.0624221	0.303367	0.107654	0.105207	0.0466161	0.138936	0.116546	0.0516403	0.153911	-2.25183	-3.06581	-1.97374	0.1023571
840	23.16298	0	23.16298	0.342942	0.0733691	0.00479718	0.974265	0.208435	0.0136283	-1.07019	-2.61225	-5.33973	1.044122	0.0005205931	0.000251306	5.6804e-07	0	0	0.00047527	0.000599043	0.000520593	0.000520593	0.0002513061	5.680401e-07	0.0004752696	0.0005990427	0.108997	0.277539	0.0456261	0.43884	0.0943611	0.0346369	0.150241	0.0380474	0.000593819	0.321963	0.0815348	0.00127254	-1.89552	-3.26892	-7.42894	0.7621979
850	26.9414	0	26.9414	0.273527	0.523161	0.0234829	0.408264	0.780864	0.0350503	-1.29635	-0.647867	-3.75148	0.4005118	0.0001405731	0.000574588	7.61264e-05	0	0	0.000270648	0.000247614	0.000140573	0.000140573	0.0005745882	7.612639e-05	0.0002706479	0.0002476141	0.17679	0.125949	0.129042	0.469234	0.0798287	0.019156	0.479176	0.0268556	0.354807	0.973543	0.0545626	0.720862	-0.735687	-3.61728	-1.03618	0.7088734
860	20.05827	0	20.05827	0.00308723	0.00960684	0.161984	0.00648913	0.0201929	0.340478	-5.78048	-4.64528	-1.82026	0.7428536	1.407711e-05	0.000517695	0.000857266	0	0	0.00195129	0.000672643	1.40771e-05	1.40771e-05	0.0005176946	0.0008572656	0.001951291	0.0006726433	0.0115298	0.313394	0.124251	0.355438	0.0340374	0.161351	0.0352161	0.637609	0.156415	0.124278	2.25012	0.551988	-3.34625	-0.45003	-1.85525	1.261016
870	25.34857	0	25.34857	0.178816	0.199879	0.0799101	0.582165	0.650739	0.260161	-1.7214	-1.61004	-2.52685	1.180397	0.0006800719	0.000805135	0.00063717	0	0	0.000372736	0.000197665	0.000680072	0.000680072	0.0008051347	0.0006371703	0.0003727358	0.0001976653	0.0251675	0.0698422	0.193217	0.48601	0.117035	0.108728	0.034294	0.135747	0.017336	0.0390246	0.154472	0.0197273	-3.37279	-1.99696	-4.05497	0.1292216
880	20.3423	0	20.3423	1.98323	0.036065	0.290236	2.53071	0.0460209	0.370357	0.684729	-3.32243	-1.23706	0.243772	0.0001273802	0.000293281	0.00256124	0	0	0.00105658	0.000497678	0.00012738	0.00012738	0.0002932807	0.002561241	0.001056576	0.0004976784	0.024995	0.527139	0.291185	0.0210268	0.0800311	0.0556231	0.0173042	0.0765092	0.579377	0.0181954	0.0804496	0.609216	-4.0568	-2.57034	-0.545802	0.05021973
890	23.78285	0	23.78285	0.303718	3.01278	0.0978695	0.416149	4.12806	0.134099	-1.19166	1.10286	-2.32412	0.3149441	0.000151862	0.00190156	0.000162273	0	0	0.000485405	5.98806e-05	0.000151862	0.000151862	0.001901562	0.0001622727	0.0004854049	5.988062e-05	0.21222	0.141149	0.229321	0.286432	0.112761	0.0181173	0.0293151	0.0172762	0.0249421	0.0378687	0.0223171	0.0322198	-3.52965	-4.05843	-3.6912	0.2560236
900	23.87963	0	23.87963	0.0312034	0.894535	0.336151	0.0117635	0.337233	0.126727	-3.46723	-0.111451	-1.09019	-0.9755286	0.0002330999	2.8928e-05	0.000585951	0	0	3.80856e-06	0.00180882	0.0002331	0.0002331	2.892801e-05	0.0005859506	3.808562e-06	0.001808818	0.380171	0.425749	0.0927562	0.0537516	0.0247388	0.022834	0.148777	0.0671362	0.452549	0.293542	0.132462	0.892891	-1.9053	-2.70103	-0.792859	0.6795687
910	22.3879	0	22.3879	0.00536851	0.00265986	0.0106565	0.00346515	0.00171683	0.00687834	-5.22721	-5.92948	-4.54158	-0.4377932	0.0003283082	0.000310296	0.00124681	0	0	0.000483065	0.000233716	0.000328308	0.000328308	0.0003102959	0.00124681	0.000483065	0.0002337165	0.291567	0.163521	0.231978	0.093886	0.113909	0.105138	0.772692	0.115952	0.0622925	2.68811	0.403385	0.216709	-0.257874	-2.15458	-2.77591	1.246713
920	28.40422	0	28.40422	0.0325666	0.0274061	0.0955515	0.0227198	0.0191196	0.0666606	-3.42447	-3.59699	-2.34809	-0.3600509	0.0001031466	9.39001e-05	0.000295788	0	0	0.000556344	9.11014e-05	0.000103147	0.000103147	9.39001e-05	0.0002957878	0.0005563438	9.110144e-05	0.0835282	0.11425	0.315436	0.233857	0.241223	0.0117056	0.0129223	0.055175	0.465721	0.0218414	0.0932573	0.787166	-4.3488	-2.89724	-0.764168	0.5248521
930	23.19903	0	23.19903	0.0213959	0.0666428	0.4906	0.0161688	0.0503616	0.370744	-3.84456	-2.70841	-0.712126	-0.280117	0.0001108196	0.00024239	0.00196596	0	0	0.000308773	0.00110726	0.00011082	0.00011082	0.0002423903	0.001965962	0.0003087727	0.001107259	0.0219543	0.209825	0.146677	0.464563	0.148403	0.00857813	0.028285	0.0260162	0.0214496	0.0435761	0.0400809	0.0330454	-3.56542	-3.64903	-3.84205	0.4321779
940	26.71648	0	26.71648	0.148747	0.584875	0.136614	0.079482	0.312524	0.0729989	-1.90551	-0.536357	-1.99059	-0.626716	0.0005700968	0.00012477	0.000511656	0	0	0.000303229	0.000111575	0.000570097	0.000570097	0.0001247705	0.0005116557	0.0003032295	0.0001115753	0.00434648	0.15967	0.339198	0.0303877	0.249703	0.216695	0.00731897	0.123544	0.561475	0.00796016	0.134368	0.610664	-4.91729	-2.09115	-0.577189	0.08397984
950	24.80789	0	24.80789	0.0190865	0.0597339	0.00364875	0.00407479	0.0127526	0.000778974	-3.95877	-2.81786	-5.61337	-1.544163	0.0006149832	0.000467866	0.000161573	0	0	0.000361565	0.000336928	0.000614983	0.000614983	0.0004678655	0.0001615727	0.0003615649	0.0003369283	0.193397	0.0739358	0.245702	0.0198206	0.349432	0.117712	0.228159	0.0556397	0.00430816	0.229407	0.0559439	0.00433171	-1.47771	-2.88886	-5.44725	0.005452594
960	23.40474	0	23.40474	0.198372	0.0301226	0.93653	0.0393332	0.00597272	0.185696	-1.61761	-3.50248	-0.0655736	-1.618072	0.000238434	0.000239185	7.31468e-05	0	0	0.00220952	0.000135057	0.000238434	0.000238434	0.0002391851	7.314683e-05	0.002209516	0.0001350574	0.204474	0.38693	0.0677284	0.212058	0.0740939	0.0547159	0.245886	0.093687	0.13429	0.313056	0.11928	0.170975	-1.40289	-2.3678	-2.00775	0.2415155
970	28.11065	0	28.11065	0.0525565	0.0123358	0.0184004	0.0412685	0.00968636	0.0144484	-2.94587	-4.39525	-3.99538	-0.2417898	0.0003269979	1.04328e-05	0.000505112	0	0	0.000665392	9.51067e-05	0.000326998	0.000326998	1.043276e-05	0.0005051119	0.0006653921	9.510666e-05	0.0941258	0.102458	0.277932	0.187274	0.275062	0.0631488	0.229985	0.0595474	0.0279038	0.243944	0.0631618	0.0295975	-1.46974	-2.82098	-3.57899	0.05892793
980	23.32673	0	23.32673	0.186599	0.0324825	1.28166	0.58386	0.101636	4.01024	-1.67879	-3.42705	0.248153	1.140699	0.000919094	0.000135498	0.000143467	0	0	9.70078e-05	0.00038679	0.000919094	0.000919094	0.0001354979	0.0001434672	9.70078e-05	0.00038679	0.0776582	0.174543	0.382674	0.142792	0.170232	0.0521007	0.0110222	0.0372967	0.00696232	0.138394	0.468294	0.0874183	-4.50784	-3.28885	-4.96724	2.530192
990	22.93844	0	22.93844	0.0200005	0.0445526	0.00552342	0.0295641	0.0658563	0.00816455	-3.912	-3.11108	-5.19876	0.3908036	0.0005073872	5.53819e-05	0.000820445	0	0	8.51299e-05	0.000216029	0.000507387	0.000507387	5.538194e-05	0.0008204453	8.512986e-05	0.0002160294	0.0688692	0.0517471	0.0538363	0.526368	0.250137	0.0490418	0.0153201	1.0137	12.4558	0.019407	1.28412	15.7787	-4.17859	0.0136049	2.52219	0.236472
1000	24.86386	0	24.86386	0.0465998	0.606321	0.029495	0.00944958	0.122951	0.00598104	-3.06616	-0.500346	-3.52354	-1.595625	0.0007569798	0.000228668	0.000427223	0	0	0.000305516	0.000524278	0.00075698	0.00075698	0.0002286685	0.0004272231	0.0003055164	0.0005242776	0.206534	0.113169	0.0216989	0.501216	0.0626243	0.0947575	0.48398	0.103784	0.0223909	0.5874	0.125961	0.0271756	-0.725712	-2.26545	-3.7991	0.1936632
