Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta	hidden_rate	Q[1]	Q[2]	Q[3]	Q[4]	Q[5]	Q[6]	R[1]	R[2]	rate_01	rate_10	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta
560	18.4579	0	18.4579	0.00294594	0.0204539	0.756908	0.000321453	0.00223188	0.0825919	-5.82733	-3.88958	-0.278513	-2.21533	0.0006014094	0.000730829	0.000278071	0	0	0.000367825	0.000165332	0.000601409	0.000601409	0.0007308288	0.0002780711	0.0003678254	0.0001653325	0.020984	0.416342	0.214213	0.0701722	0.159261	0.119028	0.022024	2.09246	0.00586439	0.275696	26.1933	0.0734103	-3.81562	0.738339	-5.13886	2.527166
570	23.27003	0	23.27003	0.0304919	0.117975	0.541907	0.0163817	0.0633818	0.291138	-3.49029	-2.13728	-0.612661	-0.621296	8.09631e-05	0.000989663	3.66475e-05	0	0	0.000892946	0.000356894	8.09631e-05	8.09631e-05	0.0009896632	3.664747e-05	0.0008929457	0.0003568937	0.15906	0.238743	0.0560273	0.0659101	0.155224	0.325035	0.0866548	0.444581	0.389238	1.01684	5.21688	4.56746	-2.44582	-0.810624	-0.943565	2.462523
580	25.63507	0	25.63507	0.0422294	2.04217	0.0110976	0.0147415	0.712885	0.00387399	-3.16464	0.714012	-4.50102	-1.052448	0.0002671474	7.99026e-05	0.00013594	0	0	0.000109481	0.00106353	0.000267147	0.000267147	7.990264e-05	0.0001359398	0.0001094812	0.001063534	0.0755754	0.0560275	0.181947	0.125877	0.260126	0.300447	0.0110833	0.0533048	0.117332	0.0164683	0.0792039	0.17434	-4.50232	-2.93173	-2.14275	0.3959999
590	21.82026	0	21.82026	0.0157221	0.945225	0.858725	0.038084	2.28963	2.0801	-4.15269	-0.0563327	-0.152307	0.8847245	0.0006735087	0.000240452	0.000491814	0	0	0.000581994	0.000495413	0.000673509	0.000673509	0.0002404524	0.0004918144	0.0005819943	0.0004954128	0.150765	0.0426709	0.251465	0.285695	0.0633714	0.206034	1.04624	0.0997334	0.00150873	1.37817	0.131375	0.00198739	0.0452025	-2.30525	-6.49649	0.2755574
600	14.70016	0	14.70016	0.844651	0.00067735	0.206986	0.385099	0.000308822	0.0943707	-0.168832	-7.29732	-1.5751	-0.7854227	0.001206223	0.00173223	0.00044811	0	0	0.000143431	0.0019853	0.00120622	0.00120622	0.001732227	0.0004481096	0.0001434308	0.001985302	0.177704	0.100859	0.0721714	0.352564	0.0510406	0.24566	1.75752	0.748159	0.051704	2.40535	1.02393	0.0707621	0.563906	-0.290139	-2.96222	0.3137888
610	23.39615	0	23.39615	0.0227385	0.00819499	0.0216687	0.0957435	0.0345062	0.0912393	-3.7837	-4.80423	-3.83188	1.437615	6.092623e-05	0.00177691	0.00060543	0	0	0.000151933	0.000513687	6.09262e-05	6.09262e-05	0.001776908	0.0006054301	0.000151933	0.000513687	0.0399394	0.12641	0.0673206	0.538477	0.14708	0.0807726	0.232062	0.14116	0.0643852	0.356304	0.216734	0.098856	-1.46075	-1.95786	-2.74287	0.428781
620	17.4357	0	17.4357	0.0150489	0.793856	0.000375324	0.0299421	1.5795	0.000746765	-4.19645	-0.230853	-7.88772	0.6879604	0.0004072569	0.00103075	0.000751736	0	0	0.000355645	0.000218621	0.000407257	0.000407257	0.001030749	0.000751736	0.0003556449	0.0002186212	0.0148069	0.361334	0.0541054	0.0310755	0.459413	0.0792654	0.00467415	0.0104539	4.60644	0.0136813	0.0305986	13.4831	-5.36571	-4.56078	1.52746	1.073983
630	15.49015	0	15.49015	7.65239	0.0790591	0.0111257	3.98199	0.0411392	0.00578936	2.03502	-2.53756	-4.4985	-0.6532353	0.0002179953	2.03623e-05	0.000751736	0	0	0.000528598	0.00117417	0.000217995	0.000217995	2.036233e-05	0.000751736	0.0005285984	0.001174171	0.130173	0.00503187	0.31475	0.0741543	0.369494	0.106396	0.00258755	5.04878	0.12377	0.161577	315.266	7.72869	-5.95704	1.61915	-2.08933	4.134271
640	16.76651	0	16.76651	0.0795801	0.711158	0.129628	0.00422406	0.0377478	0.00688057	-2.53099	-0.340861	-2.04309	-2.935968	0.0003228059	0.000120412	0.000158252	0	0	0.00196816	4.31342e-05	0.000322806	0.000322806	0.0001204122	0.0001582524	0.001968158	4.313422e-05	0.208874	0.00151401	0.38725	0.0310616	0.208269	0.163031	0.0857153	0.0197946	0.00337171	3.96027	0.914561	0.155782	-2.45672	-3.92235	-5.69234	3.833037
650	26.6244	0	26.6244	0.132272	0.0527512	0.161548	0.179725	0.0716761	0.219505	-2.0229	-2.94217	-1.82295	0.30657	1.009529e-05	0.000916544	0.000487628	0	0	0.000666809	2.79499e-05	1.00953e-05	1.00953e-05	0.0009165441	0.0004876281	0.0006668087	2.794992e-05	0.16691	0.000968573	0.0841165	0.0839965	0.618382	0.0456261	0.0267362	0.0191764	0.898958	0.0267995	0.0192217	0.901085	-3.62174	-3.95408	-0.106519	0.002362856
660	23.24084	0	23.24084	0.00754776	0.455562	0.00200746	0.00829118	0.500432	0.00220518	-4.8865	-0.786224	-6.21089	0.09394103	1.733044e-05	0.000291158	0.00109705	0	0	0.000875069	6.7295e-05	1.73304e-05	1.73304e-05	0.0002911584	0.001097047	0.0008750685	6.729503e-05	0.172068	0.0228263	0.178041	0.383255	0.0609871	0.182823	0.00982633	0.0341773	0.0464042	0.0327487	0.113905	0.154654	-4.62269	-3.37619	-3.07037	1.2038
670	21.83069	0	21.83069	1.80466	0.0191014	0.0690466	1.79974	0.0190493	0.0688583	0.590372	-3.958	-2.67297	-0.002730333	0.0002500824	0.000348638	0.000109771	0	0	0.00110327	0.000606585	0.000250082	0.000250082	0.0003486376	0.0001097706	0.001103274	0.0006065854	0.203941	0.287025	0.0528799	0.105	0.120701	0.230453	2.61417	0.166052	0.00616703	11.1049	0.705381	0.0261973	0.960948	-1.79546	-5.08854	1.446439
680	22.8872	0	22.8872	0.0557334	0.0345665	0.0264984	0.0205213	0.0127276	0.00975685	-2.88718	-3.36487	-3.63067	-0.9991149	0.0002554487	0.000321069	0.000786656	0	0	0.000440741	0.000946053	0.000255449	0.000255449	0.0003210694	0.0007866561	0.0004407413	0.0009460528	0.431269	0.245884	0.138946	0.143118	0.0233561	0.0174265	0.00321136	0.188217	2.8633	0.00349739	0.204981	3.11833	-5.74106	-1.67016	1.05197	0.08532199
690	25.00136	0	25.00136	0.00345085	0.00356116	0.0258207	0.00593249	0.00612213	0.0443893	-5.66913	-5.63767	-3.65658	0.541823	0.000283626	0.000530181	0.000379135	0	0	0.000417518	0.000103227	0.000283626	0.000283626	0.0005301809	0.0003791353	0.0004175176	0.000103227	0.17678	0.0538442	0.0755225	0.0475969	0.119404	0.526852	0.0498246	0.0105792	0.0548985	0.137772	0.029253	0.151802	-2.99925	-4.54886	-2.90227	1.017089
700	20.25845	0	20.25845	0.249013	0.0177391	2.29368	0.642462	0.0457674	5.91778	-1.39025	-4.03198	0.830159	0.9478026	0.0009095554	8.4003e-05	0.00049808	0	0	0.000396156	0.000839495	0.000909555	0.000909555	8.400302e-05	0.0004980799	0.0003961557	0.0008394952	0.0281658	0.115584	0.0101592	0.0651184	0.0120843	0.768888	0.00731297	7.59807	0.241729	0.0102678	10.6681	0.339401	-4.91811	2.02789	-1.41994	0.3393663
710	24.42169	0	24.42169	1.85881	0.0575872	0.00676385	5.68012	0.175974	0.0206689	0.619936	-2.85446	-4.99616	1.117036	0.0003436772	0.000950664	0.000100766	0	0	0.000547347	0.000101636	0.000343677	0.000343677	0.0009506637	0.0001007663	0.0005473475	0.0001016362	0.335767	0.0922087	0.032901	0.151374	0.275224	0.112525	0.0358303	0.0300638	0.479669	0.0543038	0.0455642	0.726978	-3.32896	-3.50443	-0.734659	0.4158005
720	23.21752	0	23.21752	0.181015	0.0885193	0.00879859	0.0356933	0.0174546	0.00173494	-1.70917	-2.42453	-4.73316	-1.623619	7.571592e-05	0.000239297	0.000219774	0	0	0.00065154	0.000862431	7.57159e-05	7.57159e-05	0.000239297	0.0002197743	0.00065154	0.0008624315	0.0208267	0.159926	0.0253178	0.44159	0.11295	0.23939	0.00245894	1.30545	0.102059	0.00386832	2.0537	0.160557	-6.00803	0.266551	-2.2822	0.4530919
730	26.05179	0	26.05179	0.0260348	0.00504976	0.638004	0.0404655	0.00784876	0.99164	-3.64832	-5.28842	-0.44941	0.441015	0.0003923547	0.000180347	0.00029703	0	0	0.00058945	0.000366932	0.000392355	0.000392355	0.0001803472	0.0002970297	0.0005894505	0.0003669322	0.0279818	0.109438	0.0201215	0.642044	0.0599683	0.140446	0.0118931	0.225737	0.0148541	0.01232	0.233841	0.0153873	-4.4318	-1.48838	-4.20948	0.03526708
740	21.19337	0	21.19337	0.0354744	0.596755	24.581	0.11482	1.93151	79.5609	-3.33894	-0.516249	3.20197	1.174549	3.855634e-05	0.0003794	0.000748443	0	0	0.000499307	8.51454e-05	3.85563e-05	3.85563e-05	0.0003794003	0.0007484429	0.0004993066	8.514544e-05	0.0266097	0.364375	0.0145831	0.199177	0.221244	0.174011	0.0226798	0.112289	0.00271672	0.0317815	0.157352	0.00380697	-3.78628	-2.18668	-5.90833	0.3374081
750	20.22836	0	20.22836	0.00315534	0.0546221	0.0385452	0.00358081	0.0619873	0.0437426	-5.75866	-2.90732	-3.25592	0.1264913	0.001271969	0.000743384	0.00109656	0	0	0.000256811	9.89371e-05	0.00127197	0.00127197	0.0007433844	0.001096557	0.0002568115	9.893715e-05	0.0339262	0.103679	0.0700323	0.345038	0.0674765	0.379847	2.42517	0.217583	0.320367	12.7493	1.14385	1.68419	0.8859	-1.52518	-1.13829	1.659573
760	22.53553	0	22.53553	0.225959	0.455186	0.0337229	2.40347	4.8417	0.358702	-1.4874	-0.787048	-3.38958	2.364315	0.0004131033	0.000196599	1.11882e-05	0	0	0.000306685	8.06957e-05	0.000413103	0.000413103	0.0001965985	1.118818e-05	0.0003066849	8.069573e-05	0.397484	0.0422677	0.089557	0.0856277	0.337562	0.0475014	1.96421	0.00109028	0.0299597	3.49509	0.00194003	0.05331	0.675089	-6.82132	-3.5079	0.5762703
770	29.01953	0	29.01953	0.0186471	0.113462	0.0410606	0.0378361	0.230221	0.0833143	-3.98206	-2.17629	-3.19271	0.7075716	0.0001962499	0.000150823	0.000252192	0	0	0.000160787	2.95296e-05	0.00019625	0.00019625	0.0001508228	0.0002521915	0.0001607871	2.952959e-05	0.541205	0.067361	0.1136	0.147592	0.0241803	0.106062	0.252998	0.132212	0.00618025	0.303304	0.158501	0.00740914	-1.37438	-2.02335	-5.0864	0.1813547
780	25.53737	0	25.53737	0.387389	0.0812977	0.0052662	1.38621	0.290911	0.0188443	-0.948325	-2.50964	-5.24645	1.274901	9.098223e-05	0.00126174	9.39891e-05	0	0	0.000141511	0.000118317	9.09822e-05	9.09822e-05	0.001261744	9.398911e-05	0.0001415109	0.0001183171	0.203647	0.0630008	0.128129	0.356057	0.0172038	0.231963	0.00282059	0.0374716	0.0755885	0.00286326	0.0380386	0.0767322	-5.87081	-3.28417	-2.58245	0.0150166
790	16.25334	0	16.25334	0.0454887	0.0383882	0.0014068	0.0776634	0.0655407	0.00240185	-3.09029	-3.26001	-6.56644	0.5349214	0.0003685354	0.00166581	0.000213014	0	0	0.00068957	0.00141042	0.000368535	0.000368535	0.001665809	0.0002130142	0.0006895699	0.001410419	0.181108	0.248109	0.0197599	0.219985	0.330483	0.000554933	0.0020957	1.03402	0.00391893	0.011992	5.91683	0.0224248	-6.16787	0.0334517	-5.54194	1.74435
800	22.96088	0	22.96088	1.58153	0.0102593	1.88057	3.06271	0.0198676	3.64181	0.458391	-4.57957	0.631574	0.6609078	0.0002744642	2.86912e-05	0.000588984	0	0	0.000763008	0.000473318	0.000274464	0.000274464	2.869117e-05	0.0005889843	0.0007630082	0.0004733179	0.349396	0.211544	0.0993756	0.288452	0.025316	0.0259165	0.239503	0.00774851	0.418056	0.37154	0.0120202	0.648528	-1.42919	-4.86026	-0.872139	0.4390888
810	21.8888	0	21.8888	0.0563626	0.00933295	5.08281	0.31379	0.0519598	28.2977	-2.87595	-4.6742	1.62586	1.716919	9.318189e-06	0.00141854	0.000282211	0	0	0.000598915	8.75846e-05	9.31819e-06	9.31819e-06	0.001418539	0.0002822111	0.0005989153	8.75846e-05	0.059335	0.180644	0.00283614	0.52768	0.211462	0.0180423	0.0114171	0.244753	0.0100537	0.0134769	0.28891	0.0118676	-4.47264	-1.40751	-4.59981	0.1658676
820	18.98248	0	18.98248	0.0219719	0.0174087	0.614282	0.0675629	0.0535313	1.8889	-3.81799	-4.05078	-0.487301	1.123295	0.0003157447	0.0007382	0.000733191	0	0	0.00041343	0.000255109	0.000315745	0.000315745	0.0007382001	0.0007331909	0.00041343	0.0002551093	0.105221	0.222332	0.00538349	0.121327	0.376602	0.169134	0.0363826	1.0357	2.12049	2.3081	65.7047	134.523	-3.31367	0.0350805	0.751649	4.15009
830	25.08975	0	25.08975	0.0261553	0.00675154	0.0770831	0.0210747	0.00544007	0.0621099	-3.6437	-4.99798	-2.56287	-0.2159786	5.083147e-06	0.000601979	0.000655711	0	0	0.00137915	6.46751e-05	5.08315e-06	5.08315e-06	0.0006019795	0.0006557109	0.00137915	6.467507e-05	0.106593	0.264071	0.146187	0.0910128	0.0179724	0.374164	0.117639	0.0293986	0.414143	0.169949	0.0424712	0.598299	-2.14014	-3.52681	-0.881545	0.3678799
840	25.96419	0	25.96419	0.185135	0.417284	0.285261	0.085301	0.192264	0.131434	-1.68667	-0.873988	-1.25435	-0.7749001	0.0001171399	0.000125845	0.000116109	0	0	7.11705e-05	0.000377912	0.00011714	0.00011714	0.0001258449	0.0001161091	7.117047e-05	0.0003779122	0.00262224	0.0131566	0.445431	0.225861	0.186485	0.126444	0.559097	3.20586	0.757735	0.74324	4.26174	1.0073	-0.581433	1.16498	-0.277422	0.2846968
850	20.04355	0	20.04355	0.413381	4.32502	0.00705835	0.179488	1.8779	0.0030647	-0.883387	1.46442	-4.95354	-0.8342613	0.0008469337	0.00117082	0.000444827	0	0	0.000261125	1.0011e-05	0.000846934	0.000846934	0.001170823	0.0004448274	0.0002611245	1.001098e-05	0.0717335	0.0711261	0.0235358	0.0287612	0.262816	0.542027	0.0256562	0.306859	0.522259	0.212844	2.54571	4.33267	-3.66297	-1.18137	-0.649592	2.115775
860	18.01141	0	18.01141	0.137081	0.00311524	0.179356	0.183363	0.00416702	0.23991	-1.98718	-5.77145	-1.71838	0.2908927	0.0003432303	0.000198485	0.00083136	0	0	0.00117833	0.00117596	0.00034323	0.00034323	0.0001984845	0.0008313598	0.001178328	0.001175956	0.221783	0.01421	0.183559	0.388027	0.17184	0.02058	0.0018402	1.42482	2.98991	0.00359225	2.78138	5.8366	-6.29788	0.354044	1.09524	0.6689037
870	22.05044	0	22.05044	0.0437412	0.00704123	0.443722	0.0571778	0.00920418	0.580026	-3.12947	-4.95597	-0.812558	0.2678751	0.0006634972	0.000163736	0.000835997	0	0	0.000837561	0.00147736	0.000663497	0.000663497	0.0001637358	0.0008359969	0.0008375614	0.001477362	0.510416	0.0241324	0.362757	0.0376783	0.0358695	0.0291465	0.0505026	0.0471693	0.111036	0.129285	0.120752	0.284249	-2.98573	-3.05401	-2.1979	0.9399979
880	21.58615	0	21.58615	0.381581	0.0464899	0.792166	0.0909613	0.0110823	0.188836	-0.963431	-3.06852	-0.232985	-1.43389	0.0001951829	0.000112631	0.000478502	0	0	0.00168283	0.000223137	0.000195183	0.000195183	0.0001126307	0.0004785017	0.001682825	0.0002231369	0.0311806	0.125166	0.153163	0.627681	0.0369781	0.025831	2.16269	0.127797	0.431765	5.53643	0.327158	1.10531	0.771352	-2.05731	-0.839873	0.9399979
890	25.72032	0	25.72032	0.00127639	0.705729	0.0240059	0.0035101	1.94076	0.0660164	-6.66372	-0.348524	-3.72946	1.011605	0.0005738685	7.53057e-05	0.000288918	0	0	0.000280544	7.02865e-06	0.000573868	0.000573868	7.530573e-05	0.0002889185	0.000280544	7.028649e-06	0.319889	0.0564009	0.269692	0.0436232	0.00305162	0.307344	0.014333	0.15569	0.0345084	0.0210233	0.228362	0.0506161	-4.24519	-1.85989	-3.36655	0.3830673
900	15.86367	0	15.86367	0.0690089	0.331816	6.29974	0.017394	0.083636	1.58788	-2.67352	-1.10317	1.84051	-1.378108	0.000260214	0.00109772	0.000885136	0	0	0.000206686	0.000570894	0.000260214	0.000260214	0.001097717	0.0008851358	0.0002066856	0.000570894	0.0368569	0.119166	0.51809	0.087254	0.165949	0.0726835	0.0188005	10.767	0.346819	0.238172	136.4	4.39365	-3.97387	2.37648	-1.05895	2.539111
910	22.74338	0	22.74338	1.71111	0.029631	0.0276195	1.53505	0.0265821	0.0247776	0.537144	-3.51893	-3.58923	-0.108582	0.000557657	0.00127737	0.000263234	0	0	0.000516824	0.000704711	0.000557657	0.000557657	0.001277369	0.0002632341	0.0005168243	0.0007047111	0.0845126	0.592783	0.0946413	0.0444573	0.17026	0.0133453	0.159279	0.0804425	0.00983079	0.325705	0.164495	0.0201027	-1.8371	-2.52021	-4.62224	0.7153365
920	25.2622	0	25.2622	0.207734	0.137118	0.0050432	0.449135	0.29646	0.0109038	-1.5715	-1.98691	-5.28971	0.771067	0.0001365008	8.91902e-05	0.000497056	0	0	0.00073968	0.000194796	0.000136501	0.000136501	8.919022e-05	0.0004970562	0.0007396804	0.0001947964	0.280406	0.195389	0.129644	0.262317	0.0826859	0.0495587	0.0273332	0.0302731	0.00272453	0.0669079	0.0741044	0.00666928	-3.59965	-3.49749	-5.90546	0.8952142
930	15.97088	0	15.97088	0.000104804	0.00854509	0.00799744	0.0012915	0.105302	0.098553	-9.16342	-4.7624	-4.82863	2.511473	0.0006665388	0.000528084	0.000182784	0	0	0.000164277	0.000190035	0.000666539	0.000666539	0.0005280837	0.0001827841	0.0001642773	0.0001900355	0.252769	0.0941943	0.229273	0.073002	0.110613	0.240149	0.0390801	8.28689	0.129513	0.0581016	12.3204	0.19255	-3.24214	2.11467	-2.04398	0.3965805
940	26.60766	0	26.60766	0.00561636	0.0243992	0.0853056	0.0137635	0.0597927	0.20905	-5.18207	-3.71321	-2.46152	0.8963349	0.0002077048	0.000320117	7.70327e-05	0	0	8.89124e-05	0.000136137	0.000207705	0.000207705	0.0003201169	7.703269e-05	8.891238e-05	0.0001361374	0.075487	0.178939	0.0358512	0.33863	0.195326	0.175766	0.231137	1.06167	0.313887	0.791384	3.63501	1.07471	-1.46474	0.0598414	-1.15872	1.230771
950	25.63015	0	25.63015	0.0495445	3.87918	0.20213	0.0483211	3.78338	0.197138	-3.00488	1.35562	-1.59885	-0.02500416	0.00076793	2.73818e-05	0.000247506	0	0	0.000189946	0.000256893	0.00076793	0.00076793	2.738181e-05	0.0002475059	0.0001899463	0.0002568933	0.0307388	0.0842343	0.0442624	0.00812258	0.109684	0.722957	0.235138	0.639831	0.081913	0.381682	1.03859	0.132964	-1.44758	-0.446551	-2.5021	0.4844172
960	23.57671	0	23.57671	0.0828276	0.0278563	0.236392	0.0441508	0.0148486	0.126007	-2.49099	-3.5807	-1.44227	-0.6291507	0.0005789451	0.000888024	0.000186793	0	0	0.000458912	0.000265717	0.000578945	0.000578945	0.0008880238	0.0001867929	0.0004589116	0.0002657173	0.0960662	0.307026	0.223452	0.0201246	0.106382	0.24695	0.155254	0.00158125	0.00288964	0.219897	0.00223963	0.00409279	-1.86269	-6.44954	-5.84662	0.3480948
970	15.96958	0	15.96958	0.397455	0.261235	0.0558049	0.881972	0.579694	0.123834	-0.922674	-1.34233	-2.88589	0.7970788	0.0008828441	0.00231239	0.00232065	0	0	0.000190019	0.00105582	0.000882844	0.000882844	0.002312389	0.002320651	0.0001900187	0.001055819	0.193453	0.373883	0.0571958	0.171158	0.0896979	0.114612	0.0270508	0.15853	0.314448	0.0760229	0.445527	0.883716	-3.61004	-1.84181	-1.15694	1.033316
980	26.57281	0	26.57281	0.090322	0.0152231	0.0378261	0.0504379	0.00850096	0.021123	-2.40437	-4.18494	-3.27476	-0.5826376	0.0008028517	0.000434666	0.000566183	0	0	0.000165016	0.000390076	0.000802852	0.000802852	0.0004346655	0.0005661834	0.0001650157	0.0003900755	0.159448	0.416007	0.175175	0.165557	0.0101579	0.0736554	0.0791379	0.156209	0.0237634	0.0974495	0.192354	0.029262	-2.53656	-1.85656	-3.73961	0.2081416
990	21.36861	0	21.36861	0.000579459	0.00348761	0.151938	0.00116469	0.00700994	0.305388	-7.45342	-5.65854	-1.88428	0.6981111	0.0002106233	0.000668454	0.000246835	0	0	2.44704e-05	0.000325012	0.000210623	0.000210623	0.0006684543	0.0002468349	2.447035e-05	0.000325012	0.44049	0.0475741	0.20739	0.172263	0.0619379	0.0703455	0.0328053	0.00467795	0.00248915	0.149107	0.0212622	0.0113137	-3.41717	-5.3649	-5.99581	1.514073
1000	19.17297	0	19.17297	0.00592774	0.541869	0.0113512	0.0089956	0.822309	0.017226	-5.12811	-0.612731	-4.47843	0.4170916	0.0008548298	0.000181719	0.000556803	0	0	0.00098711	3.53054e-05	0.00085483	0.00085483	0.000181719	0.000556803	0.0009871098	3.530536e-05	0.0538393	0.086141	0.351417	0.133016	0.0411991	0.334387	0.0060438	0.0147407	8.43178	0.049664	0.121129	69.2868	-5.10872	-4.21715	2.13201	2.106246
1010	20.93732	0	20.93732	0.207841	0.0510723	0.0132867	0.0724613	0.0178058	0.00463228	-1.57098	-2.97451	-4.32099	-1.053718	0.0005475814	0.000273371	0.00179745	0	0	0.000299324	0.000838974	0.000547581	0.000547581	0.0002733705	0.001797453	0.000299324	0.0008389743	0.0613423	0.190936	0.132031	0.165742	0.134551	0.315397	0.0051096	0.117833	0.241611	0.0248848	0.573869	1.17669	-5.27663	-2.13849	-1.42043	1.583137
1020	20.58385	0	20.58385	0.230746	0.0247629	0.156318	0.111625	0.0119793	0.0756204	-1.46644	-3.69841	-1.85586	-0.726169	0.0006380363	0.000466199	0.000206047	0	0	0.000712054	0.000643248	0.000638036	0.000638036	0.000466199	0.0002060466	0.0007120539	0.000643248	0.0230132	0.639416	0.0860505	0.0774043	0.054991	0.119125	0.00669453	0.0550495	25.7908	0.0106494	0.0875709	41.0271	-5.00646	-2.89952	3.25002	0.4642168
1030	27.56242	0	27.56242	0.0520179	0.075406	0.206548	0.0240231	0.0348243	0.0953885	-2.95617	-2.58487	-1.57722	-0.7725732	0.0002823893	2.46913e-05	0.000163962	0	0	0.000193384	5.83811e-05	0.000282389	0.000282389	2.469129e-05	0.0001639615	0.0001933837	5.838109e-05	0.0230737	0.278164	0.0106334	0.536226	0.0349661	0.116937	0.326864	0.112244	0.00826591	2.17524	0.746971	0.0550085	-1.11821	-2.18708	-4.79562	1.895348
1040	26.47996	0	26.47996	0.454182	0.23383	0.156773	0.610045	0.314074	0.210573	-0.789256	-1.45316	-1.85296	0.2950343	7.792552e-05	0.00114604	2.87934e-05	0	0	9.80547e-05	0.00052513	7.79255e-05	7.79255e-05	0.001146036	2.879343e-05	9.805466e-05	0.0005251298	0.101629	0.0840368	0.0250336	0.567097	0.134342	0.0878615	0.281664	0.0215787	0.0751952	0.591463	0.0453129	0.157902	-1.26704	-3.83605	-2.58767	0.741886
1050	23.39914	0	23.39914	0.0145694	0.0245335	0.641108	0.00495534	0.00834429	0.218053	-4.22883	-3.70772	-0.444557	-1.078461	3.968369e-07	0.00115478	0.000311201	0	0	0.000255779	0.00111827	3.96837e-07	3.96837e-07	0.001154778	0.0003112012	0.0002557791	0.001118266	0.30407	0.251022	0.032516	0.267345	0.0660891	0.0789571	0.0642771	0.0098436	0.26855	0.139492	0.0213622	0.582798	-2.74455	-4.62093	-1.31472	0.7748027
1060	22.83911	0	22.83911	0.0365755	0.00587416	0.0175244	0.133491	0.0214393	0.0639596	-3.30838	-5.13719	-4.04416	1.29466	0.0002595961	0.000564105	0.000187746	0	0	0.000835605	4.62324e-05	0.000259596	0.000259596	0.0005641055	0.000187746	0.0008356047	4.623236e-05	0.0594938	0.17384	0.510399	0.0921326	0.111817	0.0523175	0.0150728	0.00131538	0.200699	0.0660026	0.00575996	0.87885	-4.19487	-6.63363	-1.60595	1.476805
1070	22.93612	0	22.93612	0.286111	0.151675	0.117905	0.153874	0.0815725	0.0634105	-1.25137	-1.88602	-2.13788	-0.620246	0.0001850705	0.000509939	6.27903e-05	0	0	0.00117594	0.000168893	0.000185071	0.000185071	0.0005099386	6.279034e-05	0.001175944	0.0001688933	0.167243	0.308073	0.106211	0.24283	0.0130508	0.162592	0.219186	0.0128131	0.141274	10.575	0.618192	6.81602	-1.51783	-4.35728	-1.95705	3.876328
1080	21.72094	0	21.72094	0.0120198	3.90156	0.042534	0.010586	3.43612	0.0374599	-4.4212	1.36138	-3.15745	-0.1270316	0.0008419121	0.00106632	0.000382973	0	0	0.000200252	0.000126551	0.000841912	0.000841912	0.001066322	0.0003829733	0.0002002518	0.0001265514	0.291001	0.127888	0.130102	0.17808	0.22683	0.0460993	0.00747773	0.0721962	0.067256	0.0654166	0.631585	0.588367	-4.89583	-2.62837	-2.69925	2.168846
1090	25.48439	0	25.48439	0.0910241	0.705343	0.0405948	0.0153919	0.119271	0.00686446	-2.39663	-0.349071	-3.20412	-1.777283	0.0004915883	0.000538674	0.000200166	0	0	4.22177e-05	0.000478559	0.000491588	0.000491588	0.0005386742	0.000200166	4.221771e-05	0.0004785591	0.359939	0.0824206	0.135134	0.317034	0.0636294	0.0418432	0.0617919	0.00842599	0.151079	0.0833628	0.0113674	0.203819	-2.78398	-4.77643	-1.88995	0.2994299
