Iteration	Posterior	Likelihood	Prior	age_Argia	age_Ischnura	age_Nehalennia	extinction_rate	height_mol	root_age	speciation_rate
270	-8980.1	0	-8980.1	114.4931	82.56911	42.11592	0	65.55309	144.2112	0.04291058
271	-8990.714	0	-8990.714	118.2677	88.62869	44.21061	0	124.1956	155.8003	0.04325857
272	-8986.462	0	-8986.462	118.2677	96.54453	49.97576	0	119.431	147.2212	0.04299447
273	-8998.424	0	-8998.424	122.494	97.45295	42.50393	0	95.099	157.2453	0.04182847
274	-9014.223	0	-9014.223	142.2805	99.38324	51.40967	0	110.1351	149.4477	0.0430714
275	-9019.045	0	-9019.045	134.8176	93.8854	43.56232	0	129.7386	149.8578	0.04227383
276	-9019.643	0	-9019.643	115.3058	101.0392	38.79096	0	103.978	155.875	0.0405929
277	-9019.06	0	-9019.06	107.2563	101.3823	30.45716	0	39.33394	163.9481	0.04000766
278	-9011.353	0	-9011.353	124.0399	101.304	31.25259	0	79.2611	169.3438	0.04000766
279	-9012.767	0	-9012.767	124.0399	93.44393	30.20721	0	9.662992	170.4145	0.04199296
280	-9003.275	0	-9003.275	124.0399	123.2008	35.82249	0	72.16385	177.2908	0.04263639
281	-9003.746	0	-9003.746	128.2626	118.5733	33.79869	0	107.2433	172.7516	0.04050321
282	-9013.916	0	-9013.916	123.9069	118.5733	34.24098	0	43.33441	164.4772	0.03965055
283	-9030.496	0	-9030.496	121.54	125.3165	34.27725	0	30.4799	161.6268	0.0402315
284	-9036.838	0	-9036.838	121.54	135.18	35.00161	0	1.600242	161.3073	0.0402315
285	-9031.852	0	-9031.852	118.7528	99.42286	27.93375	0	38.55723	162.4182	0.03926951
286	-9044.883	0	-9044.883	118.7528	99.42286	27.93375	0	20.50471	170.145	0.04087744
287	-9042.678	0	-9042.678	132.894	96.87709	29.41323	0	18.72541	171.5527	0.04019435
288	-9043.416	0	-9043.416	138.4168	97.73313	31.45638	0	21.46364	158.8926	0.03868878
289	-9044.15	0	-9044.15	127.1757	99.11965	28.03274	0	39.10238	161.6076	0.0376055
290	-9053.076	0	-9053.076	127.1757	95.76223	33.41246	0	44.0627	163.6681	0.03942021
291	-9043.553	0	-9043.553	128.0494	96.74582	34.37799	0	86.95845	156.1255	0.03942021
292	-9044.998	0	-9044.998	120.9589	94.37847	33.5694	0	83.54713	154.2468	0.03993265
293	-9044.48	0	-9044.48	122.1695	115.8626	26.8034	0	73.04923	153.1253	0.03993265
294	-9048.711	0	-9048.711	108.8122	115.8626	46.76681	0	32.09817	151.0936	0.03719856
295	-9047.984	0	-9047.984	108.8122	107.9753	40.64729	0	12.56552	154.8172	0.03624672
296	-9051.416	0	-9051.416	114.8855	123.2342	42.88281	0	4.87435	151.5276	0.03825171
297	-9053.234	0	-9053.234	116.6718	112.2331	34.45601	0	7.401867	151.0319	0.03873724
298	-9058.387	0	-9058.387	118.8557	101.6891	34.41355	0	144.3757	155.7339	0.03923607
299	-9053.61	0	-9053.61	111.2119	101.6891	36.63598	0	44.71651	147.4082	0.04004182
300	-9044.222	0	-9044.222	110.3709	101.6891	36.63598	0	8.936392	145.8263	0.04004182
301	-9047.474	0	-9047.474	118.0239	98.8148	29.88798	0	10.85716	144.5529	0.04004182
302	-9057.982	0	-9057.982	113.5886	131.5692	30.90265	0	16.91403	165.692	0.03969814
303	-9060.306	0	-9060.306	121.7701	131.5692	28.92998	0	22.19087	144.3884	0.0378739
304	-9060.42	0	-9060.42	107.6212	100.9587	27.55012	0	28.52521	151.0495	0.03814872
305	-9063.329	0	-9063.329	107.2325	100.9587	38.02346	0	197.002	149.7534	0.03935064
306	-9044.226	0	-9044.226	103.5374	100.9587	31.27357	0	28.64192	147.7317	0.03800831
307	-9043.081	0	-9043.081	118.1274	100.9587	31.27357	0	62.79303	148.8542	0.04042008
308	-9027.652	0	-9027.652	99.85805	100.9174	25.47098	0	118.7383	161.0365	0.04221003
309	-9019.983	0	-9019.983	105.2097	113.7847	25.47098	0	218.1699	159.3671	0.04128598
310	-9020.174	0	-9020.174	101.6156	113.9334	19.66395	0	6.121772	160.5013	0.03956185
311	-9025.593	0	-9025.593	106.264	113.9334	17.26311	0	1.91261	151.4529	0.03810382
312	-9044.359	0	-9044.359	125.2728	105.4921	17.26311	0	10.75631	152.567	0.04382556
313	-9041.031	0	-9041.031	125.2728	108.1748	19.26245	0	18.25889	150.2871	0.0392654
314	-9045.006	0	-9045.006	125.4482	108.1748	24.58663	0	105.3913	158.8603	0.03883919
315	-9057.922	0	-9057.922	130.8765	108.1748	30.32613	0	2.171602	158.8524	0.04055978
316	-9059.208	0	-9059.208	129.6599	102.1845	31.19527	0	4.099764	153.0407	0.03663763
317	-9051.572	0	-9051.572	118.0345	102.1845	28.07646	0	56.01297	149.4556	0.03711758
318	-9042.717	0	-9042.717	128.2429	98.2833	29.23917	0	95.51101	164.2922	0.04048999
319	-9028.199	0	-9028.199	128.8823	106.7642	39.05842	0	99.83941	149.4586	0.03950473
320	-9023.097	0	-9023.097	125.8508	95.70977	38.41251	0	96.79146	144.327	0.0411093
321	-9031.425	0	-9031.425	123.32	95.70977	48.4877	0	257.7025	143.5483	0.0411093
322	-9037.423	0	-9037.423	123.32	88.19301	48.4877	0	39.54451	141.9456	0.03781994
323	-9043.452	0	-9043.452	123.32	88.19301	48.4877	0	197.1055	142.7768	0.03781994
324	-9039.535	0	-9039.535	122.5091	88.19301	46.73837	0	157.2033	154.2631	0.04002006
325	-9052.844	0	-9052.844	130.2136	84.8402	52.41075	0	48.47494	167.4966	0.04002006
326	-9061.313	0	-9061.313	124.8776	102.7985	47.97906	0	146.8919	169.1841	0.0387291
327	-9052.789	0	-9052.789	115.3813	89.45845	41.60902	0	83.29379	161.0602	0.03985514
328	-9050.069	0	-9050.069	123.7807	106.5202	54.58616	0	139.2985	152.2211	0.03866528
329	-9053.505	0	-9053.505	118.6258	106.5202	44.75461	0	3.204616	155.4254	0.03945749
330	-9052.865	0	-9052.865	123.0871	107.9297	44.75461	0	7.382595	153.546	0.04110534
331	-9058.329	0	-9058.329	95.91435	116.2217	50.68886	0	10.70429	162.0859	0.03763644
332	-9055.301	0	-9055.301	108.7774	115.0296	32.87214	0	1.352067	147.101	0.03680944
333	-9053.604	0	-9053.604	95.6325	114.344	39.76263	0	7.928683	141.2633	0.03808156
334	-9057.636	0	-9057.636	103.5012	108.7082	43.61359	0	99.47551	145.2343	0.0370266
335	-9051.742	0	-9051.742	104.6579	114.7749	43.61359	0	19.16422	143.1543	0.03929496
336	-9052.841	0	-9052.841	111.406	114.7749	50.95483	0	67.92886	146.1963	0.03929496
337	-9054.668	0	-9054.668	111.406	108.9409	41.97321	0	170.3901	156.1895	0.03783564
338	-9051.636	0	-9051.636	107.603	109.4267	50.971	0	128.0973	156.2845	0.04045629
339	-9049.514	0	-9049.514	122.4097	108.5348	51.42254	0	113.0712	175.9992	0.03950571
340	-9047.183	0	-9047.183	111.607	108.0755	51.42254	0	82.57959	171.2418	0.03861784
341	-9052.595	0	-9052.595	114.9321	108.9643	47.02302	0	118.6626	179.8244	0.03903687
342	-9039.173	0	-9039.173	112.1733	105.3809	35.01364	0	43.09532	160.0205	0.04012954
343	-9025.787	0	-9025.787	100.5486	109.9459	35.01364	0	36.82081	153.8421	0.04210045
344	-9025.963	0	-9025.963	100.5486	129.9607	38.10694	0	49.01043	154.2913	0.04033426
345	-9024.327	0	-9024.327	120.0103	129.9607	36.51915	0	75.14044	164.4143	0.04095916
346	-9033.167	0	-9033.167	130.2134	127.2775	37.58239	0	43.04301	169.0773	0.0422398
347	-9044.955	0	-9044.955	143.0436	131.1796	33.57846	0	24.26557	169.8333	0.04140518
348	-9058.827	0	-9058.827	137.1663	131.1796	35.8319	0	59.36306	175.0209	0.03868934
349	-9053.866	0	-9053.866	142.9071	133.0118	29.32841	0	55.43593	166.9969	0.03868934
350	-9061.419	0	-9061.419	152.0573	129.2859	32.43199	0	56.86775	167.1945	0.04078045
351	-9061.414	0	-9061.414	150.522	121.0612	21.44839	0	0.7444835	165.7035	0.03958555
352	-9060.009	0	-9060.009	133.3749	110.9725	56.08487	0	0.2154847	164.2859	0.03958555
353	-9069.787	0	-9069.787	125.2993	128.2051	56.08487	0	0.5010873	161.1367	0.03669554
354	-9075.835	0	-9075.835	131.9653	109.7252	73.20253	0	46.80511	163.8711	0.03669554
355	-9076.67	0	-9076.67	132.9015	115.5603	53.01747	0	10.1604	163.5461	0.0375794
356	-9082.702	0	-9082.702	135.0856	117.5865	48.28172	0	28.88479	156.7271	0.03772864
357	-9080.87	0	-9080.87	134.2309	122.9011	16.40627	0	93.99053	156.8319	0.03526206
358	-9072.644	0	-9072.644	133.7719	123.5995	16.40627	0	131.7058	155.8468	0.03696524
359	-9079.351	0	-9079.351	133.7719	110.9083	16.25104	0	66.2306	153.3417	0.03862898
360	-9086.23	0	-9086.23	135.4609	113.7148	22.62441	0	45.31116	154.611	0.03901787
361	-9094.311	0	-9094.311	140.8161	113.7148	42.7819	0	94.01884	160.2811	0.03504473
362	-9100.911	0	-9100.911	143.2985	105.3672	41.70471	0	4.698888	156.7997	0.03728985
363	-9093.781	0	-9093.781	137.6263	105.3672	16.51875	0	42.63542	155.9214	0.03792976
364	-9106.41	0	-9106.41	146.7444	105.3672	18.04004	0	47.43897	166.0418	0.03562206
365	-9098.801	0	-9098.801	123.6723	105.3672	18.51326	0	17.53291	159.1615	0.03665815
366	-9094.784	0	-9094.784	147.1508	127.8247	17.23177	0	49.64601	156.797	0.03573372
367	-9100.361	0	-9100.361	131.7028	126.7521	41.00247	0	4.216054	155.7137	0.03608477
368	-9097.103	0	-9097.103	128.27	126.7521	44.81166	0	15.45979	150.0505	0.03691731
369	-9102.771	0	-9102.771	128.27	125.5158	44.81166	0	11.50909	153.2127	0.03637361
370	-9116.118	0	-9116.118	128.0982	125.5158	48.43701	0	101.596	160.5341	0.03336656
371	-9112.711	0	-9112.711	128.7571	125.5158	43.86061	0	3.837437	155.2786	0.03636809
372	-9115.997	0	-9115.997	101.0401	128.1796	33.47396	0	103.0955	162.8694	0.03593423
373	-9112.888	0	-9112.888	101.0401	128.0518	39.51339	0	18.73535	158.5125	0.03550268
374	-9108.706	0	-9108.706	101.0401	123.5057	50.26093	0	13.66759	155.4456	0.03473275
375	-9113.951	0	-9113.951	105.0604	111.579	58.2159	0	126.7372	150.5699	0.03373736
376	-9116.663	0	-9116.663	117.7751	111.579	50.93385	0	31.31215	151.1847	0.03457156
377	-9119.611	0	-9119.611	117.4169	116.1194	56.46982	0	54.17597	154.3779	0.03457156
378	-9105.945	0	-9105.945	117.4169	111.1148	52.4936	0	26.7242	155.8938	0.03657443
379	-9113.853	0	-9113.853	135.858	127.5795	48.20968	0	17.60048	170.5504	0.03617012
380	-9111.502	0	-9111.502	133.6212	127.5795	56.15118	0	0.9231827	153.6047	0.03633433
381	-9116.334	0	-9116.334	109.0077	127.5795	54.26691	0	4.238018	164.8136	0.03855754
382	-9114.612	0	-9114.612	101.3986	123.4068	52.79584	0	53.85285	158.9042	0.03667246
383	-9118.428	0	-9118.428	101.1412	122.6224	46.93168	0	108.555	157.069	0.03501293
384	-9126.141	0	-9126.141	93.73501	126.3344	46.98253	0	27.58595	155.124	0.0347738
385	-9122.394	0	-9122.394	121.5904	142.8205	49.4288	0	16.85572	156.5749	0.03494255
386	-9128.683	0	-9128.683	122.3166	127.5027	46.44264	0	93.775	153.9672	0.03353219
387	-9129.041	0	-9129.041	143.7737	127.0573	41.2552	0	663.5952	163.8148	0.03496814
388	-9134.629	0	-9134.629	143.7737	127.0573	35.11346	0	147.9587	165.7316	0.03498814
389	-9140.242	0	-9140.242	140.7166	131.8801	29.38677	0	51.0465	164.3218	0.03575605
390	-9133.397	0	-9133.397	145.3812	115.6399	29.38677	0	21.1443	165.563	0.0345216
391	-9121.691	0	-9121.691	137.3191	113.7847	40.28866	0	36.80543	164.6243	0.03342441
392	-9117.046	0	-9117.046	138.4651	113.7847	42.276	0	371.0134	170.1929	0.03577542
393	-9118.067	0	-9118.067	127.7998	111.4687	34.42125	0	76.58716	165.0994	0.03560898
394	-9116.224	0	-9116.224	127.7998	111.1099	31.54363	0	47.99641	162.399	0.03674825
395	-9114.687	0	-9114.687	131.4688	106.5817	31.54363	0	55.3291	171.2831	0.03682988
396	-9109.543	0	-9109.543	133.4618	112.2762	32.28579	0	38.56383	172.8034	0.03579029
397	-9107.538	0	-9107.538	121.3252	107.5654	27.89121	0	10.93946	170.4296	0.03579029
398	-9101.398	0	-9101.398	124.4886	107.5654	27.65625	0	46.17775	167.5981	0.03659145
399	-9102.584	0	-9102.584	115.3815	107.5654	12.42804	0	129.337	165.2503	0.03817998
400	-9107.074	0	-9107.074	119.8769	118.5548	15.5334	0	9.637793	166.94	0.03817998
401	-9109.871	0	-9109.871	124.4469	118.5548	20.94002	0	119.742	172.5585	0.03816983
402	-9114.218	0	-9114.218	124.4469	128.7836	17.94825	0	63.74689	198.7255	0.03854695
403	-9102.073	0	-9102.073	129.1996	143.2782	18.10212	0	14.16177	185.1227	0.03565213
404	-9092.915	0	-9092.915	124.6862	138.9575	16.53789	0	14.62709	162.1863	0.03734803
405	-9074.253	0	-9074.253	102.3712	140.7086	26.1388	0	51.32181	159.0219	0.03750879
406	-9064.168	0	-9064.168	122.6376	114.5394	24.66921	0	75.26759	158.6969	0.03930934
407	-9068.189	0	-9068.189	118.3616	143.019	24.66921	0	206.8726	170.9847	0.03887468
408	-9068.761	0	-9068.761	113.1378	143.019	23.83587	0	165.2148	181.1913	0.03953856
409	-9070.227	0	-9070.227	115.2089	99.56806	25.71558	0	32.73	178.26	0.0406258
410	-9074.806	0	-9074.806	116.0796	99.56806	26.47941	0	121.5461	172.2988	0.03945034
411	-9083.947	0	-9083.947	124.0781	137.2081	37.59659	0	183.1766	184.5441	0.03912165
412	-9079.958	0	-9079.958	124.0781	128.3764	38.85945	0	264.1702	172.5563	0.03957949
413	-9076.461	0	-9076.461	124.0781	117.5717	38.22852	0	24.30008	172.8676	0.03855721
414	-9072.429	0	-9072.429	124.0781	116.8048	23.52721	0	118.2666	169.4567	0.03911908
415	-9064.524	0	-9064.524	139.3789	129.0387	25.60121	0	59.67534	171.7777	0.0395667
416	-9049.955	0	-9049.955	123.8779	127.2854	14.87029	0	56.35799	166.7493	0.04235117
417	-9053.887	0	-9053.887	123.8779	134.4017	13.42597	0	60.5685	182.9326	0.0399006
418	-9056.061	0	-9056.061	123.8779	134.4017	14.98691	0	109.2806	178.4117	0.04014984
419	-9068.629	0	-9068.629	137.1824	132.2162	13.62022	0	211.8869	180.226	0.03993056
420	-9051.149	0	-9051.149	123.5174	122.2661	13.62022	0	40.95584	179.0835	0.04161686
421	-9044.158	0	-9044.158	141.0262	122.2661	28.81638	0	18.75313	169.2095	0.04241151
422	-9018.304	0	-9018.304	129.8297	122.2661	18.79932	0	47.51073	161.6773	0.04124735
423	-9030.01	0	-9030.01	133.5901	122.2661	18.18918	0	33.38228	151.3556	0.04146249
424	-9034.843	0	-9034.843	145.6161	121.9628	20.62188	0	72.12377	154.3227	0.04146249
425	-9022.005	0	-9022.005	123.5839	121.9628	20.16254	0	12.50368	159.5429	0.04255714
426	-9018.467	0	-9018.467	117.1023	131.0764	19.95674	0	16.94354	142.5643	0.04047776
427	-9028.239	0	-9028.239	114.9338	124.9994	22.27167	0	69.53573	157.3671	0.04052442
428	-9015.714	0	-9015.714	109.8507	122.0244	8.71519	0	121.0347	167.431	0.04246484
429	-9013.38	0	-9013.38	141.7447	104.3038	7.37556	0	31.48747	150.4869	0.04069331
430	-9014.699	0	-9014.699	102.1875	109.665	7.37556	0	138.9425	156.6507	0.0416821
431	-9009.695	0	-9009.695	102.5784	109.665	20.65092	0	36.90191	150.3733	0.04158793
432	-9015.785	0	-9015.785	107.8424	109.665	20.91913	0	55.28776	148.0249	0.04022073
433	-9027.781	0	-9027.781	107.8424	100.6401	22.61757	0	56.53322	151.3595	0.04376494
434	-9035.088	0	-9035.088	96.19156	100.6401	25.34331	0	90.34023	156.2848	0.04089611
435	-9030.806	0	-9030.806	123.177	115.5628	19.53319	0	4.281613	153.6258	0.0413194
436	-9018.824	0	-9018.824	113.0828	118.6587	23.08326	0	55.91229	153.7406	0.0413194
437	-9019.216	0	-9019.216	139.4008	124.0067	23.08326	0	63.8845	154.1133	0.04377832
438	-9010.46	0	-9010.46	109.7033	112.0597	10.3448	0	70.7609	157.8192	0.04304243
439	-9005.23	0	-9005.23	114.2026	103.19	28.05803	0	15.34784	154.6064	0.04297946
440	-9012.685	0	-9012.685	127.261	119.1386	30.39496	0	0.5521968	161.0822	0.04093886
441	-9005.181	0	-9005.181	127.261	119.1386	11.81745	0	99.44289	167.1126	0.04351052
442	-9004.972	0	-9004.972	133.4845	119.1386	10.77702	0	5.149491	159.2998	0.04485586
443	-9000.426	0	-9000.426	126.5313	119.1386	8.761813	0	78.03726	156.3355	0.04347873
444	-8997.4	0	-8997.4	134.8867	89.94668	14.74435	0	83.74677	165.9649	0.04354866
445	-9008.436	0	-9008.436	134.8867	141.9996	15.37609	0	74.34305	170.4953	0.04354866
446	-9019.984	0	-9019.984	130.8453	84.80151	20.49433	0	57.25032	166.0901	0.04313008
447	-9013.436	0	-9013.436	128.5587	98.42207	20.49433	0	43.4831	160.3814	0.04140514
448	-9029.68	0	-9029.68	127.0328	122.2718	21.72118	0	6.070236	166.8456	0.03919256
449	-9036.38	0	-9036.38	129.435	138.0179	22.60847	0	16.11473	173.8165	0.03783274
450	-9023.231	0	-9023.231	129.435	116.8913	24.56142	0	2.258472	165.7119	0.04216761
451	-9014.233	0	-9014.233	129.0145	126.947	23.70544	0	72.10149	174.5109	0.04543615
452	-9004.725	0	-9004.725	129.3905	123.1036	23.60337	0	59.23684	167.8489	0.04272004
453	-9009.177	0	-9009.177	123.9766	91.75921	13.98711	0	18.33105	165.5486	0.04191601
454	-9013.641	0	-9013.641	150.5513	95.53142	18.36293	0	23.25921	163.1005	0.0401872
455	-9013.995	0	-9013.995	112.044	92.58496	24.36645	0	4.385429	163.8873	0.04345813
456	-9005.356	0	-9005.356	113.7056	103.4337	26.44873	0	62.70669	164.3346	0.04124056
457	-9010.507	0	-9010.507	121.1963	103.3189	26.44873	0	46.43349	170.0597	0.04305314
458	-9019.949	0	-9019.949	121.1963	103.3189	36.14576	0	48.95806	171.806	0.04154778
459	-9036.342	0	-9036.342	127.9755	118.7734	37.3807	0	202.438	158.5478	0.04317362
460	-9022.57	0	-9022.57	131.2079	118.7734	35.21186	0	28.82844	173.2112	0.04318303
461	-9029.448	0	-9029.448	134.2211	118.7734	30.70768	0	237.9528	175.4663	0.04221968
462	-9013.814	0	-9013.814	130.4384	145.9146	27.32531	0	23.375	174.6813	0.04325199
463	-9015.519	0	-9015.519	154.242	102.9779	27.78338	0	95.76925	173.6408	0.04163092
464	-9032.153	0	-9032.153	135.1225	111.4013	21.17321	0	89.47297	173.4834	0.03996729
465	-9036.362	0	-9036.362	139.0676	92.30764	21.54476	0	52.34889	174.1613	0.040613
466	-9043.936	0	-9043.936	102.1246	92.30764	25.5312	0	242.2597	173.8234	0.03896417
467	-9045.207	0	-9045.207	108.508	92.30764	23.33435	0	37.94735	174.5316	0.03923986
468	-9049.179	0	-9049.179	108.59	105.6215	22.4641	0	12.31305	172.9013	0.03865136
469	-9050.519	0	-9050.519	108.59	105.6215	22.4641	0	5.328617	164.205	0.03840944
470	-9052.843	0	-9052.843	100.2992	107.8835	19.80788	0	14.439	168.2733	0.03988421
471	-9056.246	0	-9056.246	100.2992	109.4498	14.17678	0	38.92614	172.04	0.03975131
472	-9053.796	0	-9053.796	102.6261	124.8468	16.78931	0	45.44207	165.8839	0.03920586
473	-9043.11	0	-9043.11	107.4061	124.8468	16.24728	0	3.440481	160.7453	0.03920586
474	-9038.147	0	-9038.147	107.4061	127.4813	24.98832	0	79.56805	160.7687	0.04072972
475	-9044.18	0	-9044.18	107.4061	96.94187	19.13785	0	24.02143	171.5683	0.03964539
476	-9058.349	0	-9058.349	108.3614	73.60449	23.32161	0	127.0823	161.4535	0.04019509
477	-9070.016	0	-9070.016	107.6745	73.60449	25.63477	0	65.25166	190.7805	0.03689892
478	-9063.932	0	-9063.932	119.3644	73.60449	33.35734	0	22.44706	173.3116	0.04052441
479	-9062.559	0	-9062.559	120.9018	90.89848	33.35734	0	110.7395	165.2691	0.03943336
480	-9059.656	0	-9059.656	108.4449	90.89848	32.93929	0	41.47279	157.3416	0.03979932
481	-9067.643	0	-9067.643	104.2215	90.89848	32.93929	0	439.5174	161.3501	0.03979932
482	-9068.936	0	-9068.936	132.9147	73.65244	31.83066	0	11.89721	163.3764	0.03920761
483	-9064.659	0	-9064.659	145.2482	73.65244	28.64947	0	53.32568	166.3065	0.03920761
484	-9067.615	0	-9067.615	131.5122	92.18809	28.40398	0	6.379733	175.9144	0.04021561
485	-9057.804	0	-9057.804	141.6842	119.1941	28.72787	0	29.81485	166.6922	0.03974572
486	-9069.914	0	-9069.914	132.4201	119.1941	8.570463	0	90.90586	165.5966	0.03753208
487	-9079.383	0	-9079.383	140.3667	125.4519	8.84755	0	150.8782	164.3338	0.03821542
488	-9071.313	0	-9071.313	140.3667	107.7568	16.79306	0	41.42433	157.1936	0.03858784
489	-9073.448	0	-9073.448	134.04	107.7568	23.75413	0	79.15108	161.9854	0.03858784
490	-9075.651	0	-9075.651	151.6576	122.9671	34.62406	0	70.10004	162.051	0.03902898
491	-9074.847	0	-9074.847	147.991	107.0217	31.37628	0	57.21523	160.1945	0.03730735
492	-9064.274	0	-9064.274	147.991	106.3209	35.30061	0	205.0139	160.3371	0.0368843
493	-9061.639	0	-9061.639	122.416	119.6223	18.61358	0	38.89336	174.9115	0.04035521
494	-9064.999	0	-9064.999	116.3257	97.78727	29.62191	0	119.6533	162.972	0.03981853
495	-9067.957	0	-9067.957	126.289	95.14627	30.36263	0	74.08235	179.1028	0.03805808
496	-9075.202	0	-9075.202	121.8705	106.6024	34.19654	0	264.5269	160.404	0.0371584
497	-9075.319	0	-9075.319	117.0599	94.00047	34.57498	0	113.1942	158.0367	0.0382922
498	-9063.774	0	-9063.774	120.0507	94.00047	33.67466	0	19.13569	160.7182	0.03983229
499	-9075.623	0	-9075.623	127.6163	133.3335	32.54006	0	82.5403	169.2933	0.03730125
500	-9083.729	0	-9083.729	127.6163	127.3466	31.60206	0	63.44672	161.6524	0.03725413
501	-9093.573	0	-9093.573	122.966	103.4907	37.33955	0	92.43154	161.3554	0.03514492
502	-9094.445	0	-9094.445	121.9364	85.10421	43.7012	0	223.7153	165.291	0.03806098
503	-9095.482	0	-9095.482	135.4084	85.10421	34.78295	0	299.4155	170.9637	0.03795064
504	-9091.753	0	-9091.753	135.4084	85.10421	40.65606	0	26.37638	157.8256	0.03792757
505	-9100.189	0	-9100.189	135.4084	104.9811	42.59979	0	9.257923	161.763	0.0355692
506	-9108.271	0	-9108.271	123.7951	104.9811	42.59979	0	146.5505	171.5955	0.03690685
507	-9102.582	0	-9102.582	121.7873	104.9811	41.01863	0	41.72108	158.1617	0.03608632
508	-9107.388	0	-9107.388	121.7873	128.1999	40.0092	0	1.957093	154.4293	0.03735797
509	-9113.832	0	-9113.832	117.0009	128.1999	35.66115	0	26.252	162.8659	0.03475847
510	-9104.469	0	-9104.469	109.6179	107.8749	48.34987	0	97.91675	167.1498	0.03619742
511	-9106.069	0	-9106.069	137.5903	107.8749	48.34987	0	127.6139	161.3082	0.0354821
512	-9089.686	0	-9089.686	123.6863	109.5377	49.97452	0	68.95524	169.3423	0.03759754
513	-9103.438	0	-9103.438	123.6863	98.73873	55.7823	0	39.95041	173.9132	0.03580201
514	-9097.947	0	-9097.947	123.6863	99.93386	58.20114	0	38.87181	163.2465	0.03773424
515	-9091.068	0	-9091.068	98.72135	105.936	60.25595	0	78.52233	157.4999	0.03751917
516	-9091.161	0	-9091.161	98.86739	95.33363	51.85535	0	19.09017	171.9543	0.03781766
517	-9078.431	0	-9078.431	98.86739	109.4358	43.87496	0	29.91221	159.4221	0.03802948
518	-9076.569	0	-9076.569	102.9718	76.61629	42.96903	0	3.583012	166.6594	0.03608549
519	-9074.236	0	-9074.236	102.9718	76.61629	41.56851	0	115.5747	167.6364	0.03638242
520	-9076.731	0	-9076.731	102.9718	89.97053	30.27699	0	68.70113	159.9926	0.03906652
521	-9057.343	0	-9057.343	102.9718	95.80708	47.68074	0	7.072693	157.8461	0.03881333
522	-9066.007	0	-9066.007	102.9718	84.37387	47.69289	0	83.90711	151.2266	0.03881333
523	-9068.006	0	-9068.006	113.6891	62.5188	52.10168	0	9.91792	144.5187	0.03962125
524	-9060.885	0	-9060.885	113.6891	95.82328	52.10168	0	261.0879	149.8337	0.03962125
525	-9056.505	0	-9056.505	113.6891	93.19971	52.10168	0	6.942662	152.3112	0.04057086
526	-9061.935	0	-9061.935	113.6891	91.14517	49.63865	0	143.709	160.1494	0.03778982
527	-9066.15	0	-9066.15	128.9019	91.14517	49.63865	0	56.69873	164.4411	0.04008032
528	-9066.095	0	-9066.095	122.2834	80.97445	51.60643	0	57.36397	164.5985	0.03832512
529	-9076.555	0	-9076.555	126.6868	70.07288	63.22797	0	32.61125	174.8469	0.03563158
530	-9077.3	0	-9077.3	155.0379	87.37786	53.45286	0	27.90956	164.8702	0.03743938
531	-9087.294	0	-9087.294	152.6419	103.1287	50.28757	0	177.8075	165.3579	0.03779816
532	-9090.744	0	-9090.744	152.6419	100.2405	47.83843	0	36.83568	157.3158	0.0378795
533	-9091.548	0	-9091.548	145.7783	96.93066	47.95374	0	38.95854	172.5162	0.0378795
534	-9087.495	0	-9087.495	124.6362	107.7521	41.88239	0	48.8729	164.886	0.03752666
535	-9093.418	0	-9093.418	131.4274	110.4567	45.98443	0	304.185	168.9812	0.03810215
536	-9106.345	0	-9106.345	128.7427	115.4625	45.98443	0	81.35132	172.1699	0.03811331
537	-9107.412	0	-9107.412	128.8211	115.4625	45.98443	0	130.7715	158.0001	0.03724329
538	-9102.344	0	-9102.344	129.655	115.4625	32.85461	0	69.32923	162.6528	0.03391791
539	-9078.862	0	-9078.862	129.655	115.4625	29.23651	0	13.34333	149.8048	0.03758969
540	-9086.879	0	-9086.879	129.655	117.0995	35.50878	0	141.6893	154.2846	0.03794421
541	-9073.088	0	-9073.088	132.6256	117.0995	44.6239	0	77.55971	150.6956	0.03825539
