Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
910	-6156.646	-6152.567	-4.078916	0.03484	0.0258509	0.0270075	0.033485	0.030937	0.0337848	0.0316032	0.0414293	0.0453676	0.0449061	0.0516395	0.0509989	0.0506052	0.050789	0.0655451	0.0692503	0.107887	0.117631	0.139006	0.12358
920	-6118.194	-6151.524	33.32978	0.0325006	0.0244175	0.0241117	0.0314643	0.0315478	0.0321702	0.0321316	0.0461641	0.0548132	0.0471142	0.04713	0.0467408	0.045205	0.0538787	0.0701941	0.0838036	0.0866752	0.0811153	0.0814444	0.0818641
930	-6093.836	-6151.289	57.45314	0.0393616	0.0211877	0.0210343	0.0379593	0.0331851	0.0334563	0.0335209	0.0452766	0.0539637	0.0518723	0.0515627	0.0510094	0.0526982	0.05268	0.0661696	0.0773463	0.0886607	0.0866477	0.0865928	0.0880124
940	-6094.051	-6150.922	56.87155	0.037283	0.0190423	0.0192938	0.0304689	0.0352139	0.0343938	0.0344294	0.0440895	0.0466492	0.0504104	0.0501341	0.0501928	0.0511625	0.0507207	0.0577665	0.0666373	0.073528	0.0686663	0.06833	0.0676762
950	-6145.042	-6150.435	5.393412	0.0305855	0.0199019	0.0200457	0.028419	0.0359925	0.0355084	0.0345023	0.035923	0.0377576	0.039989	0.0397328	0.0396072	0.056114	0.0601956	0.0716807	0.0757235	0.0758495	0.0774242	0.0775631	0.0768029
960	-6134.951	-6151.299	16.34778	0.0298768	0.0208284	0.0215715	0.0331465	0.0392721	0.0385802	0.0358696	0.0397696	0.038642	0.0385086	0.0386452	0.0387967	0.0636685	0.0637484	0.0790334	0.0798776	0.0799206	0.0817573	0.0844544	0.0767068
970	-6174.611	-6155.025	-19.58547	0.0287898	0.0253986	0.0253053	0.0284268	0.0339795	0.0344163	0.0366293	0.0427778	0.0424585	0.0412833	0.0404153	0.0414471	0.0432118	0.0422432	0.0950271	0.0934501	0.0915321	0.119077	0.120853	0.121284
980	-6154.529	-6151.917	-2.611563	0.0318539	0.0209812	0.021201	0.0268714	0.029126	0.0293141	0.0293075	0.0491153	0.0506647	0.0507259	0.0441072	0.043279	0.0434156	0.0516615	0.0820547	0.0816909	0.0831795	0.0824062	0.0824212	0.0806059
990	-6102.21	-6150.983	48.77341	0.0350137	0.0218346	0.021934	0.0330801	0.0311468	0.0334537	0.0347748	0.0414838	0.0419326	0.0418242	0.0417448	0.0399596	0.0398239	0.0427135	0.0884592	0.0963047	0.0962557	0.0978131	0.0957161	0.107161
1000	-6192.337	-6154.507	-37.82964	0.0301378	0.021196	0.0212424	0.029839	0.029843	0.0300257	0.0325095	0.0387274	0.0406222	0.0437487	0.0486666	0.0474102	0.0489483	0.0537988	0.0639465	0.0585353	0.0596319	0.0575647	0.0506343	0.0526976
1010	-6181.802	-6152.602	-29.20033	0.032766	0.0219948	0.0214134	0.0369752	0.0372479	0.0396878	0.0398803	0.0435244	0.0434421	0.0423788	0.0472141	0.0443334	0.0485504	0.0676506	0.0854612	0.0813048	0.0824573	0.0744535	0.073641	0.0780059
1020	-6146.038	-6150.335	4.297386	0.0368665	0.022081	0.0221092	0.0323004	0.0321534	0.0346037	0.0348099	0.0389793	0.0383726	0.0386813	0.0364134	0.0362024	0.0460027	0.048203	0.0882251	0.0862405	0.0874133	0.0874874	0.089825	0.0879725
1030	-6147.002	-6152.687	5.684462	0.0349128	0.0217719	0.0214006	0.0307266	0.030354	0.0389974	0.0414124	0.0485005	0.0494903	0.0494369	0.0484777	0.0448509	0.0534747	0.0529999	0.064127	0.0641398	0.0642562	0.0654101	0.0688431	0.0687338
1040	-6160.655	-6148.314	-12.34117	0.0377167	0.0219633	0.0219975	0.0308829	0.0315465	0.0361321	0.0374404	0.0458104	0.0517427	0.0462136	0.0463146	0.0449283	0.0621332	0.0613989	0.0677792	0.064079	0.0635409	0.081324	0.0824251	0.0851925
1050	-6164.18	-6151.495	-12.68491	0.0407148	0.0247807	0.0243719	0.0436771	0.0454853	0.0489944	0.0506971	0.0540718	0.061313	0.0572115	0.0581591	0.05779	0.093107	0.0961401	0.099703	0.105533	0.106688	0.113104	0.122465	0.125912
1060	-6200.306	-6148.93	-51.37556	0.0381965	0.0251137	0.0243197	0.0364624	0.0357785	0.0389749	0.0412727	0.0432737	0.0447017	0.0430744	0.0461119	0.0414196	0.0583682	0.0681986	0.0734054	0.0721323	0.0722516	0.0762194	0.0716486	0.0761935
1070	-6174.555	-6149.03	-25.52502	0.03594	0.020435	0.0209419	0.0352689	0.0349121	0.034903	0.0377545	0.0402402	0.0426867	0.0416243	0.0425204	0.0392237	0.0520305	0.0596565	0.0605111	0.0612139	0.0666809	0.0908091	0.0799936	0.0903235
1080	-6130.778	-6149.048	18.27002	0.0308307	0.022955	0.0213104	0.0269397	0.034948	0.0378972	0.0359439	0.0383723	0.0386698	0.0385981	0.0386669	0.0304942	0.0528127	0.0852366	0.0840423	0.0850419	0.0782352	0.119881	0.135462	0.139127
1090	-6156.88	-6154.588	-2.291959	0.0321763	0.0289983	0.025315	0.0309309	0.0306237	0.0314881	0.035704	0.0354881	0.0370614	0.0340073	0.0352721	0.0346295	0.0645963	0.0668433	0.0683136	0.0718591	0.0634822	0.132248	0.132183	0.128619
1100	-6176.494	-6153.248	-23.24565	0.0261054	0.0229849	0.0222264	0.0364225	0.0393132	0.0443027	0.0423656	0.042339	0.0491355	0.0440943	0.0475012	0.0443232	0.0654746	0.0650821	0.0663247	0.0725734	0.0774267	0.126333	0.123589	0.130712
1110	-6158.342	-6149.716	-8.626612	0.0346651	0.0211902	0.021862	0.0374085	0.0360246	0.0414118	0.0412301	0.0420163	0.0521919	0.0417427	0.0416536	0.0422856	0.0732294	0.0725313	0.0678489	0.0715714	0.071455	0.26264	0.253352	0.271533
1120	-6178.449	-6152.986	-25.46304	0.0316376	0.0211966	0.0221194	0.0374881	0.0371539	0.037398	0.037353	0.037118	0.0406217	0.033902	0.0361467	0.0361054	0.0695896	0.0695167	0.0669971	0.0687019	0.0679071	0.0750567	0.0756623	0.0913213
1130	-6148.91	-6154.421	5.511648	0.0329617	0.0261555	0.0227202	0.0286949	0.0308337	0.031527	0.0308997	0.0308003	0.0389032	0.0390713	0.039332	0.0383115	0.0512269	0.0594095	0.0596684	0.0657169	0.0653566	0.0754975	0.0755005	0.0740539
1140	-6198.793	-6150.517	-48.27643	0.0345932	0.0254344	0.0240176	0.0277177	0.0375561	0.0387647	0.0375686	0.0373888	0.0391064	0.0368642	0.0365105	0.0352677	0.0567575	0.0565081	0.0575262	0.096466	0.0973759	0.100848	0.10082	0.0967981
1150	-6177.824	-6158.97	-18.85376	0.0410192	0.0276547	0.0259811	0.0240419	0.0272864	0.0258443	0.0271471	0.0493198	0.0524688	0.0415191	0.0418784	0.0439739	0.0592034	0.0574453	0.0519004	0.0894139	0.0958852	0.0877049	0.0879589	0.10816
1160	-6168.962	-6153.617	-15.34542	0.0335757	0.0224049	0.021488	0.0204626	0.0360006	0.0352175	0.0355064	0.0567265	0.0559779	0.0386961	0.0488764	0.0495466	0.0569791	0.0594342	0.0527515	0.0887783	0.095076	0.0851941	0.0888438	0.0921006
1170	-6176.099	-6152.659	-23.43972	0.0345473	0.0221797	0.0233752	0.0225934	0.0272826	0.0338221	0.0325901	0.0480028	0.0482716	0.0458167	0.049858	0.0515559	0.0598334	0.0653189	0.0570762	0.0649373	0.0807082	0.0739481	0.0720463	0.0255615
1180	-6122.833	-6160.788	37.95466	0.0254605	0.0271789	0.0279835	0.0299523	0.0309677	0.0314278	0.0315108	0.0453911	0.0468556	0.0458176	0.0466184	0.049948	0.069253	0.0688228	0.0704839	0.0730509	0.0769672	0.0770647	0.0780938	0.0779912
1190	-6125.601	-6154.222	28.62137	0.0290321	0.0283016	0.0241979	0.0343792	0.0344806	0.0328466	0.0337094	0.0459412	0.0452225	0.0433368	0.0435242	0.0434431	0.0637186	0.06635	0.0672297	0.0679224	0.0809947	0.0759848	0.0759619	0.0709089
1200	-6197.365	-6158.387	-38.9777	0.028263	0.0282902	0.0255846	0.0325363	0.0322868	0.0325146	0.0325195	0.0429029	0.042595	0.0425423	0.0423904	0.0409738	0.0535603	0.0548899	0.0563515	0.0566061	0.0578098	0.0563372	0.0503194	0.0574622
1210	-6165.37	-6157.192	-8.17792	0.0287542	0.0287983	0.0289512	0.0290736	0.0283311	0.0339005	0.0325882	0.046881	0.0476683	0.0408153	0.0407945	0.04098	0.041678	0.0560326	0.054115	0.0670217	0.0725717	0.0875749	0.0877002	0.0806797
1220	-6192.983	-6158.704	-34.27877	0.0282983	0.028393	0.0278972	0.0278013	0.0276938	0.0324729	0.0334048	0.043577	0.0434437	0.0442579	0.0443792	0.0452609	0.0444927	0.0580696	0.0587416	0.0673302	0.0674553	0.0635739	0.0653571	0.0308145
1230	-6232.75	-6160.531	-72.21923	0.0301243	0.0303021	0.02983	0.0295212	0.0301319	0.0325639	0.0317365	0.0496303	0.0424772	0.0446535	0.0445538	0.050952	0.0469469	0.0582151	0.0569582	0.0736253	0.0727995	0.0709674	0.0954678	0.088128
1240	-6192.338	-6158.315	-34.02346	0.0281192	0.0290271	0.0282992	0.0290517	0.0322283	0.0322864	0.0344657	0.0501446	0.0511283	0.0449026	0.0475891	0.0499499	0.0494994	0.0562053	0.051814	0.0985057	0.101647	0.102087	0.158249	0.161309
1250	-6155.326	-6160.216	4.889831	0.0292821	0.0291783	0.0287	0.0284796	0.028763	0.0284555	0.0287239	0.0471726	0.0476549	0.042193	0.0449698	0.0450198	0.0453701	0.0622446	0.0641712	0.126324	0.128671	0.128506	0.130515	0.129912
1260	-6216.743	-6156.978	-59.76464	0.0303928	0.0305872	0.0255554	0.0256871	0.0353548	0.0360034	0.0360656	0.0465118	0.0464791	0.0456638	0.0477808	0.0483256	0.0502149	0.0502683	0.0524694	0.0837514	0.0685692	0.0675374	0.0701983	0.0565285
1270	-6215.105	-6156.736	-58.36819	0.0330782	0.030434	0.0304339	0.0339882	0.0461265	0.0465552	0.0474311	0.0515714	0.0528793	0.0523055	0.0553357	0.0556634	0.0614798	0.0634745	0.0672616	0.0657919	0.0658263	0.0655955	0.0654193	0.0457143
1280	-6211.558	-6158.622	-52.93611	0.0341047	0.033829	0.0339084	0.0467128	0.052921	0.0531607	0.0513239	0.0561705	0.0564038	0.0566048	0.0648713	0.0634403	0.0629516	0.0561366	0.0584237	0.0582603	0.0758177	0.075942	0.0785769	0.080053
1290	-6227.464	-6157.614	-69.85014	0.0268527	0.0266392	0.0281372	0.0451212	0.0450775	0.0452169	0.0442411	0.0432328	0.0443464	0.0446532	0.0454557	0.045017	0.0450467	0.0439041	0.0717843	0.075712	0.0762624	0.0900062	0.0939052	0.0580569
1300	-6221.477	-6152.844	-68.63348	0.0339128	0.0283933	0.0280426	0.0503967	0.0504301	0.0511084	0.049563	0.04899	0.0482161	0.0481213	0.0508835	0.0499388	0.0496848	0.0496814	0.0561692	0.0545131	0.0547988	0.187052	0.187984	0.187539
1310	-6209.596	-6153.21	-56.38653	0.0392114	0.0262697	0.0260127	0.0469554	0.0476894	0.0478593	0.0485785	0.0483982	0.0485845	0.0486935	0.053071	0.0539905	0.0542916	0.0549989	0.0597101	0.0610014	0.0611081	0.101552	0.101532	0.099722
1320	-6220.999	-6151.574	-69.42423	0.0367283	0.0230535	0.0231077	0.0445194	0.0403584	0.0419551	0.0445173	0.0439491	0.0553953	0.0554943	0.0553145	0.0565572	0.0697265	0.075416	0.0752635	0.0767889	0.0768656	0.0788877	0.0784837	0.0626022
1330	-6227.753	-6153.178	-74.57512	0.0311597	0.0199232	0.020154	0.0333567	0.0336533	0.0315867	0.0337432	0.0383594	0.0452814	0.0458459	0.0458769	0.0461578	0.0536519	0.052128	0.0518247	0.0554536	0.0597734	0.06353	0.0624455	0.0610334
1340	-6197.504	-6153.011	-44.49342	0.0400587	0.0200116	0.0206307	0.0327522	0.0353079	0.0353096	0.036715	0.0455288	0.0483306	0.0499648	0.0507129	0.0522153	0.0475917	0.0471806	0.0473395	0.0539703	0.0838641	0.0768888	0.0717496	0.0649734
1350	-6178.574	-6151.071	-27.5029	0.0391333	0.0221334	0.021849	0.0307809	0.0321889	0.0315126	0.032086	0.0432295	0.0439838	0.0433332	0.0456836	0.0453261	0.0459258	0.0447095	0.044536	0.0652287	0.151127	0.12951	0.121043	0.138316
1360	-6173.895	-6151.486	-22.40848	0.036195	0.023286	0.0233312	0.0292784	0.0306471	0.031209	0.0356946	0.0454848	0.046942	0.0463949	0.0464428	0.0465476	0.047521	0.0459989	0.0477795	0.0620732	0.148315	0.125241	0.118886	0.122288
1370	-6131.358	-6150.452	19.09364	0.0318487	0.0232288	0.0223265	0.0322285	0.0330409	0.033796	0.034584	0.0485101	0.0479341	0.0455882	0.0440974	0.0483686	0.0481944	0.0474904	0.049654	0.0788883	0.107167	0.097024	0.0906907	0.0915324
1380	-6145.19	-6152.86	7.670084	0.0327334	0.0228067	0.0223055	0.0286659	0.0353606	0.0355855	0.0355728	0.0446488	0.0431375	0.043239	0.0420868	0.0421558	0.0414941	0.0415793	0.0408973	0.070057	0.0706089	0.0553073	0.0541088	0.0259424
1390	-6132.928	-6150.005	17.07655	0.0337098	0.0218947	0.0216288	0.0251576	0.0318831	0.0340866	0.0338731	0.045407	0.0433864	0.0440437	0.0442611	0.0515791	0.0516286	0.0799141	0.0523305	0.071776	0.0766151	0.0766543	0.0765632	0.0310094
1400	-6194.674	-6151.859	-42.81487	0.0376078	0.0239463	0.0217506	0.0329584	0.0339266	0.0356199	0.0360401	0.0384459	0.0389173	0.0386064	0.0375007	0.0457145	0.0562856	0.050111	0.0566838	0.0781159	0.0821794	0.0883476	0.0912331	0.0491841
1410	-6087.398	-6151.085	63.68664	0.0356306	0.0218539	0.0214592	0.036153	0.0358689	0.0377042	0.0377843	0.0365769	0.0369468	0.0338587	0.0349546	0.0407378	0.0620955	0.060467	0.0664028	0.0889849	0.0945952	0.09374	0.0987512	0.0639369
1420	-6114.122	-6149.419	35.29703	0.0345699	0.0241801	0.0239446	0.031424	0.033666	0.0334294	0.0332597	0.0373532	0.0381475	0.0415103	0.0432554	0.0410953	0.060052	0.0600672	0.061942	0.0855795	0.086487	0.0876492	0.0875459	0.0790832
1430	-6110.166	-6152.124	41.9585	0.0382232	0.0218347	0.0220321	0.0308383	0.0369347	0.0366701	0.0412795	0.0438761	0.0397905	0.0380067	0.0375557	0.0350673	0.0393541	0.0397548	0.0494211	0.119391	0.100158	0.0989605	0.131625	0.113662
1440	-6143.957	-6153.709	9.752025	0.0312527	0.0190122	0.0202117	0.0253182	0.0364116	0.0360011	0.0444149	0.0485395	0.0444446	0.0439656	0.0491662	0.0449332	0.0422576	0.0522707	0.0379496	0.108005	0.100751	0.0895178	0.0935267	0.0825148
1450	-6134.948	-6155.423	20.47494	0.0332568	0.0226374	0.0284572	0.0311191	0.0364835	0.0362756	0.0384713	0.0380413	0.04034	0.0453545	0.0433451	0.0425864	0.0502191	0.102539	0.0812049	0.0870942	0.0847124	0.0785271	0.0861216	0.0862401
1460	-6153.272	-6154.513	1.24009	0.0334856	0.0169747	0.0228914	0.0246982	0.0279646	0.0301797	0.0347527	0.0354102	0.0398	0.0371917	0.0494144	0.0480161	0.0610448	0.0810065	0.0715923	0.0715349	0.0719353	0.072856	0.0840587	0.0899252
1470	-6163.439	-6153.12	-10.31925	0.0412117	0.0230865	0.028755	0.0324977	0.0311886	0.0374972	0.0395174	0.0412856	0.0414984	0.0413355	0.0420912	0.0420701	0.0561617	0.0574415	0.0814748	0.101454	0.127825	0.12469	0.138053	0.148837
1480	-6166.872	-6157.234	-9.637715	0.0342822	0.0199873	0.019672	0.0232331	0.0224693	0.0381394	0.0395908	0.0452636	0.0441196	0.0503259	0.0472548	0.0465766	0.0536148	0.0531698	0.0513171	0.0947246	0.0937842	0.0570275	0.0584147	0.0498059
1490	-6119.71	-6150.491	30.7813	0.0361705	0.0206161	0.0227302	0.0317933	0.0303526	0.0333781	0.0364611	0.0379762	0.0511939	0.0512903	0.0493019	0.051496	0.0515186	0.05149	0.0515022	0.0831504	0.0805087	0.104239	0.109147	0.117343
1500	-6149.682	-6148.815	-0.8677961	0.0357246	0.0200496	0.0208039	0.0340128	0.0337627	0.033164	0.034323	0.0393377	0.0375911	0.0392539	0.0380684	0.0395638	0.0599038	0.0638643	0.0625418	0.0708958	0.070826	0.0698401	0.0755762	0.0467612
1510	-6148.515	-6149.452	0.9373831	0.0334516	0.0221229	0.0230989	0.0341296	0.034287	0.0344495	0.037065	0.04197	0.0404828	0.0442644	0.044037	0.0441945	0.066649	0.0639308	0.0609638	0.0861201	0.0853345	0.0852294	0.102303	0.0950107
1520	-6133.416	-6149.143	15.7267	0.0299065	0.0218155	0.0214148	0.0335114	0.0335086	0.0334095	0.0366696	0.0435776	0.0415701	0.041689	0.0406025	0.0379554	0.0538634	0.0528783	0.0516638	0.084317	0.0792255	0.0796968	0.0893502	0.0688485
1530	-6167.659	-6147.152	-20.50725	0.0351349	0.0186522	0.0190285	0.0311855	0.0315454	0.0322653	0.032221	0.0506344	0.0397256	0.0390798	0.0400631	0.0356835	0.0567921	0.0555403	0.055666	0.111219	0.100412	0.0985702	0.114987	0.0991593
1540	-6199.602	-6151.155	-48.4468	0.0298382	0.021981	0.0221507	0.0298001	0.0293799	0.0291795	0.0289333	0.0409568	0.0440022	0.0388967	0.0348034	0.0406008	0.0617932	0.062374	0.0639411	0.0971131	0.0862507	0.0869455	0.0871291	0.0794819
1550	-6211.568	-6156.181	-55.38777	0.0363226	0.0240172	0.0228809	0.0329125	0.0331617	0.0284928	0.0294956	0.0435379	0.0416936	0.0448373	0.045726	0.049487	0.0357841	0.0366491	0.0365746	0.110343	0.105977	0.104049	0.102395	0.0829213
1560	-6223.601	-6154.037	-69.56314	0.0361365	0.0236113	0.0214435	0.0269537	0.0272636	0.035614	0.0364738	0.0434362	0.0364338	0.0441918	0.046953	0.0526718	0.0435776	0.0474372	0.0459746	0.0913657	0.0796831	0.0791202	0.0814108	0.0759404
1570	-6144.025	-6153.049	9.02375	0.0303395	0.0177859	0.0288688	0.0308927	0.0309317	0.0374654	0.0383384	0.0475096	0.0501504	0.049382	0.0407016	0.0408366	0.0445638	0.0533075	0.0525456	0.0644419	0.097556	0.103492	0.104651	0.113204
1580	-6190.763	-6157.513	-33.2492	0.044143	0.0252949	0.0289527	0.0290135	0.0285595	0.0351674	0.0347504	0.0387092	0.0405183	0.0396501	0.045406	0.0444603	0.0498705	0.0504685	0.0508983	0.0616069	0.0638583	0.0772761	0.0709142	0.0709611
1590	-6225.697	-6151.135	-74.56177	0.0360561	0.0249435	0.026756	0.0279286	0.0276468	0.0383725	0.0386145	0.0458098	0.0450911	0.0423729	0.03931	0.0395668	0.0491054	0.0490168	0.0500199	0.0586111	0.0564654	0.146425	0.157534	0.135586
1600	-6179.204	-6152.191	-27.01273	0.0379723	0.023615	0.0232685	0.030788	0.0311665	0.0366157	0.0365276	0.0433277	0.0433048	0.0441883	0.0401451	0.0408647	0.0514925	0.0509564	0.0521309	0.0563793	0.054613	0.0561982	0.0649574	0.0655261
1610	-6184.704	-6148.407	-36.29726	0.0333235	0.0214076	0.0215794	0.026967	0.0290394	0.0359527	0.0392386	0.0411928	0.0441438	0.0443466	0.0431426	0.0370188	0.0673738	0.0659661	0.0666028	0.0635874	0.0737648	0.0866673	0.153308	0.138095
1620	-6145.051	-6151.455	6.404144	0.0389808	0.0231135	0.0288983	0.0311563	0.037016	0.0389707	0.0391358	0.0401749	0.0396589	0.0398222	0.0398689	0.0385408	0.0689065	0.062543	0.0632836	0.0623008	0.0803424	0.129715	0.127551	0.128286
1630	-6137.003	-6155.819	18.81578	0.0347861	0.0251476	0.0297149	0.0314747	0.0328724	0.0297209	0.0342685	0.034922	0.0422	0.0420211	0.0421291	0.0422611	0.0556312	0.0582574	0.05197	0.043648	0.0480182	0.159345	0.169404	0.16229
1640	-6109.697	-6151.951	42.25469	0.0329894	0.0203262	0.0219788	0.0231256	0.0386506	0.0400508	0.0420517	0.0425807	0.0415461	0.0424227	0.045848	0.0485995	0.0625408	0.0626174	0.0572288	0.0702294	0.0719981	0.106723	0.112664	0.113965
1650	-6184.43	-6157.171	-27.25859	0.0288956	0.0226781	0.0233852	0.020526	0.0317702	0.031681	0.0320435	0.0446064	0.044713	0.044848	0.046992	0.0480384	0.0665785	0.0665815	0.0557621	0.0549684	0.0529359	0.0707585	0.0708487	0.0708644
1660	-6134.988	-6159.468	24.48056	0.0342789	0.0303287	0.0295007	0.029528	0.0293585	0.0283873	0.0272818	0.0442664	0.0415138	0.0426709	0.037393	0.0367902	0.0771158	0.0771153	0.0666817	0.0740506	0.0744506	0.0740847	0.143376	0.127724
1670	-6121.246	-6156.227	34.9812	0.0321381	0.0239722	0.0250716	0.0272505	0.0274071	0.0261513	0.0265869	0.0401378	0.0363122	0.0392737	0.0380625	0.0396521	0.0627301	0.0607537	0.0918655	0.0943328	0.0944311	0.106985	0.127579	0.142928
1680	-6115.625	-6149.182	33.55686	0.0343944	0.0210697	0.0222216	0.0300428	0.0334997	0.0344215	0.0237804	0.0458914	0.0388245	0.0387736	0.0389469	0.0400658	0.0516936	0.0513789	0.0636216	0.0727087	0.0711203	0.0865436	0.086159	0.0870266
1690	-6126.734	-6151.457	24.72304	0.0367381	0.0193813	0.0236947	0.0309251	0.0300746	0.0298785	0.0226115	0.0490881	0.0443952	0.0458939	0.0458207	0.0487106	0.052951	0.0551366	0.0776653	0.0855186	0.0841773	0.113448	0.116562	0.116386
1700	-6108.976	-6150.883	41.9075	0.0381932	0.0167327	0.0221176	0.036404	0.0334481	0.0347341	0.025188	0.049902	0.0454493	0.0453846	0.0382518	0.0385586	0.0465324	0.0460597	0.0687766	0.0722942	0.0629848	0.110076	0.11464	0.109986
1710	-6097.987	-6155.011	57.02405	0.0321378	0.0201742	0.0229473	0.0357313	0.033088	0.0353062	0.0309407	0.0422846	0.0413773	0.0459916	0.0412714	0.0409093	0.0428317	0.0430931	0.0524818	0.0500726	0.0446559	0.0692315	0.0684601	0.072458
1720	-6150.103	-6153.208	3.105524	0.0328896	0.0219158	0.0216184	0.0293701	0.0246971	0.0381273	0.0295619	0.0395926	0.0401901	0.0391135	0.0356813	0.0339807	0.0412516	0.0465795	0.105385	0.0898549	0.0900346	0.101046	0.11099	0.116627
1730	-6160.755	-6148.884	-11.87123	0.0319304	0.0214255	0.0204566	0.0296337	0.0282411	0.0359917	0.0300883	0.0464559	0.0446555	0.0442581	0.0388352	0.0377262	0.0484003	0.0552052	0.0814854	0.0732118	0.0779372	0.0767571	0.0927685	0.0946393
1740	-6178.167	-6151.301	-26.86642	0.0301272	0.0200523	0.02194	0.0353267	0.0341963	0.0370603	0.0372442	0.0469465	0.0479326	0.0478048	0.039847	0.036126	0.0466373	0.0482587	0.0762179	0.0728003	0.0718521	0.0772099	0.0759819	0.0747448
1750	-6173.502	-6148.728	-24.77451	0.0317477	0.0173357	0.0181355	0.0353653	0.0359151	0.0359031	0.0382753	0.0502254	0.0512443	0.0513331	0.047375	0.034886	0.0572823	0.0651616	0.0818767	0.0716917	0.0748622	0.106863	0.110009	0.113481
1760	-6202.851	-6148.102	-54.74822	0.0387891	0.0192095	0.0193986	0.0303019	0.0326763	0.0343261	0.0361181	0.0429264	0.0442834	0.0445107	0.0424378	0.0396499	0.0763877	0.0795473	0.0887384	0.0820156	0.0788393	0.14432	0.131824	0.132397
1770	-6158.03	-6146.406	-11.62368	0.040212	0.0231192	0.0221359	0.0351264	0.0361844	0.039903	0.0405959	0.0430066	0.0489209	0.046374	0.0466095	0.0378191	0.0658584	0.0727441	0.0762846	0.0726825	0.0930476	0.15616	0.140211	0.150368
1780	-6182.852	-6149.524	-33.32802	0.0328618	0.021061	0.0187723	0.0296794	0.0301068	0.0324569	0.0419239	0.0418205	0.0438003	0.0377378	0.038417	0.0353111	0.0658726	0.0652239	0.0734083	0.067718	0.0715727	0.209047	0.208873	0.242323
1790	-6172.6	-6151.748	-20.85255	0.0299694	0.021387	0.0214167	0.0277438	0.0276506	0.0373379	0.0359618	0.0370611	0.0395723	0.0337427	0.0428033	0.0378265	0.0526757	0.0541503	0.0669505	0.0706911	0.0639179	0.186737	0.191573	0.273546
1800	-6182.146	-6153.347	-28.79992	0.0346224	0.0215522	0.0225132	0.0329423	0.0333463	0.0308622	0.0315676	0.0375557	0.0382557	0.036718	0.0367733	0.0336874	0.055843	0.0556115	0.0745761	0.110518	0.1039	0.137193	0.158749	0.464831
1810	-6137.081	-6148.323	11.24228	0.0347879	0.0224262	0.0223221	0.0290176	0.0290213	0.0324229	0.0351065	0.04816	0.0481506	0.043328	0.0374667	0.0247071	0.0547413	0.0371571	0.0540658	0.0753917	0.0618253	0.148332	0.269559	0.160711
1820	-6150.353	-6151.509	1.155448	0.0330093	0.0213691	0.0221683	0.0302691	0.0343301	0.0388932	0.0393764	0.0461266	0.0459445	0.0452873	0.0336822	0.024344	0.103967	0.0675057	0.0666332	0.0527027	0.048332	0.162612	0.229636	0.164047
1830	-6174.427	-6152.718	-21.70886	0.0391162	0.0251468	0.0256328	0.0308849	0.0291743	0.0354129	0.035514	0.0389568	0.038592	0.0345856	0.0410728	0.040567	0.0636079	0.0604343	0.0668713	0.0866023	0.155964	0.131692	0.108566	0.117778
1840	-6142.73	-6150.401	7.671241	0.031827	0.021794	0.0200733	0.0366438	0.0366378	0.0368252	0.0297689	0.0501198	0.0522616	0.0519326	0.059872	0.050832	0.0522167	0.0612246	0.0620187	0.0571249	0.110417	0.105984	0.107332	0.0790796
1850	-6150.11	-6150.731	0.6201271	0.030098	0.0228215	0.022048	0.0302079	0.032168	0.0321725	0.0329172	0.0404366	0.041175	0.0405938	0.0420256	0.0418398	0.0444415	0.0618512	0.0640773	0.0594754	0.0879194	0.0767697	0.0774391	0.066852
1860	-6150.26	-6150.32	0.0598175	0.0338286	0.0237565	0.0221052	0.0284615	0.037367	0.038531	0.0404853	0.0436087	0.0439115	0.0431169	0.0426745	0.045209	0.0462081	0.0601848	0.0668991	0.066285	0.0831425	0.0831092	0.0808746	0.0693854
1870	-6143.976	-6150.665	6.68911	0.0317439	0.0252115	0.0218347	0.0309179	0.0319476	0.0321726	0.0383806	0.0404142	0.0403179	0.0396666	0.0412011	0.0418456	0.0422533	0.057674	0.0572295	0.0557298	0.106236	0.10646	0.106509	0.0294016
1880	-6143.355	-6149.368	6.013059	0.0347803	0.0196645	0.0199004	0.023926	0.0308315	0.0356885	0.0387311	0.0409655	0.0408368	0.0418789	0.0411806	0.0432032	0.0420695	0.0621417	0.0571143	0.0925555	0.100171	0.100401	0.083768	0.0519344
1890	-6142.856	-6149.628	6.771389	0.032225	0.0213414	0.0213435	0.0262399	0.0333199	0.0330104	0.0381677	0.0392718	0.0406038	0.0406204	0.0412623	0.0399154	0.0402426	0.0573093	0.054866	0.0820304	0.0847207	0.090174	0.0734156	0.0702556
1900	-6176.963	-6150.707	-26.25621	0.0305822	0.0233078	0.023481	0.0300633	0.0332821	0.0356281	0.0401768	0.0409462	0.0428804	0.0445357	0.0417192	0.039826	0.0401732	0.0586819	0.0479413	0.0856449	0.0861855	0.0919792	0.0967337	0.0951162
1910	-6140.221	-6150.734	10.5129	0.0387665	0.0241596	0.0224031	0.0285161	0.027924	0.027636	0.0292682	0.0468224	0.04627	0.0458845	0.0457736	0.0433297	0.0534243	0.0621285	0.0622571	0.0977117	0.0953214	0.0997366	0.0949813	0.1023
