Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	speciation[12]	speciation[13]	speciation[14]	speciation[15]	speciation[16]	speciation[17]	speciation[18]	speciation[19]	speciation[20]
91680	-5871.142	-5870.747	-0.3949998	0.0411749	0.0355373	0.035532	0.0351879	0.0540656	0.054395	0.0577898	0.0678439	0.0679152	0.0693364	0.0687885	0.0660604	0.058745	0.093293	0.0921222	0.0907707	0.0951136	0.0941404	0.0942331	0.100794
91690	-5842.275	-5869.038	26.76359	0.0407965	0.0343109	0.0349757	0.0361561	0.0550935	0.0545008	0.0544251	0.0777829	0.0801373	0.0809754	0.0813959	0.0714099	0.0676523	0.118006	0.111443	0.110776	0.137785	0.138151	0.138648	0.137032
91700	-5852.943	-5873.934	20.99107	0.0349094	0.0373652	0.0372525	0.0371577	0.0560708	0.0531814	0.0530496	0.0535241	0.0825964	0.0821	0.0833071	0.080443	0.092165	0.110991	0.111556	0.108118	0.110157	0.139415	0.155587	0.154502
91710	-5870.855	-5870.779	-0.07594145	0.0425228	0.0409502	0.0401945	0.0398415	0.0641813	0.0640707	0.0619251	0.0631371	0.0686549	0.0649495	0.0661084	0.0571689	0.0572631	0.128391	0.126671	0.141767	0.143924	0.139904	0.154097	0.155559
91720	-5849.62	-5869.574	19.95356	0.0410335	0.0385617	0.038641	0.0429838	0.0514656	0.051615	0.0571164	0.0575803	0.0595522	0.0687002	0.0689124	0.0671443	0.0671383	0.106181	0.106049	0.108331	0.109063	0.113278	0.129408	0.136499
91730	-5833.362	-5872.387	39.02477	0.0373812	0.0369842	0.0368064	0.0370621	0.0644004	0.0665871	0.0687467	0.0697255	0.0699574	0.0733585	0.0775473	0.0823116	0.0824086	0.149324	0.14963	0.149324	0.14937	0.159105	0.157964	0.161747
91740	-5846.983	-5871.904	24.92131	0.0422159	0.0413168	0.0396408	0.0335328	0.0473347	0.0463419	0.0647501	0.0652621	0.0615805	0.0616415	0.0647475	0.0637864	0.0642636	0.0949331	0.101872	0.115588	0.113541	0.124096	0.123721	0.128991
91750	-5857.793	-5871.447	13.6541	0.0383535	0.0382816	0.0384115	0.0388059	0.0575341	0.0570369	0.0567025	0.0589238	0.0659729	0.0654123	0.0722545	0.0721534	0.0708906	0.103165	0.103517	0.103081	0.10497	0.109895	0.109743	0.10619
91760	-5812.117	-5871.855	59.73837	0.0407769	0.0400704	0.0392722	0.0392245	0.0663187	0.0656661	0.0655992	0.0655524	0.0663277	0.0670301	0.0669585	0.0655952	0.0654185	0.114333	0.116601	0.116203	0.116975	0.116941	0.115796	0.116099
91770	-5830.413	-5872.069	41.65613	0.0430591	0.0428883	0.0428184	0.0427306	0.0550055	0.0570786	0.0573862	0.0573579	0.0573118	0.0571799	0.0624246	0.0591814	0.0593177	0.133491	0.131593	0.132008	0.132032	0.140415	0.143879	0.143517
91780	-5887.608	-5874.52	-13.08821	0.0466887	0.0463001	0.0463725	0.0425384	0.0587405	0.0587669	0.0578346	0.0672566	0.0655213	0.067293	0.0689895	0.0689021	0.0703027	0.124605	0.124065	0.127501	0.127483	0.12755	0.135356	0.136539
91790	-5895.508	-5873.341	-22.16682	0.0350812	0.0343971	0.0338212	0.0338361	0.0585521	0.0588125	0.0585532	0.060107	0.0658095	0.0709827	0.0722525	0.0714373	0.0738608	0.0931556	0.0915249	0.101829	0.0991917	0.115444	0.122584	0.12054
91800	-5940.443	-5872.23	-68.2127	0.0402848	0.0402107	0.0382897	0.0387032	0.0570746	0.0552409	0.0552932	0.0555644	0.0655129	0.059902	0.0511667	0.06552	0.0751657	0.105485	0.150936	0.148398	0.154078	0.136219	0.140142	0.14357
91810	-5911.335	-5869.309	-42.02532	0.0391569	0.0390684	0.0387832	0.032624	0.0546639	0.0522185	0.0515601	0.0513985	0.0675891	0.067885	0.0677553	0.0677184	0.0675591	0.109237	0.107963	0.104396	0.107467	0.194484	0.194898	0.193127
91820	-5862.531	-5870.003	7.472406	0.0435743	0.0387722	0.0401889	0.0398507	0.0517943	0.0518793	0.0518279	0.0521734	0.0676055	0.0652687	0.0661533	0.0657639	0.0650247	0.116921	0.117346	0.108663	0.106194	0.106395	0.103499	0.104518
91830	-5922.311	-5869.7	-52.6113	0.0404849	0.0399084	0.039286	0.03921	0.0551405	0.055228	0.0534544	0.052774	0.0652423	0.0628577	0.0639915	0.0638377	0.0549453	0.128604	0.130159	0.133778	0.142326	0.138	0.139513	0.138575
91840	-5919.932	-5870.027	-49.90557	0.0392569	0.0371631	0.0372627	0.0376984	0.0530251	0.0529837	0.0522533	0.0518005	0.0709517	0.0757866	0.0760478	0.0760214	0.0732974	0.0968355	0.0971837	0.11813	0.132145	0.123646	0.123275	0.121665
91850	-5876.535	-5874.686	-1.849099	0.0370286	0.0363353	0.0378639	0.0388934	0.0450162	0.0451424	0.0539101	0.0539241	0.0621468	0.0619712	0.0615819	0.064776	0.062625	0.0924207	0.0924032	0.0954692	0.0958572	0.0954841	0.094943	0.0974109
91860	-5825.853	-5870.874	45.02151	0.0416521	0.0407988	0.0412808	0.0413479	0.0479613	0.0476596	0.062301	0.0624293	0.0629082	0.0632171	0.0638791	0.0614595	0.0615866	0.113128	0.112571	0.115771	0.105672	0.108826	0.109901	0.116398
91870	-5899.451	-5871.5	-27.95041	0.0428134	0.0428868	0.0428622	0.0429085	0.0438489	0.0430526	0.06243	0.0612573	0.0611655	0.0616032	0.0615538	0.061566	0.0612487	0.0974478	0.0973332	0.111537	0.111973	0.198881	0.204407	0.200992
91880	-5858.128	-5872.716	14.58782	0.042134	0.0419771	0.041978	0.0410858	0.0410872	0.0508228	0.056956	0.0570599	0.0560707	0.0560697	0.0555738	0.0553524	0.055888	0.0942296	0.0936429	0.12184	0.124341	0.159793	0.163663	0.162338
91890	-5836.292	-5873.987	37.69569	0.0443001	0.0442523	0.0444746	0.0459552	0.0460387	0.0486445	0.0587497	0.0586022	0.0581151	0.0579657	0.0581171	0.0583315	0.0580449	0.108248	0.105325	0.10572	0.105779	0.128194	0.128304	0.131058
91900	-5845.639	-5871.022	25.38288	0.0473229	0.0387411	0.0397947	0.0446784	0.0442496	0.0443537	0.0641011	0.064083	0.0623862	0.0628415	0.0627844	0.0632138	0.0638569	0.129449	0.130973	0.132322	0.128778	0.133623	0.131424	0.131456
91910	-5855.289	-5874.669	19.37959	0.051374	0.0273303	0.0277857	0.0531242	0.0526321	0.0551859	0.0541165	0.0608484	0.0616072	0.0665866	0.0665665	0.0659342	0.0660099	0.0957517	0.0942844	0.0956047	0.115565	0.115393	0.115449	0.107366
91920	-5856.79	-5869.6	12.80975	0.0419119	0.0357309	0.0362704	0.0478586	0.0478731	0.0484823	0.0513922	0.0519402	0.0515354	0.0688422	0.069264	0.0677314	0.067527	0.0935749	0.100085	0.1046	0.108032	0.244521	0.258825	0.131426
91930	-5825.225	-5869.449	44.22387	0.0394878	0.0359491	0.0405619	0.0476171	0.047928	0.0487185	0.0592929	0.0592605	0.0597438	0.0622788	0.06723	0.0602223	0.065973	0.114788	0.136907	0.137811	0.146936	0.146302	0.146192	0.0988763
91940	-5860.431	-5872.745	12.31458	0.0464246	0.0454178	0.0399406	0.0457691	0.0446713	0.0592737	0.0671314	0.0663095	0.0654978	0.0712398	0.0781711	0.0742781	0.0802225	0.117882	0.116371	0.126979	0.126274	0.130985	0.130159	0.12379
91950	-5841.804	-5873.366	31.56151	0.0398485	0.0392797	0.0393915	0.0509916	0.0552787	0.0530789	0.0557798	0.0556723	0.06479	0.0773548	0.0712685	0.0490506	0.0579063	0.0623209	0.0684655	0.111778	0.113715	0.107237	0.0964439	0.096777
91960	-5865.294	-5872.863	7.569792	0.042146	0.0398374	0.0408858	0.0490876	0.0439605	0.0449946	0.0506208	0.0515082	0.0551976	0.0778387	0.0751625	0.0636077	0.0710931	0.0711813	0.098075	0.15381	0.152963	0.154351	0.164951	0.172484
91970	-5866.895	-5870.727	3.831785	0.0431503	0.0404153	0.0396658	0.0455971	0.0409398	0.0516379	0.0616106	0.0624867	0.0622774	0.0731126	0.0708089	0.0623738	0.0719073	0.0703679	0.100216	0.148253	0.191077	0.190513	0.1859	0.220697
91980	-5871.541	-5874.451	2.910171	0.0406346	0.0386884	0.0405592	0.0508006	0.0510921	0.0483145	0.0541742	0.0547832	0.0798778	0.0931832	0.0931487	0.0820667	0.0858777	0.0937126	0.108734	0.14031	0.191707	0.175993	0.174207	0.173823
91990	-5855.183	-5873.227	18.04424	0.0413603	0.0450506	0.0375603	0.0496524	0.051009	0.0499514	0.0518342	0.0491226	0.0798481	0.080949	0.0815429	0.0716059	0.0736292	0.0868301	0.0932484	0.0933095	0.169468	0.172346	0.173498	0.189945
92000	-5880.881	-5873.815	-7.066128	0.0412372	0.0398141	0.0439456	0.044614	0.0414681	0.0423578	0.0636398	0.060196	0.058253	0.0622927	0.0676243	0.0707066	0.0743205	0.0948749	0.122004	0.115266	0.152417	0.162595	0.165661	0.164044
92010	-5844.85	-5871.077	26.22738	0.0417606	0.0400929	0.0416603	0.0428732	0.0427236	0.0438541	0.0630207	0.0562005	0.0596198	0.0595282	0.0587002	0.0584831	0.0619828	0.110466	0.128794	0.129126	0.151907	0.174828	0.173276	0.172858
92020	-5856.783	-5874.255	17.47242	0.045079	0.0452294	0.0453348	0.0446947	0.0452023	0.0471473	0.0626885	0.0639973	0.0661205	0.066257	0.0656953	0.0653899	0.0653748	0.111014	0.113134	0.111851	0.111914	0.112784	0.092044	0.0970373
92030	-5864.43	-5873.997	9.566528	0.0439851	0.0439815	0.0439629	0.0464126	0.0462874	0.0462839	0.0593838	0.0594701	0.0594438	0.0592241	0.0592109	0.0592748	0.0601274	0.115577	0.113757	0.113783	0.113606	0.113117	0.113756	0.113754
92040	-5835.968	-5872.353	36.38471	0.0349874	0.0349577	0.0349585	0.0499354	0.0500999	0.0499628	0.0628582	0.0628368	0.0614442	0.0615422	0.0623329	0.0627589	0.0630203	0.114207	0.113449	0.118193	0.224693	0.220998	0.220826	0.220824
92050	-5853.689	-5871.318	17.62919	0.0424459	0.0424884	0.0411636	0.0531283	0.0532193	0.0518996	0.0754365	0.0756807	0.0755354	0.076	0.0758826	0.0624922	0.0591662	0.119309	0.118484	0.122777	0.122704	0.122722	0.122515	0.136395
92060	-5860.111	-5870.367	10.25587	0.0383784	0.0383775	0.0375156	0.0464724	0.0463454	0.0465103	0.062913	0.0654061	0.0665448	0.0667089	0.066475	0.0312323	0.0317524	0.125451	0.125556	0.133827	0.129693	0.128207	0.128295	0.150996
92070	-5885.35	-5870.348	-15.00208	0.0400376	0.035102	0.0346874	0.0455358	0.045928	0.0460412	0.0659366	0.0729316	0.0753653	0.0753431	0.0755617	0.0457289	0.0525244	0.162143	0.163393	0.148798	0.140167	0.13493	0.133991	0.0849412
92080	-5891.79	-5870.552	-21.23801	0.0419666	0.0389626	0.0408988	0.0478369	0.0480006	0.0512732	0.06325	0.0639246	0.0634773	0.0567409	0.0634762	0.0445293	0.0363125	0.130461	0.136949	0.139647	0.153301	0.165079	0.16179	0.200676
92090	-5847.174	-5868.66	21.48595	0.0363655	0.0363747	0.0370433	0.0473865	0.0523565	0.0521658	0.0619935	0.0623316	0.0633771	0.0618532	0.0716635	0.0447764	0.0451267	0.129862	0.128835	0.125635	0.14616	0.148326	0.159851	0.163365
92100	-5852.569	-5870.979	18.4104	0.0429403	0.0446825	0.0446588	0.0447281	0.0486693	0.0489417	0.0709699	0.0712313	0.0736258	0.0717796	0.0835158	0.044713	0.0448472	0.120602	0.121196	0.120382	0.138468	0.144158	0.14386	0.178238
92110	-5869.103	-5868.59	-0.5130271	0.0433959	0.0409992	0.0403995	0.0402936	0.0513333	0.0515665	0.0548493	0.0515322	0.0748021	0.0745928	0.0734704	0.0679931	0.0711115	0.0792555	0.0903043	0.0959501	0.117878	0.220734	0.226385	0.240237
92120	-5877.286	-5868.182	-9.10396	0.0401109	0.0388244	0.0438902	0.0445596	0.0488097	0.0542149	0.0557147	0.0650306	0.0798787	0.0795723	0.0772272	0.0665543	0.0923146	0.122763	0.126154	0.125827	0.123141	0.17993	0.176141	0.176942
92130	-5870.274	-5869.21	-1.063891	0.0363794	0.035795	0.0387479	0.0451625	0.0472136	0.0529058	0.0576068	0.0607349	0.091517	0.0930737	0.082323	0.0517435	0.0785145	0.104135	0.0995339	0.0992795	0.106769	0.154273	0.149805	0.150426
92140	-5872.942	-5869.751	-3.190646	0.0402335	0.0367067	0.036177	0.0450816	0.0607787	0.0617632	0.0609838	0.0604021	0.0931605	0.0979792	0.0871833	0.0660754	0.0946811	0.0953032	0.123888	0.158312	0.112583	0.137462	0.140649	0.141183
92150	-5888.052	-5864.654	-23.39806	0.0460263	0.0392198	0.0364298	0.0433239	0.0572464	0.0582574	0.0556762	0.05862	0.0727351	0.0822507	0.0819267	0.0474292	0.0844133	0.0910029	0.098755	0.118397	0.0940785	0.217005	0.194338	0.196107
92160	-5905.967	-5866.135	-39.83251	0.0451057	0.0409318	0.0360431	0.0415192	0.056615	0.0567593	0.0622293	0.0662832	0.0753319	0.0810708	0.0820139	0.0515317	0.0856424	0.0837217	0.118736	0.136334	0.135319	0.18086	0.183099	0.178658
92170	-5875.539	-5865.425	-10.11384	0.0438216	0.0343233	0.0338131	0.0373093	0.0525356	0.0633642	0.0638805	0.0686891	0.0687333	0.0775629	0.0748222	0.0445923	0.0725993	0.0848167	0.140598	0.124074	0.121956	0.157074	0.0996945	0.10036
92180	-5907.84	-5866.601	-41.23875	0.0484958	0.0396342	0.0397123	0.0433948	0.0502783	0.0572136	0.0568187	0.0560984	0.0594579	0.0649086	0.0648929	0.0497131	0.049564	0.102877	0.151927	0.129369	0.13007	0.246323	0.226625	0.219594
92190	-5900.766	-5866.912	-33.85399	0.050092	0.0400792	0.0397397	0.0412451	0.0495087	0.0543558	0.0542309	0.0544017	0.0586718	0.0665554	0.0640636	0.0463951	0.0472442	0.0904168	0.107477	0.0983809	0.0987904	0.219524	0.202763	0.206709
92200	-5871.857	-5866.785	-5.071659	0.0488732	0.0382787	0.0409234	0.0415841	0.0505037	0.0502511	0.0510201	0.0586326	0.0765868	0.0832698	0.0827533	0.0637467	0.0713173	0.0909536	0.0929841	0.102278	0.106464	0.279569	0.252103	0.261365
92210	-5909.585	-5866.996	-42.58889	0.0471128	0.0418987	0.0454592	0.0475207	0.0617234	0.0612656	0.0639947	0.0692191	0.0923088	0.0946395	0.0995134	0.0658318	0.0737486	0.166263	0.167615	0.173869	0.200184	0.357445	0.331272	0.333971
92220	-5895.685	-5868.604	-27.0807	0.0375663	0.0382226	0.0381555	0.0398508	0.0571709	0.0590269	0.06055	0.0734253	0.0636833	0.066075	0.0723268	0.0625313	0.064839	0.102803	0.10149	0.103395	0.136122	0.243111	0.241639	0.241617
92230	-5831.677	-5868.028	36.35093	0.044196	0.043301	0.0419289	0.0434138	0.0523116	0.0523194	0.0593857	0.0582744	0.0796211	0.0842758	0.0719879	0.0652533	0.0707888	0.112091	0.135582	0.133863	0.168308	0.170865	0.165698	0.16276
92240	-5849.298	-5868.104	18.80678	0.0428463	0.037076	0.0367394	0.0492121	0.0505444	0.0513657	0.0629132	0.062702	0.0699888	0.0690222	0.0691891	0.0569833	0.0570278	0.123552	0.127292	0.144852	0.143401	0.143323	0.142948	0.143185
92250	-5849.547	-5867.459	17.9114	0.0521347	0.0374309	0.0379503	0.0387007	0.0436072	0.043453	0.0608752	0.0608326	0.0624953	0.0686705	0.067794	0.0550993	0.0548753	0.096048	0.103657	0.108242	0.107755	0.193014	0.191267	0.189432
92260	-5874.028	-5871.41	-2.61853	0.0490019	0.0377637	0.0379236	0.0532202	0.0529064	0.0542684	0.0813585	0.0813671	0.0872326	0.0854221	0.0829236	0.0787908	0.0794314	0.118323	0.120979	0.122267	0.121772	0.124162	0.12331	0.123614
92270	-5858.714	-5873.321	14.60727	0.0389802	0.0337495	0.035136	0.0453651	0.0441103	0.0444479	0.0555628	0.0549679	0.0564814	0.0559597	0.0584853	0.0559221	0.0559207	0.118916	0.11563	0.11382	0.108906	0.116036	0.0918711	0.0902455
92280	-5903.964	-5870.932	-33.03222	0.0431696	0.0421236	0.0440914	0.0553283	0.0552198	0.052879	0.0608719	0.0588471	0.0749465	0.0720726	0.0697093	0.0689906	0.0659978	0.11966	0.136233	0.138399	0.144921	0.163489	0.127307	0.128137
92290	-5895.069	-5868.004	-27.06495	0.0430515	0.0379068	0.0394164	0.0494854	0.0505712	0.0511195	0.0585874	0.0571334	0.0738476	0.0707215	0.0700901	0.0693648	0.0738898	0.102966	0.130291	0.119173	0.124377	0.184228	0.204968	0.177545
92300	-5853.751	-5871.538	17.78665	0.0435944	0.0351722	0.0353951	0.0554947	0.0532742	0.0508535	0.0623748	0.0628353	0.0707699	0.0694306	0.0690454	0.0690691	0.0663778	0.0656555	0.110047	0.103161	0.108765	0.14087	0.212607	0.171949
92310	-5880.449	-5872.868	-7.581193	0.0443424	0.0396039	0.0395028	0.0514468	0.0495288	0.0477288	0.062985	0.0704142	0.0749234	0.0733823	0.0768736	0.0807929	0.0809933	0.0899097	0.143126	0.144081	0.142814	0.167455	0.172127	0.190362
92320	-5890.205	-5872.4	-17.80502	0.0494134	0.039983	0.0367719	0.0396434	0.041354	0.048329	0.0737381	0.0743285	0.0666241	0.0772036	0.0772485	0.0730459	0.0729631	0.0766605	0.109375	0.108492	0.108823	0.170052	0.201352	0.203337
92330	-5935.249	-5870.404	-64.84465	0.0418104	0.0413492	0.0411373	0.0386469	0.0457178	0.0457547	0.0554849	0.0568057	0.0571	0.0592531	0.0592743	0.0530762	0.0529495	0.102243	0.152295	0.152522	0.162952	0.282089	0.279585	0.281969
92340	-5955.022	-5871.036	-83.98598	0.0400069	0.039464	0.0397625	0.0443413	0.0429272	0.0519366	0.0603301	0.0603263	0.059718	0.0627445	0.0583979	0.0506842	0.0532547	0.110134	0.108865	0.111074	0.113105	0.108186	0.160737	0.159919
92350	-5898.232	-5882.617	-15.61545	0.0467692	0.0471425	0.0491589	0.0484658	0.0489177	0.0627041	0.0540859	0.0532096	0.0531568	0.0781998	0.0658542	0.0769274	0.0769264	0.0912264	0.0970665	0.0968585	0.0957902	0.0965115	0.0633563	0.0652561
92360	-5908.018	-5873.731	-34.28759	0.0386386	0.0391168	0.036879	0.043875	0.0475621	0.0563756	0.0564228	0.0559993	0.0577192	0.0568582	0.0634643	0.0643328	0.0660023	0.082757	0.103649	0.103874	0.103338	0.103619	0.108592	0.10656
92370	-5885.992	-5871.728	-14.2644	0.0396701	0.0395979	0.0393308	0.0422288	0.0403121	0.0485984	0.0528022	0.0529638	0.070894	0.0620758	0.0609506	0.0611204	0.0569365	0.120105	0.140772	0.138016	0.13043	0.131437	0.137482	0.136657
92380	-5867.695	-5872.192	4.497361	0.0418338	0.0423231	0.0410423	0.0469317	0.0447916	0.0494307	0.0583607	0.0599805	0.0668018	0.06438	0.0696277	0.0704859	0.0742337	0.12464	0.114187	0.130277	0.129646	0.134271	0.135124	0.13982
92390	-5890.531	-5870.575	-19.95611	0.0393712	0.0402809	0.040911	0.0412728	0.0520294	0.0533457	0.0611833	0.0613379	0.0615607	0.0601714	0.0593688	0.0586627	0.0561264	0.142388	0.142765	0.145334	0.148144	0.176786	0.178671	0.17771
92400	-5896.813	-5871.123	-25.69009	0.040279	0.0404108	0.0398667	0.0506	0.052372	0.0553529	0.0701946	0.0702809	0.0728655	0.0729001	0.0743063	0.0744633	0.0744969	0.115454	0.117332	0.110423	0.109304	0.123456	0.121973	0.124083
92410	-5890.417	-5869.57	-20.84726	0.0453301	0.0456445	0.0401854	0.0509015	0.0511082	0.0535258	0.0728515	0.0787702	0.0819417	0.081637	0.0797353	0.0727869	0.0724372	0.11512	0.112677	0.117644	0.119485	0.209837	0.212601	0.213293
92420	-5857.401	-5868.991	11.58968	0.0396439	0.0396389	0.0402575	0.0438974	0.0439825	0.0484166	0.064806	0.0659977	0.0690222	0.0676074	0.057124	0.0521014	0.0535809	0.0985165	0.109431	0.109357	0.109799	0.165415	0.167944	0.168892
92430	-5885.699	-5868.946	-16.75383	0.0363565	0.0370135	0.0370665	0.0390597	0.0490477	0.0557153	0.0624635	0.0643543	0.0635368	0.0634946	0.0578969	0.0501745	0.0517667	0.0904309	0.0907898	0.0883639	0.111997	0.289987	0.2861	0.276518
92440	-5872.027	-5866.931	-5.096087	0.0436988	0.0419511	0.0415243	0.0408949	0.0494806	0.0525382	0.0615498	0.0638692	0.0681969	0.0672328	0.0634313	0.0556924	0.0590151	0.107254	0.105733	0.101608	0.0988219	0.259677	0.238412	0.238989
92450	-5932.547	-5876.638	-55.90888	0.0415386	0.041268	0.0418443	0.0415552	0.0434544	0.0429788	0.0424564	0.0493507	0.0692409	0.0688836	0.0708825	0.0762358	0.0804232	0.0964611	0.0934834	0.0941658	0.09465	0.128586	0.125766	0.125933
92460	-5879.84	-5872.721	-7.118851	0.0406589	0.0415834	0.0440981	0.0447131	0.0445791	0.0464079	0.0492954	0.0648665	0.0708931	0.0706636	0.0672944	0.0683703	0.0626424	0.123218	0.122775	0.131433	0.130821	0.129372	0.134799	0.133443
92470	-5876.679	-5875.515	-1.164143	0.0429121	0.042117	0.0414504	0.0424453	0.0423624	0.0436125	0.0442249	0.0557412	0.0566162	0.0586921	0.0573974	0.0603983	0.0582198	0.095213	0.0953456	0.0999863	0.0973185	0.168499	0.167321	0.167211
92480	-5926.742	-5875.049	-51.69333	0.045878	0.0506611	0.05187	0.0473694	0.0499466	0.0514241	0.0502442	0.0565331	0.0675342	0.0724804	0.0693402	0.0655019	0.0656495	0.104789	0.103977	0.125803	0.132987	0.260676	0.217777	0.171532
92490	-5923.039	-5873.297	-49.74177	0.0369914	0.040009	0.0384524	0.0381027	0.0395303	0.0471485	0.0400404	0.0704417	0.0701516	0.0711403	0.0540322	0.0485965	0.049119	0.111986	0.108978	0.121057	0.126249	0.156344	0.156274	0.154074
92500	-5930.348	-5870.124	-60.2239	0.039947	0.0414792	0.0411556	0.0423054	0.0436696	0.0533774	0.0573669	0.0641107	0.061181	0.0592685	0.0603017	0.0541073	0.0588588	0.134794	0.136115	0.132607	0.148252	0.235677	0.236409	0.237411
92510	-5891.719	-5867.398	-24.32121	0.0409397	0.037527	0.0364758	0.0374687	0.0513525	0.0534585	0.0605568	0.0637572	0.0633049	0.0634906	0.0640375	0.0515717	0.0515583	0.112114	0.112004	0.107174	0.122022	0.114482	0.121704	0.119197
92520	-5869.477	-5869.638	0.1609237	0.048218	0.0450007	0.0448786	0.04284	0.0533513	0.053933	0.0539324	0.0629445	0.0627448	0.0630458	0.0630473	0.0599395	0.060342	0.120431	0.121899	0.122683	0.122157	0.117688	0.117088	0.109024
92530	-5912.513	-5871.241	-41.27182	0.0470715	0.0410493	0.0398361	0.0405466	0.0572918	0.0574292	0.0582801	0.057246	0.0578516	0.0627611	0.0622429	0.0707149	0.055351	0.109845	0.126817	0.128389	0.123768	0.123739	0.134619	0.133948
92540	-5889.172	-5870.426	-18.74612	0.0528994	0.032206	0.0326094	0.0384757	0.0512335	0.0514272	0.0536941	0.0529513	0.0562136	0.0564766	0.0560798	0.0561034	0.0554414	0.106472	0.121656	0.125847	0.128411	0.128413	0.134321	0.139209
92550	-5932.575	-5866.817	-65.75799	0.0433996	0.031287	0.0359197	0.0355073	0.0550869	0.0545848	0.0644687	0.0643636	0.0676679	0.0676645	0.0677812	0.0696509	0.0558405	0.116656	0.115059	0.123894	0.116899	0.224836	0.198448	0.210721
92560	-5880.481	-5869.333	-11.14828	0.0472927	0.0378345	0.0379231	0.0379023	0.0571226	0.0562681	0.0590493	0.0614659	0.0612305	0.061214	0.0613338	0.0609961	0.0685495	0.0995796	0.109346	0.0999233	0.0983928	0.121686	0.125677	0.120526
92570	-5876.928	-5872.044	-4.884264	0.0532514	0.0428315	0.0423659	0.0415358	0.0577638	0.0571929	0.0563089	0.0556879	0.062409	0.0640327	0.0638805	0.0655428	0.0752517	0.1312	0.135187	0.132445	0.133978	0.197014	0.187758	0.181045
92580	-5897.356	-5869.282	-28.07383	0.0419389	0.0394423	0.0392727	0.0398107	0.0570656	0.057195	0.0571392	0.0569895	0.0644318	0.0656562	0.067091	0.068482	0.0684878	0.118457	0.119969	0.120507	0.119742	0.135157	0.130774	0.127937
92590	-5883.829	-5871.066	-12.76346	0.0415403	0.0401817	0.0402281	0.0411012	0.0506686	0.0503731	0.0554932	0.0554252	0.0668955	0.0676895	0.0699226	0.069651	0.0696074	0.0926617	0.0939129	0.0935237	0.110018	0.108675	0.109318	0.109249
92600	-5878.684	-5870.097	-8.587059	0.0401267	0.0382153	0.0375686	0.0370652	0.053664	0.0498368	0.0611546	0.0647731	0.0659738	0.0648431	0.0641528	0.065133	0.0772125	0.0705229	0.119568	0.125721	0.235038	0.240496	0.22088	0.23511
92610	-5859.337	-5871.513	12.17583	0.0362991	0.0350706	0.039149	0.0431089	0.0447793	0.0527058	0.0626274	0.0631162	0.06223	0.0641572	0.0634686	0.0650546	0.0639922	0.0639273	0.114107	0.151663	0.179105	0.196855	0.19905	0.199031
