Iteration	Posterior	Likelihood	Prior	biome_rates[1]	biome_rates[2]	biome_rates[3]	biome_rates[4]	br_base	br_CW	br_TW	br_WC	br_WT	dr_base	rate_biome	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	rf_simplex[19]	rf_simplex[20]	rf_simplex[21]	rf_simplex[22]	rf_simplex[23]	rf_simplex[24]	rf_simplex[25]	rf_simplex[26]	rf_simplex[27]	w_adj[1]	w_adj[2]	w_adj[3]	w_B	w_G	w_graph[1]	w_graph[2]	w_graph[3]	w_not_B	w_U	y
7050	-766.1834	-765.2931	-0.8903296	0.135799	0.830384	0.00829459	0.0326846	0.9913447	0.03268458	0.1357987	0.008294594	0.8303842	0.008655276	0.974373	0.000313903	0.921837	0.0202267	0.006834	0.000331615	0.000377367	0.000365034	0.000363965	0.000352978	5.64921e-05	0.0459578	0.00213569	0.000697884	3.89492e-05	1.82979e-05	5.63034e-05	6.48687e-06	1.76907e-05	8.93533e-09	1.11312e-05	3.00091e-07	9.77542e-08	7.09553e-09	4.30212e-09	8.95248e-09	2.72821e-09	4.2417e-09	0	0.324865	1	0.9841146	0.0001679385	0.0157174	0.000167939	0.984115	0.01588538	0.01571744	0.3248646
7100	-768.172	-767.7366	-0.4354063	0.19382	0.905761	0.0119422	0.0185508	0.9870985	0.01855084	0.1938203	0.01194223	0.9057607	0.01290152	0.6182363	0.000385984	0.903931	0.0286307	0.00823858	0.000420559	0.000496407	0.000485856	0.000476325	0.000460272	9.98711e-05	0.0509054	0.00404834	0.00115761	6.56684e-05	2.72344e-05	0.000111773	9.71006e-06	2.62044e-05	2.56078e-08	2.08299e-05	9.58535e-07	2.73572e-07	1.95982e-08	1.07467e-08	2.79387e-08	6.84649e-09	1.05755e-08	0	0.269673	1	0.9818319	0.004326071	0.013842	0.00432607	0.981832	0.01816811	0.01384204	0.2696735
7150	-763.8616	-763.4817	-0.3799295	0.183196	0.987745	0.0221903	0.0188024	0.9864583	0.01880244	0.1831962	0.0221903	0.9877445	0.01354174	0.5848726	0.000819825	0.90916	0.0304492	0.00805344	0.000893435	0.00100207	0.000951919	0.000997993	0.00097219	0.000195974	0.0412061	0.0038285	0.00102084	0.00012295	4.53364e-05	0.00016403	1.74821e-05	4.47026e-05	1.43004e-07	4.98715e-05	2.65419e-06	7.12641e-07	1.05647e-07	5.36858e-08	1.27402e-07	3.53481e-08	5.33741e-08	0	0.236917	1	0.9715767	0.0007841288	0.0276392	0.000784129	0.971577	0.02842334	0.02763921	0.2369171
7200	-767.0702	-766.5711	-0.4991109	0.116786	0.589699	0.0174971	0.0236286	0.9882407	0.02362859	0.1167856	0.01749707	0.5896986	0.01175929	0.6589024	0.000817221	0.926785	0.0273763	0.0057942	0.000857752	0.000938685	0.00088462	0.000940177	0.000925087	0.00013861	0.0307712	0.00282231	0.000613797	9.83291e-05	3.14046e-05	0.000126211	1.51983e-05	3.12385e-05	8.67752e-08	3.04225e-05	1.67805e-06	3.69513e-07	6.92771e-08	3.06494e-08	8.18739e-08	2.13489e-08	3.0575e-08	0	0.179558	1	0.9670018	0.003065281	0.0299329	0.00306528	0.967002	0.03299823	0.02993295	0.1795575
7250	-768.0495	-767.0934	-0.9561068	0.11323	0.722862	0.00945697	0.0186739	0.9914316	0.01867395	0.1132301	0.009456972	0.7228623	0.008568364	1.040619	0.000414302	0.93543	0.0203767	0.00541259	0.00043492	0.00047631	0.000458233	0.000472129	0.000462954	6.51319e-05	0.0334512	0.00188346	0.000499263	4.46347e-05	1.69153e-05	5.89028e-05	7.25091e-06	1.66986e-05	2.20657e-08	1.77967e-05	5.92483e-07	1.59089e-07	1.73258e-08	8.85776e-09	2.07822e-08	5.93868e-09	8.80864e-09	0	0.23807	1	0.9685329	0.01090758	0.0205595	0.0109076	0.968533	0.03146708	0.0205595	0.2380697
7300	-763.1102	-762.1613	-0.9488666	0.159116	0.938725	0.012973	0.0087193	0.9917764	0.008719304	0.1591157	0.01297304	0.9387252	0.008223616	1.033112	0.000395103	0.934663	0.0191802	0.00471457	0.000426361	0.000471366	0.000446437	0.000471519	0.000460897	8.33655e-05	0.0358179	0.00215648	0.000530273	5.22469e-05	1.80259e-05	6.63806e-05	6.81993e-06	1.7836e-05	2.81795e-08	2.00537e-05	6.96032e-07	1.72365e-07	2.07588e-08	9.94787e-09	2.42587e-08	6.47626e-09	9.90443e-09	0	0.224943	1	0.9772987	0.001321794	0.0213795	0.00132179	0.977299	0.02270131	0.02137952	0.2249431
7350	-771.3983	-771.6653	0.2670293	0.194218	0.889231	0.0545567	0.0700922	0.9726402	0.07009219	0.1942184	0.05455674	0.8892313	0.02735976	0.3062603	0.00175838	0.869452	0.0578465	0.0125962	0.00193187	0.00220249	0.00211579	0.00218136	0.00213686	0.000466883	0.0362983	0.00801602	0.0018544	0.000295632	9.37206e-05	0.00046499	4.29976e-05	9.26755e-05	9.57094e-07	0.000129483	1.6182e-05	3.74808e-06	7.05406e-07	3.24604e-07	9.68313e-07	2.27168e-07	3.22979e-07	0	0.176147	1	0.9645068	0.005341306	0.0301519	0.00534131	0.964507	0.03549318	0.03015188	0.1761469
7400	-770.2149	-768.943	-1.271876	0.161839	0.794004	0.0108871	0.00989337	0.9926513	0.009893372	0.1618393	0.01088706	0.794004	0.007348658	1.427016	0.000394857	0.924979	0.0168767	0.00479698	0.000423261	0.000470205	0.000442879	0.000472834	0.000459336	8.80145e-05	0.0476173	0.00215112	0.00060498	5.97509e-05	2.40622e-05	7.36877e-05	9.91428e-06	2.38012e-05	3.54735e-08	2.98333e-05	7.95837e-07	2.26831e-07	2.77434e-08	1.48691e-08	3.16777e-08	9.87333e-09	1.48005e-08	0	0.258257	1	0.9686535	0.007200591	0.0241459	0.00720059	0.968653	0.03134653	0.02414594	0.2582574
7450	-768.6934	-768.3006	-0.3928567	0.172414	0.903914	0.029621	0.0594964	0.9834472	0.05949635	0.1724136	0.02962102	0.9039137	0.01655278	0.5924824	0.000476351	0.903094	0.0370108	0.00964738	0.000515962	0.000610277	0.000604656	0.00057708	0.000561266	0.000109772	0.0406821	0.00459772	0.00120916	7.06837e-05	2.68115e-05	0.000135117	9.50314e-06	2.57148e-05	5.23564e-08	3.24406e-05	2.07301e-06	5.41177e-07	3.92969e-08	2.05095e-08	6.16392e-08	1.30986e-08	2.0153e-08	0	0.242944	1	0.9855156	0.001462179	0.0130222	0.00146218	0.985516	0.0144844	0.01302222	0.2429442
7500	-765.9636	-765.4842	-0.4794022	0.148064	0.862163	0.0273073	0.0209529	0.9858442	0.02095285	0.148064	0.02730734	0.8621626	0.01415582	0.6460435	0.000531619	0.920481	0.0325365	0.00724083	0.000570966	0.000643199	0.00062079	0.000630109	0.000617625	0.000106935	0.031431	0.00353185	0.000800802	6.79025e-05	2.18968e-05	0.000108048	8.38278e-06	2.14955e-05	5.4261e-08	2.67664e-05	1.73608e-06	3.9235e-07	4.01901e-08	1.82009e-08	5.53216e-08	1.18424e-08	1.80598e-08	0	0.203368	1	0.9831849	0.000224984	0.0165901	0.000224984	0.983185	0.01681512	0.01659013	0.2033682
7550	-768.0652	-767.8791	-0.1860709	0.238858	0.966725	0.0149893	0.00686187	0.9853738	0.006861869	0.238858	0.01498929	0.966725	0.01462621	0.4818031	0.000926963	0.889773	0.03129	0.00864868	0.00103282	0.00118529	0.00111032	0.00119152	0.00115033	0.000295075	0.0560173	0.00523896	0.00145987	0.000190138	7.44603e-05	0.000252924	2.98087e-05	7.34341e-05	1.77276e-07	5.42501e-05	2.9495e-06	8.305e-07	1.3364e-07	7.05115e-08	1.6039e-07	4.69176e-08	7.01045e-08	0	0.244581	1	0.9663944	0.002786092	0.0308195	0.00278609	0.966394	0.03360558	0.03081949	0.2445808
7600	-765.423	-764.8915	-0.5315205	0.18983	0.976353	0.0127402	0.0244557	0.9861177	0.02445569	0.1898304	0.01274016	0.9763528	0.01388229	0.680607	0.000843253	0.922837	0.0313157	0.00555869	0.000932523	0.00104114	0.000975076	0.00104596	0.00102914	0.000218316	0.0290186	0.00403534	0.000745242	0.000129446	3.33353e-05	0.000169423	1.47939e-05	3.32125e-05	9.17163e-08	2.16362e-05	1.71313e-06	3.1966e-07	6.41298e-08	2.45416e-08	7.72165e-08	1.69582e-08	2.45008e-08	0	0.145527	1	0.9692971	0.002526042	0.0281769	0.00252604	0.969297	0.0307029	0.02817686	0.1455271
7650	-767.0404	-766.6167	-0.4237338	0.163226	0.882704	0.0229452	0.00687381	0.9858142	0.006873814	0.1632264	0.02294516	0.8827043	0.01418578	0.611062	0.000453157	0.89762	0.0318891	0.0107404	0.000484619	0.000582636	0.000577213	0.000539576	0.000520932	9.67725e-05	0.051017	0.00389602	0.00128428	6.58791e-05	3.16476e-05	0.000117589	1.09548e-05	2.98618e-05	4.92573e-08	3.9836e-05	1.77575e-06	5.82437e-07	3.88242e-08	2.35056e-08	5.67464e-08	1.47527e-08	2.2941e-08	0	0.319811	1	0.9819165	0.003829347	0.0142541	0.00382935	0.981917	0.01808345	0.0142541	0.3198107
7700	-765.8588	-764.9493	-0.9094433	0.186324	0.945631	0.0173231	0.0231144	0.9913759	0.02311442	0.1863236	0.01732313	0.9456308	0.008624109	0.993176	0.00042304	0.91763	0.0195703	0.00587166	0.000459037	0.000516135	0.000488594	0.000515724	0.000498943	0.000103025	0.0502833	0.0026087	0.000771156	6.72524e-05	2.80074e-05	8.65509e-05	1.02344e-05	2.75361e-05	5.06491e-08	3.94034e-05	1.17617e-06	3.49561e-07	3.86202e-08	2.15255e-08	4.52522e-08	1.38994e-08	2.13757e-08	0	0.280092	1	0.9762253	0.001352342	0.0224224	0.00135234	0.976225	0.02377471	0.02242237	0.280092
7750	-768.7443	-767.7322	-1.012092	0.178946	0.911554	0.00664905	0.00187466	0.9883535	0.001874659	0.178946	0.006649054	0.9115536	0.01164651	1.100541	0.000537406	0.91698	0.026347	0.00668122	0.000584274	0.000659487	0.00062642	0.000654964	0.000637738	0.000129077	0.0416245	0.00339335	0.000864395	8.25253e-05	2.97906e-05	0.00011486	1.12993e-05	2.93231e-05	2.16004e-08	1.13517e-05	5.38333e-07	1.37539e-07	1.61575e-08	7.95698e-09	2.00658e-08	5.17073e-09	7.90484e-09	0	0.232183	1	0.9783345	0.0006170456	0.0210485	0.000617046	0.978334	0.02166555	0.0210485	0.2321827
7800	-767.87	-767.6408	-0.2291724	0.144797	0.712927	0.0179779	0.00939783	0.9830376	0.009397827	0.144797	0.01797787	0.7129272	0.01696243	0.5030236	0.00129269	0.921555	0.0385364	0.00504022	0.00138819	0.00153274	0.0014268	0.00153859	0.00152556	0.000267314	0.0203261	0.00442401	0.000630121	0.000172208	3.52653e-05	0.000226347	1.97373e-05	3.52621e-05	1.76426e-07	2.31146e-05	2.9893e-06	4.28697e-07	1.30063e-07	3.97186e-08	1.57985e-07	2.9636e-08	3.97093e-08	0	0.0926433	1	0.9643601	0.001678251	0.0339617	0.00167825	0.96436	0.03563992	0.03396166	0.09264331
7850	-764.837	-764.0095	-0.8275172	0.0982599	0.544221	0.0121622	0.00751862	0.9903438	0.007518618	0.09825991	0.01216222	0.5442205	0.009656231	0.9150527	0.000590967	0.926536	0.022847	0.0065612	0.000612712	0.000670324	0.000639997	0.000664346	0.000650351	8.53704e-05	0.0372121	0.00210005	0.000595769	6.38154e-05	2.66606e-05	8.29045e-05	1.18713e-05	2.63242e-05	3.2749e-08	2.09814e-05	7.23586e-07	2.06886e-07	2.7303e-08	1.47849e-08	3.22602e-08	9.90297e-09	1.47017e-08	0	0.26302	1	0.9726808	0.001560068	0.0257591	0.00156007	0.972681	0.02731921	0.02575914	0.26302
7900	-768.2935	-766.4137	-1.879724	0.180485	0.96092	0.00723874	0.00812626	0.9962446	0.00812626	0.1804848	0.007238742	0.9609204	0.003755392	2.620678	0.000171338	0.938435	0.0087376	0.0025253	0.00018576	0.000204664	0.000191294	0.000207921	0.000201508	4.0353e-05	0.0475699	0.00111808	0.000316539	2.59656e-05	1.033e-05	2.95148e-05	3.73328e-06	1.02491e-05	7.93916e-09	1.49354e-05	2.02605e-07	5.78563e-08	5.98995e-09	3.21502e-09	6.48145e-09	2.0667e-09	3.20474e-09	0	0.271972	1	0.977394	0.001919898	0.0206861	0.0019199	0.977394	0.02260602	0.02068612	0.2719718
7950	-767.188	-766.5719	-0.6161333	0.133954	0.70632	0.0235962	0.0328031	0.9874356	0.03280311	0.1339545	0.02359621	0.7063202	0.0125644	0.7407016	0.000525667	0.918128	0.0289149	0.00736514	0.000556802	0.000626907	0.000601459	0.00061435	0.000600366	9.9167e-05	0.0376987	0.00318521	0.000815468	6.83206e-05	2.54671e-05	0.000103562	1.04332e-05	2.49779e-05	5.50738e-08	3.31891e-05	1.64947e-06	4.22841e-07	4.33187e-08	2.19012e-08	5.72466e-08	1.4446e-08	2.17181e-08	0	0.233387	1	0.9789599	0.002752043	0.0182881	0.00275204	0.97896	0.02104011	0.01828806	0.2333865
8000	-766.4344	-766.1153	-0.3190435	0.206119	0.991571	0.0165859	0.0165543	0.9873331	0.01655433	0.2061187	0.01658591	0.991571	0.01266687	0.5503244	0.000791826	0.911546	0.0281649	0.00681533	0.000874847	0.000984366	0.000924711	0.000989173	0.000964106	0.000216739	0.0423205	0.00396539	0.00097489	0.000134234	4.5871e-05	0.000173139	1.88731e-05	4.54533e-05	1.4066e-07	4.61084e-05	2.48036e-06	6.18153e-07	1.02619e-07	4.91309e-08	1.21279e-07	3.30701e-08	4.89423e-08	0	0.209262	1	0.965834	0.004830129	0.0293359	0.00483013	0.965834	0.03416605	0.02933592	0.2092621
8050	-771.4859	-771.221	-0.264924	0.139096	0.88112	0.0263583	0.0412432	0.9851394	0.04124315	0.1390963	0.02635831	0.8811201	0.01486063	0.5213328	0.000460061	0.897751	0.0339203	0.0124457	0.000486078	0.000598047	0.000600453	0.000533236	0.000515732	8.21928e-05	0.0475031	0.00355811	0.00126585	5.68668e-05	2.97178e-05	0.000108119	1.00439e-05	2.74837e-05	5.05211e-08	4.46336e-05	1.92806e-06	6.8184e-07	4.03046e-08	2.62196e-08	6.15542e-08	1.63982e-08	2.53669e-08	0	0.349929	1	0.980785	0.005798931	0.0134161	0.00579893	0.980785	0.019215	0.01341607	0.3499291
8100	-766.6027	-766.0425	-0.5602718	0.160665	0.825446	0.00898466	0.00297825	0.986728	0.002978247	0.1606653	0.008984656	0.8254459	0.01327195	0.7004594	0.000450057	0.918579	0.0301813	0.00692835	0.000485311	0.000552374	0.000535446	0.000540996	0.000528896	9.96554e-05	0.0363717	0.0036581	0.000853539	6.46714e-05	2.17272e-05	0.000105193	8.68703e-06	2.12933e-05	2.19873e-08	1.31131e-05	7.74379e-07	1.81025e-07	1.65626e-08	7.6471e-09	2.31472e-08	5.02706e-09	7.58193e-09	0	0.206831	1	0.9782706	0.006503074	0.0152263	0.00650307	0.978271	0.02172942	0.01522635	0.2068311
8150	-769.1202	-768.8832	-0.2370565	0.19167	0.916316	0.0164773	0.0489537	0.9823216	0.04895372	0.1916696	0.01647726	0.9163156	0.01767843	0.5070051	0.000523097	0.867155	0.038209	0.0152724	0.000561919	0.000738457	0.00074682	0.000635971	0.000605158	0.000127438	0.0674124	0.00548496	0.00210251	9.00446e-05	5.27352e-05	0.000187714	1.65142e-05	4.73153e-05	3.66752e-08	2.90363e-05	1.35849e-06	5.14257e-07	2.97267e-08	2.08786e-08	4.80155e-08	1.27812e-08	1.99345e-08	0	0.387789	1	0.9860499	0.0004099905	0.0135401	0.000409991	0.98605	0.01395012	0.01354013	0.3877886
8200	-763.4087	-762.2923	-1.116436	0.130798	0.80614	0.00995031	0.00416597	0.9926738	0.004165973	0.1307975	0.009950309	0.8061398	0.007326184	1.22158	0.00044459	0.941933	0.0173774	0.00401927	0.000472563	0.000514553	0.0004857	0.000517027	0.000507493	7.97442e-05	0.03133	0.00174193	0.000404679	5.18746e-05	1.71428e-05	6.21058e-05	7.15034e-06	1.70429e-05	2.42659e-08	1.55116e-05	5.0641e-07	1.19064e-07	1.83146e-08	8.4007e-09	2.05867e-08	5.60092e-09	8.3798e-09	0	0.206777	1	0.9729148	0.0007830666	0.0263022	0.000783067	0.972915	0.02708524	0.02630217	0.2067769
8250	-762.8703	-761.5774	-1.292899	0.161554	0.986004	0.00704548	0.00385925	0.9931239	0.003859247	0.1615542	0.007045483	0.9860039	0.006876109	1.457334	0.000299817	0.932696	0.0160792	0.00472283	0.000322395	0.000357489	0.000340565	0.000356235	0.000346401	6.20651e-05	0.0419507	0.00180586	0.000521673	3.95941e-05	1.59306e-05	5.00254e-05	5.59161e-06	1.56754e-05	1.0757e-08	1.16766e-05	2.89321e-07	8.39076e-08	8.07652e-09	4.35857e-09	9.3553e-09	2.77667e-09	4.3301e-09	0	0.276804	1	0.979521	0.001150993	0.019328	0.00115099	0.979521	0.02047904	0.01932805	0.2768036
8300	-764.1874	-763.5448	-0.6425377	0.158679	0.898703	0.016141	0.0242968	0.987967	0.02429676	0.1586793	0.01614102	0.8987027	0.01203296	0.7605198	0.000727956	0.919461	0.0275712	0.00687808	0.000784298	0.000870268	0.000825213	0.000868325	0.000848934	0.000154643	0.0367068	0.00316317	0.000796779	9.86766e-05	3.47505e-05	0.000129036	1.39542e-05	3.43699e-05	7.85102e-08	3.08394e-05	1.53116e-06	3.88747e-07	5.85629e-08	2.86705e-08	6.98031e-08	1.90347e-08	2.85381e-08	0	0.222669	1	0.9722148	0.0007797631	0.0270054	0.000779763	0.972215	0.02778517	0.02700541	0.2226688
8350	-770.27	-769.8484	-0.4215729	0.181551	0.95345	0.0235008	0.0329036	0.9856344	0.0329036	0.1815514	0.02350081	0.9534505	0.0143656	0.6097429	0.00102285	0.878894	0.0316698	0.0127495	0.00109373	0.00125277	0.00121082	0.00122225	0.00117153	0.000231048	0.0629486	0.00420846	0.00163412	0.000161394	8.73766e-05	0.000218672	3.20199e-05	8.43922e-05	2.45251e-07	9.97902e-05	3.87024e-06	1.50923e-06	1.97527e-07	1.33406e-07	2.372e-07	8.64825e-08	1.31498e-07	0	0.377227	1	0.9645184	0.003279082	0.0322025	0.00327908	0.964518	0.03548161	0.03220253	0.377227
8400	-764.9147	-763.6605	-1.254257	0.163191	0.944901	0.0060615	0.00548836	0.9939565	0.005488358	0.1631915	0.006061504	0.9449005	0.006043481	1.402093	0.000325915	0.934541	0.0141135	0.00403799	0.000350759	0.00038571	0.000364633	0.000388462	0.000378104	6.94214e-05	0.0427833	0.001642	0.000464256	4.46702e-05	1.75783e-05	5.29913e-05	6.79022e-06	1.7407e-05	1.55777e-08	1.5371e-05	3.41986e-07	9.80352e-08	1.17525e-08	6.23928e-09	1.3084e-08	4.09096e-09	6.2142e-09	0	0.261117	1	0.9689624	0.007010697	0.0240269	0.0070107	0.968962	0.03103756	0.02402686	0.2611169
8450	-763.5088	-762.432	-1.076763	0.142303	0.88278	0.00905432	0.00575621	0.9939444	0.005756212	0.1423028	0.009054321	0.8827801	0.006055628	1.174065	0.000233898	0.917998	0.0141819	0.00599815	0.000245913	0.000278904	0.000270087	0.000270261	0.000259734	4.20784e-05	0.0579083	0.00156704	0.000619758	3.01722e-05	1.70426e-05	3.98966e-05	5.75192e-06	1.64139e-05	8.4165e-09	1.66136e-05	2.63387e-07	1.03486e-07	6.91157e-09	4.74543e-09	8.14295e-09	2.96187e-09	4.67249e-09	0	0.414552	1	0.9832169	5.281379e-05	0.0167303	5.28138e-05	0.983217	0.01678312	0.01673031	0.4145516
8500	-766.6539	-766.2806	-0.373231	0.159231	0.778467	0.0102529	0.0220019	0.9842714	0.0220019	0.1592312	0.01025293	0.7784668	0.01572858	0.5809679	0.0008087	0.912577	0.0354015	0.00730444	0.000871796	0.000977716	0.000929557	0.000972656	0.000954364	0.000180514	0.03334	0.00435335	0.000930442	0.000117866	3.60387e-05	0.000172908	1.60243e-05	3.56922e-05	5.70151e-08	1.75046e-05	1.33898e-06	2.87666e-07	4.29529e-08	1.85669e-08	5.59251e-08	1.26785e-08	1.8488e-08	0	0.176425	1	0.9717408	0.005092069	0.0231671	0.00509207	0.971741	0.02825916	0.02316709	0.1764253
8550	-764.922	-764.1576	-0.7644183	0.177325	0.858513	0.015842	0.0197784	0.9899475	0.01977838	0.1773254	0.01584197	0.8585128	0.01005249	0.8590979	0.000406788	0.912136	0.0226844	0.00680849	0.000438915	0.000501273	0.00047833	0.000493613	0.000477258	9.70561e-05	0.0512828	0.00304294	0.000898974	6.51909e-05	2.77117e-05	9.24627e-05	1.0183e-05	2.70465e-05	3.54393e-08	2.93246e-05	1.01244e-06	2.99332e-07	2.75579e-08	1.54536e-08	3.44532e-08	9.92269e-09	1.52976e-08	0	0.282841	1	0.980629	0.0009487133	0.0184223	0.000948713	0.980629	0.019371	0.01842229	0.282841
8600	-762.621	-762.0371	-0.583938	0.163397	0.882015	0.011521	0.0101447	0.9883307	0.0101447	0.1633969	0.01152105	0.8820145	0.01166927	0.7172343	0.000470129	0.916263	0.0266126	0.00729121	0.000506064	0.000574827	0.000551649	0.000563271	0.000547907	0.000102767	0.042195	0.00320247	0.000873928	6.71327e-05	2.61194e-05	9.89514e-05	9.57918e-06	2.55156e-05	2.4995e-08	1.64728e-05	7.26351e-07	1.98047e-07	1.9023e-08	9.93625e-09	2.45208e-08	6.37485e-09	9.84e-09	0	0.25598	1	0.981931	1.882738e-05	0.0180501	1.88274e-05	0.981931	0.01806896	0.01805013	0.2559796
8650	-765.1209	-763.6409	-1.480064	0.0994523	0.66854	0.00712666	0.0060583	0.9945437	0.006058296	0.09945234	0.007126658	0.6685403	0.005456343	1.757291	0.000244955	0.931109	0.0131276	0.00525938	0.000253471	0.000279586	0.000270384	0.000273537	0.000265489	3.38969e-05	0.0471748	0.00116767	0.000437122	2.54506e-05	1.38114e-05	3.21463e-05	5.32643e-06	1.34739e-05	6.23873e-09	1.21783e-05	1.81345e-07	6.78306e-08	5.26362e-09	3.49245e-09	6.04665e-09	2.23937e-09	3.4557e-09	0	0.387935	1	0.9795659	0.001674151	0.0187599	0.00167415	0.979566	0.02043408	0.01875993	0.3879351
8700	-764.8608	-763.5705	-1.290224	0.121909	0.682618	0.0114456	0.00932396	0.9936748	0.009323963	0.1219089	0.01144558	0.6826175	0.006325159	1.45344	0.00024098	0.931222	0.0149372	0.00477262	0.000252703	0.00028101	0.000268562	0.000277103	0.000269304	4.13427e-05	0.0452728	0.00156475	0.000482804	2.96945e-05	1.34132e-05	3.92126e-05	5.20286e-06	1.31467e-05	9.67101e-09	1.57129e-05	3.24305e-07	1.0015e-07	7.88049e-09	4.57022e-09	9.37384e-09	2.94186e-09	4.53116e-09	0	0.305975	1	0.9829391	0.0006752953	0.0163856	0.000675295	0.982939	0.01706088	0.01638559	0.3059753
8750	-766.3303	-766.1352	-0.1950301	0.139936	0.774157	0.0223875	0.0224853	0.9822439	0.02248532	0.1399363	0.02238746	0.7741568	0.01775609	0.486139	0.000988509	0.888378	0.0397714	0.0129116	0.00104618	0.00120284	0.00116532	0.0011533	0.00111984	0.000187833	0.0456781	0.00444085	0.00142882	0.000131249	6.02576e-05	0.000203606	2.35469e-05	5.826e-05	1.24213e-07	4.62669e-05	2.64936e-06	8.51062e-07	9.94294e-08	5.87329e-08	1.32053e-07	3.82494e-08	5.78915e-08	0	0.299929	1	0.9750541	0.0005159903	0.0244299	0.00051599	0.975054	0.02494588	0.02442989	0.2999295
8800	-766.236	-765.6864	-0.5495462	0.192056	0.998913	0.0220555	0.0404539	0.985093	0.04045395	0.1920561	0.02205549	0.9989128	0.01490703	0.6929866	0.000672084	0.912491	0.0333774	0.00746507	0.000739814	0.000837932	0.000802213	0.000830584	0.000811759	0.000171535	0.03611	0.00432636	0.000989033	0.000104296	3.32517e-05	0.000153814	1.2761e-05	3.27745e-05	9.56762e-08	3.49251e-05	2.35917e-06	5.40475e-07	6.86293e-08	3.14469e-08	8.94438e-08	2.07288e-08	3.12583e-08	0	0.198935	1	0.9770611	0.002103525	0.0208354	0.00210353	0.977061	0.0229389	0.02083537	0.1989349
8850	-764.9979	-764.8523	-0.1456552	0.181757	0.906967	0.0234517	0.0187162	0.9828344	0.01871619	0.1817566	0.02345167	0.906967	0.01716558	0.4627189	0.000903564	0.894533	0.0378702	0.0102613	0.000981458	0.0011216	0.00107704	0.00110132	0.00107076	0.00021916	0.0439949	0.00496563	0.00136119	0.00014216	5.47348e-05	0.000212991	2.1289e-05	5.35605e-05	1.52817e-07	4.99086e-05	3.26109e-06	8.95173e-07	1.15652e-07	6.02676e-08	1.51066e-07	3.95728e-08	5.97218e-08	0	0.244053	1	0.9742872	0.001598591	0.0241142	0.00159859	0.974287	0.02571279	0.0241142	0.2440533
8900	-765.7486	-764.8938	-0.8547577	0.138653	0.938009	0.017004	0.0165656	0.9910056	0.01656561	0.1386534	0.01700403	0.938009	0.008994443	0.9403219	0.000281493	0.933587	0.0212289	0.00578995	0.00030011	0.000337628	0.000327366	0.000328099	0.00032053	5.083e-05	0.0346697	0.00208865	0.000564153	3.23394e-05	1.23329e-05	4.80933e-05	4.25107e-06	1.201e-05	1.43516e-08	1.60101e-05	5.52741e-07	1.48997e-07	1.07224e-08	5.55216e-09	1.3928e-08	3.50696e-09	5.49204e-09	0	0.258833	1	0.9856752	0.0007569905	0.0135678	0.000756991	0.985675	0.01432476	0.01356777	0.258833
8950	-764.3492	-763.8813	-0.4678755	0.190381	0.926956	0.0182125	0.0248868	0.986171	0.02488676	0.1903814	0.01821253	0.9269563	0.01382899	0.6386394	0.000542484	0.899994	0.0306759	0.00911953	0.000589765	0.000686503	0.000663892	0.000665297	0.000643022	0.000136094	0.0504828	0.00420753	0.00124182	8.93527e-05	3.77015e-05	0.000140038	1.33979e-05	3.64765e-05	5.46467e-08	3.24106e-05	1.55502e-06	4.57767e-07	4.18188e-08	2.33875e-08	5.60748e-08	1.49314e-08	2.30689e-08	0	0.278637	1	0.9813658	0.0005811599	0.018053	0.00058116	0.981366	0.01863421	0.01805305	0.2786368
9000	-767.7203	-767.0334	-0.6869	0.145178	0.896617	0.0207963	0.0424216	0.9906954	0.04242162	0.1451781	0.02079634	0.896617	0.009304626	0.7950178	0.000637978	0.919907	0.0216158	0.00694661	0.000678283	0.000746771	0.000712493	0.000744735	0.000724303	0.000120497	0.0437924	0.0023206	0.000732995	8.04919e-05	3.52381e-05	9.91803e-05	1.36387e-05	3.4721e-05	9.39083e-08	5.3861e-05	1.64158e-06	5.235e-07	7.28652e-08	4.25266e-08	8.29516e-08	2.79811e-08	4.22656e-08	0	0.295654	1	0.9682632	0.001741656	0.0299951	0.00174166	0.968263	0.0317368	0.02999514	0.2956543
9050	-769.2129	-769.039	-0.1738352	0.158779	0.946071	0.0284028	0.0202063	0.9840581	0.02020635	0.1587786	0.02840281	0.9460709	0.01594188	0.4759438	0.00116391	0.924438	0.0365169	0.00536453	0.00126981	0.00139521	0.00131382	0.00139987	0.00138637	0.000253398	0.0204404	0.00396999	0.000621439	0.000147947	3.188e-05	0.000190917	1.63477e-05	3.18562e-05	2.79314e-07	4.08999e-05	4.53791e-06	7.19755e-07	1.92085e-07	6.31522e-08	2.30177e-07	4.60104e-08	6.3117e-08	0	0.107601	1	0.9626939	0.004493323	0.0328128	0.00449332	0.962694	0.03730607	0.03281275	0.1076015
