Iteration	Posterior	Likelihood	Prior	rf_simplex[1]	rf_simplex[2]	rf_simplex[3]	rf_simplex[4]	rf_simplex[5]	rf_simplex[6]	rf_simplex[7]	rf_simplex[8]	rf_simplex[9]	rf_simplex[10]	rf_simplex[11]	rf_simplex[12]	rf_simplex[13]	rf_simplex[14]	rf_simplex[15]	rf_simplex[16]	rf_simplex[17]	rf_simplex[18]	rf_simplex[19]	rf_simplex[20]	rf_simplex[21]	rf_simplex[22]	rf_simplex[23]	rf_simplex[24]	rf_simplex[25]	rf_simplex[26]	rf_simplex[27]	w_graph[1]	w_graph[2]	w_graph[3]	y
16450	-764.6064	-764.0179	-0.5884508	0.000619439	0.893935	0.0262591	0.010327	0.000655145	0.000754834	0.000728951	0.000727744	0.000699161	0.000126218	0.0603286	0.00325616	0.00122133	9.10765e-05	4.92418e-05	0.0001288	1.81059e-05	4.73894e-05	3.66351e-08	2.53974e-05	8.11223e-07	3.03727e-07	3.01317e-08	1.99962e-08	3.71831e-08	1.27651e-08	1.96754e-08	0.0235776	8.52897e-05	0.976337	0.3763124
16500	-769.3551	-769.2218	-0.1332698	0.000850132	0.893689	0.0419421	0.00956309	0.000937987	0.00108277	0.00104229	0.00106554	0.00103856	0.000234988	0.0405198	0.00603012	0.00141745	0.000148054	4.91684e-05	0.000240825	1.93816e-05	4.82623e-05	2.47821e-07	7.18778e-05	6.17277e-06	1.4464e-06	1.82651e-07	8.477e-08	2.55099e-07	5.59758e-08	8.41079e-08	0.0207026	0.00134727	0.97795	0.2020809
16550	-769.1738	-768.5791	-0.5946593	0.000261997	0.885585	0.0310149	0.0129109	0.000279073	0.000393159	0.000405438	0.000311903	0.000297429	5.56953e-05	0.062785	0.00393582	0.00155176	3.93417e-05	2.48002e-05	9.55415e-05	7.02037e-06	2.11628e-05	1.40133e-08	2.33022e-05	8.41007e-07	3.26492e-07	1.13795e-08	8.25255e-09	2.04751e-08	4.85857e-09	7.71207e-09	0.00840678	0.000811814	0.990781	0.4098762
16600	-764.4329	-763.6822	-0.7506829	0.000629041	0.926327	0.0305864	0.005971	0.000687029	0.000764012	0.000728705	0.000761278	0.000748291	0.00014198	0.0282101	0.00347452	0.000697732	8.42888e-05	2.34972e-05	0.000118321	9.38691e-06	2.32951e-05	3.79965e-08	1.31924e-05	9.29749e-07	1.87495e-07	2.67114e-08	1.08102e-08	3.37397e-08	7.19373e-09	1.0771e-08	0.0212963	0.00222435	0.976479	0.1702404
16650	-765.753	-764.5266	-1.226424	0.000297282	0.930611	0.0129538	0.00456448	0.000316266	0.000346833	0.000331162	0.000347494	0.000336567	5.6469e-05	0.0478101	0.00140029	0.000476726	3.75761e-05	1.76242e-05	4.44794e-05	6.22554e-06	1.73497e-05	2.13336e-08	2.78612e-05	4.69983e-07	1.60861e-07	1.65808e-08	1.01087e-08	1.83475e-08	6.46802e-09	1.00445e-08	0.0236189	0.00239458	0.973987	0.3344692
16700	-766.4175	-765.826	-0.5915459	0.000808141	0.922366	0.0287791	0.00707539	0.000868918	0.000955902	0.000910585	0.00095279	0.000933999	0.000158134	0.032136	0.00296817	0.000738643	9.77608e-05	3.33801e-05	0.000126006	1.31922e-05	3.30409e-05	1.20606e-07	4.16803e-05	2.1818e-06	5.47591e-07	8.79002e-08	4.25141e-08	1.03868e-07	2.82447e-08	4.23336e-08	0.0286471	4.31305e-05	0.97131	0.2179695
16750	-765.8892	-765.1041	-0.7850992	0.000300065	0.916339	0.0241651	0.00840941	0.000313731	0.000369774	0.000363134	0.000342467	0.0003324	4.86513e-05	0.0456526	0.0024076	0.000806366	3.52132e-05	1.75379e-05	6.01193e-05	6.49062e-06	1.66469e-05	9.43329e-09	1.29996e-05	4.0873e-07	1.36328e-07	7.74498e-09	4.7908e-09	1.09527e-08	3.03083e-09	4.68457e-09	0.0123917	0.00379634	0.983812	0.3341528
16800	-768.4061	-767.4219	-0.9842083	0.000554565	0.929983	0.0143878	0.00429319	0.000592951	0.000646028	0.000606001	0.00065576	0.000638185	0.000114437	0.0450891	0.0016773	0.000494487	7.62006e-05	3.1281e-05	8.47621e-05	1.30644e-05	3.11106e-05	4.85425e-08	3.01625e-05	6.52868e-07	1.96323e-07	3.75093e-08	2.07256e-08	4.00363e-08	1.39371e-08	2.06781e-08	0.0398238	5.99078e-05	0.960116	0.2668395
16850	-766.2706	-765.3982	-0.8723301	0.000410997	0.917857	0.0171894	0.00647593	0.000432301	0.000479788	0.000460897	0.000474737	0.000458965	7.42232e-05	0.0529134	0.0018883	0.000680308	5.30915e-05	2.71341e-05	6.67288e-05	1.04667e-05	2.65473e-05	1.85789e-08	1.9353e-05	4.09448e-07	1.48381e-07	1.51756e-08	9.71527e-09	1.74132e-08	6.30182e-09	9.62649e-09	0.0241895	0.00543998	0.970371	0.3564503
16900	-766.5145	-765.2033	-1.311119	0.000221064	0.942958	0.012265	0.00364245	0.000228104	0.000247813	0.000236457	0.000246709	0.000241288	2.99688e-05	0.0381971	0.00108701	0.000312407	2.29644e-05	9.92189e-06	2.84257e-05	4.29601e-06	9.80922e-06	6.22484e-09	1.13608e-05	1.9914e-07	5.75505e-08	5.2781e-09	2.91726e-09	6.0322e-09	1.92195e-09	2.90249e-09	0.0181594	0.0014469	0.980394	0.2811792
16950	-765.0061	-763.9632	-1.0429	0.000250836	0.930598	0.0187844	0.00668005	0.000263971	0.000301168	0.000294813	0.000285783	0.000277966	3.88968e-05	0.0398794	0.00167243	0.0005733	2.58919e-05	1.24947e-05	3.80039e-05	4.04506e-06	1.19666e-05	4.20206e-09	6.64829e-06	1.60318e-07	5.46584e-08	3.26938e-09	2.01081e-09	4.15726e-09	1.2462e-09	1.97571e-09	0.0135132	0.00110577	0.985381	0.3444033
17000	-766.6452	-766.4069	-0.2383538	0.00124474	0.904547	0.0384514	0.00785849	0.00135669	0.00151643	0.00142421	0.00152001	0.00149238	0.000303172	0.0336348	0.00497095	0.00106043	0.00019199	5.73202e-05	0.000257261	2.65912e-05	5.70094e-05	1.39636e-07	2.60341e-05	2.25537e-06	4.86212e-07	1.02993e-07	4.36194e-08	1.25578e-07	3.03878e-08	4.35127e-08	0.0329716	0.00282811	0.9642	0.166885
17050	-770.1175	-769.7627	-0.3548484	0.000629885	0.908125	0.0273326	0.00985237	0.000661677	0.00074982	0.000726043	0.000722514	0.000700927	0.000106261	0.0463293	0.00276564	0.000963886	7.49381e-05	3.71916e-05	0.000106005	1.38533e-05	3.59777e-05	9.52408e-08	6.26219e-05	2.17982e-06	7.59072e-07	7.6897e-08	4.86455e-08	9.54594e-08	3.1345e-08	4.79666e-08	0.022946	7.83603e-05	0.976976	0.3416524
17100	-763.8321	-762.5669	-1.265235	0.000244542	0.925457	0.0132436	0.0050985	0.000254155	0.000281873	0.000270589	0.000277437	0.000268415	3.90391e-05	0.0526037	0.00135749	0.000490191	2.94993e-05	1.56415e-05	3.74446e-05	6.13933e-06	1.52864e-05	4.71151e-09	8.88209e-06	1.38818e-07	5.01091e-08	3.9872e-09	2.58986e-09	4.59709e-09	1.66441e-09	2.56438e-09	0.0186242	0.000389185	0.980987	0.3726904
17150	-766.4854	-765.8887	-0.5966647	0.000761908	0.9309	0.0274855	0.00606001	0.000814046	0.000887178	0.000845864	0.000885916	0.000871938	0.000135147	0.0269141	0.00258445	0.000581129	8.32823e-05	2.58198e-05	0.000106053	1.08139e-05	2.56383e-05	5.64212e-08	1.92288e-05	1.05593e-06	2.40133e-07	4.08962e-08	1.81761e-08	4.8075e-08	1.22612e-08	1.81216e-08	0.0282398	0.00226129	0.969499	0.1907284
17200	-764.3012	-763.6915	-0.6097471	0.00061715	0.920469	0.02459	0.00611512	0.000668633	0.000746094	0.000702568	0.000747232	0.000728839	0.00014341	0.040287	0.00309239	0.000773955	9.22332e-05	3.26395e-05	0.000119207	1.30121e-05	3.22998e-05	5.87071e-08	2.71915e-05	1.20203e-06	3.03165e-07	4.40082e-08	2.16655e-08	5.20153e-08	1.43457e-08	2.15703e-08	0.0258983	0.000211288	0.97389	0.2238663
17250	-765.9492	-765.0759	-0.8732814	0.000574831	0.924024	0.0216058	0.00582737	0.000619782	0.000685819	0.000649788	0.000687607	0.00067065	0.000125386	0.0409842	0.00256397	0.000692258	8.06819e-05	3.03482e-05	0.000100464	1.24124e-05	3.00339e-05	6.14336e-08	3.25149e-05	1.18135e-06	3.23897e-07	4.6242e-08	2.37084e-08	5.32427e-08	1.58318e-08	2.36053e-08	0.0274325	0.00756901	0.964999	0.2390956
17300	-769.7225	-768.6229	-1.099628	0.000250435	0.927422	0.0135025	0.00475198	0.000263236	0.000291714	0.000278731	0.000289362	0.000280138	4.48694e-05	0.0505139	0.00147304	0.000495754	3.21463e-05	1.56083e-05	4.04001e-05	5.92775e-06	1.53044e-05	1.94684e-08	3.24544e-05	5.57688e-07	1.88017e-07	1.58726e-08	9.84958e-09	1.82421e-08	6.35307e-09	9.76784e-09	0.018886	0.00125964	0.979854	0.3377619
17350	-764.5043	-763.8921	-0.6122041	0.000473424	0.904893	0.0247731	0.00779598	0.000515573	0.000592846	0.000569446	0.000582381	0.000561515	0.000121389	0.0542746	0.00347396	0.00107669	7.96195e-05	3.4922e-05	0.000113545	1.24192e-05	3.39566e-05	2.95031e-08	2.07813e-05	7.68688e-07	2.38809e-07	2.26205e-08	1.2991e-08	2.83356e-08	8.3075e-09	1.28424e-08	0.0196918	0.00345597	0.976852	0.2947152
17400	-772.0439	-771.8746	-0.1693104	0.00128778	0.904188	0.0516478	0.00882674	0.0013392	0.0014653	0.00141169	0.00144987	0.00143508	0.000181093	0.0209748	0.00450478	0.000836259	0.000130186	3.49879e-05	0.000214844	1.82833e-05	3.47534e-05	8.70202e-08	1.61675e-05	2.11684e-06	3.91201e-07	6.97897e-08	2.6429e-08	1.00085e-07	1.89248e-08	2.63421e-08	0.0240285	0.00597499	0.969996	0.1365672
17450	-767.205	-766.4918	-0.7132003	0.000351793	0.898569	0.0252209	0.0113386	0.000370467	0.000459625	0.000460796	0.000406826	0.000390091	6.29677e-05	0.0582301	0.00276	0.00116425	4.47959e-05	2.77893e-05	7.6314e-05	8.56298e-06	2.53409e-05	2.25789e-08	3.01934e-05	8.27435e-07	3.45852e-07	1.84732e-08	1.34518e-08	2.56402e-08	8.20892e-09	1.2948e-08	0.0138917	0.00604242	0.980066	0.4392347
17500	-769.5821	-768.9614	-0.6206547	0.000968531	0.924933	0.0338367	0.00491967	0.00106094	0.00118202	0.00109958	0.00118781	0.00117377	0.000236162	0.0240419	0.00427169	0.00066001	0.000144103	3.16627e-05	0.000189538	1.56778e-05	3.1626e-05	7.79204e-08	1.40985e-05	1.44348e-06	2.24759e-07	5.52986e-08	1.83759e-08	6.70948e-08	1.31446e-08	1.83639e-08	0.0296704	0.00136439	0.968965	0.1123043
17550	-767.915	-767.5479	-0.3670845	0.00129002	0.914074	0.0322926	0.00626647	0.00141239	0.00157031	0.00145659	0.00158314	0.00155716	0.000322526	0.0324555	0.00422163	0.000854926	0.000200786	5.67926e-05	0.000244812	2.80646e-05	5.66711e-05	2.89515e-07	4.9691e-05	3.7646e-06	7.78441e-07	2.10493e-07	8.59117e-08	2.40474e-07	6.14485e-08	8.58219e-08	0.0412598	0.00253371	0.956207	0.1502889
17600	-769.3807	-769.0642	-0.3165362	0.000793237	0.888787	0.0392866	0.0134881	0.000844825	0.000995102	0.000984046	0.000931502	0.000902364	0.000155245	0.0465479	0.00437761	0.001482	0.000104735	5.02218e-05	0.000174918	1.8039e-05	4.77636e-05	5.62225e-08	2.64354e-05	1.4284e-06	4.82735e-07	4.40189e-08	2.71533e-08	6.15329e-08	1.74087e-08	2.65879e-08	0.0199414	0.00548642	0.974572	0.3194216
17650	-769.3866	-769.5979	0.2113646	0.00131063	0.868047	0.0551612	0.0128696	0.00146168	0.00170614	0.00166805	0.00167323	0.00162957	0.00039756	0.0424977	0.00851361	0.00208158	0.000248578	8.40719e-05	0.000426423	3.51813e-05	8.24095e-05	5.02606e-07	9.06632e-05	1.05191e-05	2.56681e-06	3.68882e-07	1.73274e-07	5.36791e-07	1.17115e-07	1.71804e-07	0.0239196	0.00642223	0.969658	0.1969278
17700	-770.8913	-771.1648	0.2734856	0.00201262	0.872455	0.0629752	0.00971599	0.00223684	0.00254768	0.00240649	0.00254883	0.00251674	0.000586085	0.0278012	0.00936399	0.00161284	0.000363694	8.58058e-05	0.00056777	4.57851e-05	8.56461e-05	6.76026e-07	5.63527e-05	1.11024e-05	1.90084e-06	4.87075e-07	1.70672e-07	6.71841e-07	1.25981e-07	1.70466e-07	0.0319938	0.00426753	0.963739	0.1104051
17750	-764.4165	-762.9661	-1.450398	0.000307858	0.945875	0.0120292	0.00353672	0.000317177	0.00034009	0.00032456	0.000341059	0.000334335	3.88823e-05	0.0351765	0.000990291	0.000283445	2.96039e-05	1.25697e-05	3.43002e-05	5.63166e-06	1.24804e-05	7.52864e-09	9.85999e-06	1.70086e-07	4.92257e-08	6.35376e-09	3.49202e-09	6.96187e-09	2.33866e-09	3.48096e-09	0.0257647	0.000940058	0.973295	0.2727713
17800	-765.9762	-764.5254	-1.450732	0.000289187	0.933781	0.0115605	0.00400614	0.000305624	0.000332526	0.000316817	0.000334719	0.000324836	5.19014e-05	0.0469387	0.00121431	0.000406538	3.5532e-05	1.65698e-05	4.09631e-05	6.32999e-06	1.63778e-05	1.55258e-08	2.12351e-05	3.22042e-07	1.08893e-07	1.22942e-08	7.40349e-09	1.33905e-08	4.81347e-09	7.36797e-09	0.0256684	0.00500012	0.969331	0.3251344
17850	-765.0533	-764.7157	-0.3376608	0.000668061	0.903472	0.0379088	0.00806602	0.00074532	0.000859906	0.000830842	0.000849046	0.000828538	0.000195421	0.0383841	0.00555166	0.00121805	0.000118772	3.66855e-05	0.000193115	1.41729e-05	3.60704e-05	6.29635e-08	2.12518e-05	1.76162e-06	3.85925e-07	4.51215e-08	1.98052e-08	6.32224e-08	1.30436e-08	1.9666e-08	0.0183249	0.00322186	0.978453	0.1879362
17900	-766.0982	-765.4863	-0.6119109	0.000768623	0.917644	0.0221009	0.00660373	0.000812806	0.000892318	0.000843024	0.000896298	0.00087307	0.000146823	0.0447968	0.00250444	0.000741706	0.000102948	4.33671e-05	0.000124039	1.88702e-05	4.29577e-05	8.83784e-08	4.11724e-05	1.37003e-06	4.11886e-07	7.07241e-08	3.92609e-08	7.94412e-08	2.64922e-08	3.91005e-08	0.0351822	0.00189669	0.962921	0.2676248
17950	-769.2084	-768.5947	-0.6136504	0.000611598	0.925984	0.0303334	0.00622129	0.000646357	0.000715158	0.000682448	0.000709491	0.000697884	0.000108335	0.0292436	0.00313543	0.000661332	7.38049e-05	2.26956e-05	0.000108024	1.0172e-05	2.24731e-05	2.52826e-08	1.11861e-05	7.04081e-07	1.49182e-07	1.96013e-08	8.53432e-09	2.54973e-08	5.80851e-09	8.49696e-09	0.0202709	0.00463713	0.975092	0.179328
18000	-766.3074	-764.7582	-1.549199	0.000271966	0.94851	0.0101588	0.00307673	0.000287613	0.000308757	0.000294062	0.000311395	0.000304428	4.37099e-05	0.035163	0.000907503	0.000269195	2.81049e-05	1.14064e-05	3.12548e-05	4.23754e-06	1.13274e-05	5.09877e-09	6.52472e-06	9.73981e-08	2.92132e-08	3.8547e-09	2.09803e-09	4.11318e-09	1.35814e-09	2.09211e-09	0.027613	0.000416132	0.971971	0.2816183
18050	-768.9311	-768.9346	0.003484146	0.00132035	0.885152	0.0417888	0.0099008	0.00144691	0.00164961	0.00154948	0.00164916	0.00160735	0.000368044	0.0448478	0.00632892	0.00155248	0.000242728	8.42489e-05	0.000342505	3.78425e-05	8.33903e-05	2.11454e-07	4.19538e-05	3.48537e-06	8.61545e-07	1.61142e-07	7.70317e-08	2.0278e-07	5.29528e-08	7.66862e-08	0.0320022	0.00309343	0.964904	0.1998624
18100	-768.291	-766.5366	-1.754391	0.000199357	0.92435	0.00936896	0.00273767	0.000217688	0.000243965	0.000224561	0.000249603	0.000240166	5.63737e-05	0.0600709	0.00148627	0.000424424	3.8093e-05	1.57809e-05	4.3584e-05	6.05876e-06	1.56615e-05	6.294e-09	1.03282e-05	1.50565e-07	4.34158e-08	4.91181e-09	2.6894e-09	5.33229e-09	1.74793e-09	2.6809e-09	0.0225278	0.00118194	0.97629	0.2744014
18150	-771.7337	-771.6097	-0.1240121	0.00117282	0.882854	0.0355994	0.0125533	0.00124088	0.00140527	0.00135539	0.00137593	0.00133134	0.000239171	0.0542803	0.004379	0.00152071	0.000172251	8.46552e-05	0.000239106	3.62723e-05	8.25637e-05	2.13575e-07	7.2434e-05	3.46727e-06	1.21857e-06	1.74675e-07	1.09491e-07	2.14834e-07	7.38262e-08	1.08311e-07	0.0324845	0.0103563	0.957159	0.3168624
18200	-763.9747	-762.4875	-1.487247	0.000221508	0.924476	0.0107865	0.00480244	0.000229416	0.000252216	0.000243511	0.000249225	0.000240322	3.35111e-05	0.0568518	0.0010705	0.000436506	2.566e-05	1.514e-05	3.0973e-05	5.79612e-06	1.479e-05	5.99514e-09	1.38555e-05	1.57358e-07	6.40432e-08	5.13451e-09	3.62013e-09	5.7194e-09	2.31887e-09	3.5843e-09	0.0207019	0.00175886	0.977539	0.4341186
18250	-766.0508	-765.8774	-0.1734214	0.000848426	0.910741	0.0425408	0.00717775	0.000924582	0.00104041	0.000994098	0.00103377	0.00101799	0.000199752	0.0268692	0.00525041	0.000938303	0.000124108	3.14091e-05	0.000199388	1.36789e-05	3.11689e-05	8.66829e-08	2.04357e-05	2.29659e-06	4.08116e-07	6.26147e-08	2.34345e-08	8.78923e-08	1.59678e-08	2.33551e-08	0.0202846	0.000840974	0.978874	0.1433752
18300	-765.6426	-765.3202	-0.3224113	0.000499572	0.910048	0.0377818	0.00914685	0.000537441	0.000623598	0.000616276	0.000594266	0.00058084	0.000102666	0.0340104	0.0041709	0.0010262	6.52399e-05	2.29116e-05	0.000122363	8.32306e-06	2.2134e-05	3.33789e-08	1.83588e-05	1.3017e-06	3.17929e-07	2.48199e-08	1.19229e-08	3.84884e-08	7.62506e-09	1.17522e-08	0.013319	0.0015703	0.985111	0.2236829
18350	-766.1541	-764.5966	-1.557532	0.000272004	0.934343	0.00982265	0.00268021	0.000296551	0.000327954	0.000303023	0.000334791	0.000324668	6.97679e-05	0.0493381	0.00137079	0.000369685	4.52783e-05	1.72984e-05	5.01183e-05	6.88804e-06	1.72173e-05	8.57649e-09	9.66876e-06	1.56622e-07	4.2966e-08	6.49562e-09	3.36599e-09	6.91642e-09	2.22586e-09	3.35942e-09	0.0293139	0.00245561	0.96823	0.247693
18400	-767.0028	-765.1285	-1.874325	9.21641e-05	0.934699	0.0076756	0.00346933	9.4775e-05	0.000105069	0.000102078	0.000102049	9.87061e-05	1.20677e-05	0.0525536	0.000676981	0.000276037	9.47388e-06	5.71863e-06	1.19428e-05	2.18858e-06	5.55143e-06	1.3251e-09	7.70477e-06	6.03493e-08	2.44636e-08	1.15245e-09	8.21124e-10	1.31779e-09	5.2159e-10	8.10686e-10	0.0121032	0.00305465	0.984842	0.4454285
18450	-766.8766	-766.6268	-0.2497562	0.000817726	0.901766	0.0384553	0.0109693	0.000867534	0.000987763	0.000958438	0.000951415	0.000928546	0.00014894	0.037631	0.00397617	0.00113833	9.9859e-05	4.0496e-05	0.000158117	1.55576e-05	3.93365e-05	1.13271e-07	4.58515e-05	2.80728e-06	8.01412e-07	8.77961e-08	4.76712e-08	1.19152e-07	3.10139e-08	4.70869e-08	0.0210697	0.000145128	0.978785	0.2624361
18500	-768.063	-767.9268	-0.1361977	0.00107486	0.875513	0.0383611	0.0134821	0.00116192	0.00134754	0.00130947	0.00130602	0.00125729	0.000262734	0.0570943	0.00526951	0.00182871	0.000177195	8.58115e-05	0.000261116	3.21786e-05	8.28427e-05	2.49841e-07	8.47374e-05	4.49878e-06	1.5687e-06	1.95692e-07	1.22317e-07	2.50182e-07	7.99348e-08	1.20535e-07	0.0279569	0.00615004	0.965893	0.3217029
18550	-763.3078	-762.2019	-1.105861	0.000280502	0.923787	0.016835	0.00527472	0.000301184	0.000339107	0.000323996	0.000335584	0.000324808	6.1509e-05	0.0492749	0.00207542	0.00063507	4.09498e-05	1.78066e-05	5.45281e-05	6.39485e-06	1.74195e-05	1.06632e-08	1.32887e-05	3.25707e-07	9.99446e-08	8.25966e-09	4.70185e-09	9.88463e-09	3.00018e-09	4.65948e-09	0.0172001	0.00327472	0.979525	0.2969896
18600	-768.2143	-768.1589	-0.05541985	0.0008089	0.88936	0.0498175	0.0138053	0.000866331	0.00102416	0.00102818	0.000950577	0.000927789	0.000153665	0.0343375	0.00506975	0.00142811	9.74017e-05	3.84512e-05	0.000191276	1.36561e-05	3.65909e-05	1.07745e-07	3.9962e-05	3.3748e-06	9.42693e-07	8.03456e-08	4.24718e-08	1.2836e-07	2.7104e-08	4.16043e-08	0.0159457	0.00313331	0.980921	0.2532856
18650	-763.0614	-762.2347	-0.8267233	0.000427342	0.934674	0.0253102	0.00500579	0.000459476	0.000510007	0.000485737	0.000507074	0.000498296	8.61608e-05	0.0285605	0.00274402	0.000553579	5.41794e-05	1.56491e-05	7.7497e-05	6.23944e-06	1.54931e-05	1.41253e-08	7.91186e-06	4.41881e-07	8.92945e-08	1.03535e-08	4.26866e-09	1.32365e-08	2.81025e-09	4.25055e-09	0.0173728	0.00112129	0.981506	0.1782959
18700	-770.0692	-770.1736	0.1044034	0.000691826	0.871953	0.0532545	0.0143784	0.000760638	0.000945851	0.000980907	0.000863333	0.000835459	0.000185471	0.0450519	0.00747718	0.00206663	0.000118177	4.70904e-05	0.000276767	1.65994e-05	4.41978e-05	1.15322e-07	4.60985e-05	4.42063e-06	1.20845e-06	8.62349e-08	4.52825e-08	1.57925e-07	2.87665e-08	4.40986e-08	0.0129321	0.00546887	0.981599	0.2453348
18750	-765.9776	-765.4818	-0.4957728	0.000944657	0.913926	0.0289796	0.00665957	0.00101678	0.00113109	0.00105759	0.00113711	0.00111289	0.000215348	0.0387617	0.00370928	0.000872364	0.000143681	4.82943e-05	0.000182176	2.21634e-05	4.79946e-05	1.01114e-07	2.92821e-05	1.66405e-06	3.97154e-07	7.76323e-08	3.59491e-08	9.07453e-08	2.47817e-08	3.58501e-08	0.0332469	0.00308822	0.963665	0.1947415
18800	-767.4037	-766.3162	-1.087443	0.00042549	0.928157	0.0189122	0.00504501	0.000448209	0.00049536	0.000468161	0.000495338	0.00048344	7.97743e-05	0.0420519	0.00215477	0.000571327	5.7188e-05	2.23074e-05	7.31495e-05	9.79727e-06	2.20731e-05	3.27684e-08	2.61943e-05	8.09871e-07	2.17165e-07	2.6525e-08	1.37047e-08	3.10816e-08	9.19679e-09	1.36413e-08	0.0228414	0.0058561	0.971302	0.2417055
18850	-768.4698	-767.7557	-0.7141796	0.00056931	0.906004	0.0188815	0.0089971	0.000591786	0.000659655	0.000640759	0.00064361	0.000618928	8.96103e-05	0.0592191	0.00192816	0.000845359	6.74579e-05	4.1834e-05	8.40965e-05	1.54294e-05	4.04986e-05	6.54038e-08	5.95512e-05	1.15258e-06	5.04717e-07	5.55189e-08	4.08553e-08	6.29443e-08	2.6207e-08	4.03044e-08	0.0300344	0.0016044	0.968361	0.4611506
18900	-765.5158	-764.6591	-0.8566905	0.000379926	0.930004	0.0227433	0.0050457	0.000413646	0.00046448	0.000440616	0.000462519	0.000452107	8.95224e-05	0.0358448	0.00282696	0.000633075	5.5972e-05	1.7883e-05	7.82237e-05	6.78102e-06	1.76601e-05	3.25088e-08	2.19227e-05	9.93452e-07	2.23112e-07	2.38044e-08	1.07554e-08	2.98098e-08	7.00291e-09	1.06993e-08	0.0174026	0.00135842	0.981239	0.2029379
18950	-768.4644	-766.9233	-1.541099	0.000284136	0.928409	0.0123704	0.00484863	0.000295816	0.000323388	0.000310556	0.000321769	0.000311642	4.44214e-05	0.0506737	0.00122035	0.000450506	3.28145e-05	1.7348e-05	3.9271e-05	6.77399e-06	1.70424e-05	1.32811e-08	2.1535e-05	3.10569e-07	1.15036e-07	1.10848e-08	7.25272e-09	1.23223e-08	4.69322e-09	7.19824e-09	0.0232259	0.0022539	0.97452	0.3759379
19000	-763.8909	-762.4301	-1.460738	0.000209264	0.941288	0.0138948	0.00422239	0.000220559	0.000242946	0.000233437	0.000239755	0.000233948	3.39327e-05	0.0374191	0.00129489	0.000383439	2.26925e-05	9.52163e-06	2.93898e-05	3.42952e-06	9.34345e-06	5.08104e-09	8.71861e-06	1.76268e-07	5.22482e-08	3.94491e-09	2.17985e-09	4.64142e-09	1.38501e-09	2.16289e-09	0.0154039	0.00129622	0.9833	0.2904127
19050	-763.8175	-762.5203	-1.297194	0.000290642	0.941091	0.0117639	0.00345321	0.000305932	0.000331841	0.000314242	0.000334336	0.00032626	4.94741e-05	0.0400915	0.00118515	0.000340519	3.42374e-05	1.40662e-05	3.9441e-05	5.72071e-06	1.39572e-05	1.13684e-08	1.40942e-05	2.47249e-07	7.18131e-08	9.01726e-09	4.89733e-09	9.84161e-09	3.22185e-09	4.8812e-09	0.0253185	0.00157395	0.973108	0.2724143
19100	-765.3003	-764.0162	-1.284091	0.000251864	0.92087	0.0154439	0.005881	0.000267225	0.000302314	0.000292095	0.000294772	0.000284123	4.86333e-05	0.0535444	0.00174686	0.00063464	3.33919e-05	1.71293e-05	4.44926e-05	5.75357e-06	1.65716e-05	1.25459e-08	2.06331e-05	3.90862e-07	1.41592e-07	9.98604e-09	6.41969e-09	1.18705e-08	4.01976e-09	6.33354e-09	0.0166573	0.0018077	0.981535	0.3690954
19150	-767.3034	-766.1067	-1.196731	0.000185326	0.92725	0.0147684	0.00527511	0.000196505	0.00022359	0.000217636	0.000216098	0.000209045	3.47093e-05	0.0491623	0.00160572	0.000551391	2.36115e-05	1.15256e-05	3.32398e-05	3.97537e-06	1.11217e-05	9.39448e-09	2.01458e-05	3.82725e-07	1.31474e-07	7.41604e-09	4.58985e-09	9.17314e-09	2.89059e-09	4.52316e-09	0.012842	0.0074774	0.979681	0.3431503
19200	-765.959	-764.4647	-1.494265	0.000139974	0.953687	0.010575	0.00239348	0.000150632	0.000165013	0.000156047	0.000165519	0.000162172	2.74546e-05	0.0309859	0.00109191	0.000245514	1.68201e-05	5.34611e-06	2.06145e-05	1.87987e-06	5.30047e-06	2.39989e-09	4.54983e-06	9.21806e-08	2.08032e-08	1.73514e-09	7.77577e-10	1.98197e-09	4.94408e-10	7.74864e-10	0.0138982	0.000229035	0.985873	0.2137619
19250	-763.8853	-762.7142	-1.171123	0.000304003	0.920645	0.0129822	0.0050405	0.000324004	0.000358211	0.000341965	0.000359	0.000345282	6.24965e-05	0.0569468	0.00155147	0.000574916	4.26054e-05	2.18379e-05	5.07181e-05	7.46575e-06	2.14134e-05	1.42734e-08	1.94052e-05	3.06662e-07	1.13804e-07	1.13172e-08	7.30396e-09	1.25279e-08	4.61832e-09	7.24639e-09	0.0240795	0.000299906	0.975621	0.3736661
19300	-767.8439	-767.154	-0.6898882	0.0007272	0.907197	0.0278643	0.00843584	0.000764985	0.000856232	0.000817043	0.000845518	0.000822518	0.000137571	0.0469648	0.00323	0.000968871	0.000100193	4.37299e-05	0.000137308	1.91078e-05	4.29647e-05	4.6717e-08	2.36652e-05	9.86373e-07	2.98562e-07	3.83563e-08	2.15522e-08	4.69212e-08	1.44343e-08	2.1386e-08	0.0260465	0.00603132	0.967922	0.2743766
